"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",875,2001,17
"2020-07-27",875,2003,15
"2020-07-28",875,2004,14
"2020-07-29",876,2005,14
"2020-07-30",876,2007,12
"2020-07-31",878,2007,11
"2020-08-01",878,2008,11
"2020-08-02",878,2008,11
"2020-08-03",878,2008,12
"2020-08-04",879,2009,13
"2020-08-05",879,2012,10
"2020-08-06",880,2013,9
"2020-08-07",880,2014,8
"2020-08-08",880,2014,9
"2020-08-09",882,2015,12
"2020-08-10",882,2016,12
"2020-08-11",883,2017,14
"2020-08-12",883,2018,19
"2020-08-13",883,2018,20
"2020-08-14",883,2019,22
"2020-08-15",884,2019,24
"2020-08-16",884,2020,23
"2020-08-17",886,2023,24
"2020-08-18",886,2027,23
"2020-08-19",886,2033,21
"2020-08-20",887,2036,17
"2020-08-21",888,2039,17
"2020-08-22",888,2039,19
"2020-08-23",888,2040,19
"2020-08-24",889,2041,25
"2020-08-25",889,2042,26
"2020-08-26",889,2048,23
"2020-08-27",889,2052,23
"2020-08-28",890,2057,19
"2020-08-29",890,2058,18
"2020-08-30",891,2058,19
"2020-08-31",893,2061,19
"2020-09-01",894,2063,19
"2020-09-02",894,2065,19
"2020-09-03",894,2068,16
"2020-09-04",895,2069,19
"2020-09-05",895,2070,19
"2020-09-06",895,2070,20
"2020-09-07",895,2071,21
"2020-09-08",896,2071,25
"2020-09-09",897,2073,24
"2020-09-10",898,2075,22
"2020-09-11",898,2076,23
"2020-09-12",898,2077,24
"2020-09-13",898,2077,24
"2020-09-14",899,2080,25
"2020-09-15",900,2084,26
"2020-09-16",901,2085,28
"2020-09-17",901,2090,26
"2020-09-18",901,2092,26
"2020-09-19",902,2094,25
"2020-09-20",903,2094,28
"2020-09-21",906,2097,25
"2020-09-22",906,2100,26
"2020-09-23",907,2105,25
"2020-09-24",908,2107,26
"2020-09-25",910,2111,26
"2020-09-26",911,2112,31
"2020-09-27",913,2112,38
"2020-09-28",915,2116,46
"2020-09-29",917,2119,54
"2020-09-30",920,2122,58
"2020-10-01",924,2130,58
"2020-10-02",924,2134,63
"2020-10-03",926,2138,67
"2020-10-04",931,2142,70
"2020-10-05",934,2146,73
"2020-10-06",936,2159,76
"2020-10-07",940,2169,77
"2020-10-08",943,2175,79
"2020-10-09",954,2184,86
"2020-10-10",957,2194,85
"2020-10-11",964,2199,93
"2020-10-12",968,2210,94
"2020-10-13",971,2223,93
"2020-10-14",977,2230,99
"2020-10-15",979,2239,109
"2020-10-16",991,2260,109
"2020-10-17",997,2266,114
"2020-10-18",1002,2271,125
"2020-10-19",1007,2282,133
"2020-10-20",1015,2299,135
"2020-10-21",1025,2312,143
"2020-10-22",1033,2334,151
"2020-10-23",1051,2352,148
"2020-10-24",1059,2363,164
"2020-10-25",1074,2374,170
"2020-10-26",1080,2391,186
"2020-10-27",1092,2418,180
"2020-10-28",1098,2440,190
"2020-10-29",1107,2461,190
"2020-10-30",1119,2484,195
"2020-10-31",1136,2493,201
"2020-11-01",1146,2501,217
"2020-11-02",1156,2527,219
"2020-11-03",1167,2553,218
"2020-11-04",1180,2582,214
"2020-11-05",1196,2614,204
"2020-11-06",1211,2640,209
"2020-11-07",1224,2649,223
"2020-11-08",1235,2660,241
"2020-11-09",1248,2694,230
"2020-11-10",1263,2723,226
"2020-11-11",1274,2752,220
"2020-11-12",1286,2779,211
"2020-11-13",1301,2818,210
"2020-11-14",1312,2825,224
"2020-11-15",1330,2833,240
"2020-11-16",1346,2859,239
"2020-11-17",1363,2891,235
"2020-11-18",1375,2917,232
"2020-11-19",1388,2945,231
"2020-11-20",1402,2973,225
"2020-11-21",1415,2980,233
"2020-11-22",1429,2987,235
"2020-11-23",1445,3016,231
"2020-11-24",1459,3045,224
"2020-11-25",1473,3071,218
"2020-11-26",1487,3092,215
"2020-11-27",1495,3123,206
"2020-11-28",1509,3131,215
"2020-11-29",1519,3135,230
"2020-11-30",1531,3159,231
"2020-12-01",1542,3179,231
"2020-12-02",1554,3201,236
"2020-12-03",1562,3217,233
"2020-12-04",1573,3248,220
"2020-12-05",1583,3252,228
"2020-12-06",1593,3258,236
"2020-12-07",1601,3281,236
"2020-12-08",1614,3310,230
"2020-12-09",1625,3338,220
"2020-12-10",1634,3358,227
"2020-12-11",1642,3378,221
"2020-12-12",1649,3386,222
"2020-12-13",1657,3388,234
"2020-12-14",1664,3417,230
"2020-12-15",1671,3437,231
"2020-12-16",1686,3463,214
"2020-12-17",1695,3489,210
"2020-12-18",1702,3512,212
"2020-12-19",1714,3516,231
"2020-12-20",1730,3524,241
"2020-12-21",1742,3552,233
"2020-12-22",1752,3580,223
"2020-12-23",1763,3604,230
"2020-12-24",1776,3636,229
"2020-12-25",1790,3642,238
"2020-12-26",1799,3648,252
"2020-12-27",1813,3654,267
"2020-12-28",1824,3677,274
"2020-12-29",1832,3698,280
"2020-12-30",1844,3724,275
"2020-12-31",1859,3745,291
"2021-01-01",1869,3759,302
"2021-01-02",1883,3767,320
"2021-01-03",1899,3778,337
"2021-01-04",1912,3803,357
"2021-01-05",1932,3840,356
"2021-01-06",1944,3880,341
"2021-01-07",1965,3916,334
"2021-01-08",1987,3952,329
"2021-01-09",1999,3961,341
"2021-01-10",2006,3971,352
"2021-01-11",2024,4002,344
"2021-01-12",2032,4043,326
"2021-01-13",2047,4071,333
"2021-01-14",2055,4104,333
"2021-01-15",2068,4134,336
"2021-01-16",2078,4139,350
"2021-01-17",2083,4145,373
"2021-01-18",2099,4176,369
"2021-01-19",2108,4212,366
"2021-01-20",2120,4244,354
"2021-01-21",2135,4275,352
"2021-01-22",2147,4311,349
"2021-01-23",2156,4325,356
"2021-01-24",2168,4331,373
"2021-01-25",2181,4366,365
"2021-01-26",2197,4393,376
"2021-01-27",2211,4421,374
"2021-01-28",2220,4446,376
"2021-01-29",2236,4471,380
"2021-01-30",2243,4480,384
"2021-01-31",2249,4484,397
"2021-02-01",2249,4489,397
