"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",875,1994,24
"2020-07-27",875,1995,24
"2020-07-28",875,1996,23
"2020-07-29",876,1997,23
"2020-07-30",876,1999,21
"2020-07-31",878,1999,20
"2020-08-01",878,2000,20
"2020-08-02",878,2000,20
"2020-08-03",878,2000,22
"2020-08-04",880,2001,22
"2020-08-05",880,2004,19
"2020-08-06",881,2005,18
"2020-08-07",881,2006,17
"2020-08-08",881,2006,18
"2020-08-09",883,2007,21
"2020-08-10",883,2008,21
"2020-08-11",884,2009,23
"2020-08-12",884,2010,28
"2020-08-13",884,2010,29
"2020-08-14",884,2011,31
"2020-08-15",885,2011,33
"2020-08-16",885,2012,32
"2020-08-17",887,2015,33
"2020-08-18",887,2019,32
"2020-08-19",887,2024,31
"2020-08-20",888,2027,27
"2020-08-21",889,2030,27
"2020-08-22",889,2030,29
"2020-08-23",889,2031,29
"2020-08-24",890,2032,35
"2020-08-25",890,2033,36
"2020-08-26",890,2038,34
"2020-08-27",890,2041,35
"2020-08-28",891,2046,31
"2020-08-29",891,2047,30
"2020-08-30",892,2047,31
"2020-08-31",894,2050,31
"2020-09-01",895,2052,31
"2020-09-02",895,2054,31
"2020-09-03",895,2057,28
"2020-09-04",896,2058,31
"2020-09-05",896,2059,31
"2020-09-06",896,2059,32
"2020-09-07",896,2059,34
"2020-09-08",897,2059,38
"2020-09-09",898,2061,37
"2020-09-10",899,2063,35
"2020-09-11",899,2064,36
"2020-09-12",899,2065,37
"2020-09-13",899,2065,37
"2020-09-14",900,2068,38
"2020-09-15",901,2072,39
"2020-09-16",902,2073,41
"2020-09-17",902,2078,39
"2020-09-18",902,2080,39
"2020-09-19",903,2082,38
"2020-09-20",904,2082,41
"2020-09-21",907,2084,39
"2020-09-22",907,2086,41
"2020-09-23",908,2091,40
"2020-09-24",909,2093,41
"2020-09-25",911,2097,41
"2020-09-26",912,2098,46
"2020-09-27",913,2098,53
"2020-09-28",916,2101,62
"2020-09-29",918,2104,70
"2020-09-30",921,2106,74
"2020-10-01",925,2113,75
"2020-10-02",925,2117,80
"2020-10-03",927,2121,84
"2020-10-04",932,2125,87
"2020-10-05",935,2129,90
"2020-10-06",937,2142,93
"2020-10-07",941,2152,94
"2020-10-08",944,2158,96
"2020-10-09",955,2167,103
"2020-10-10",958,2177,103
"2020-10-11",965,2182,111
"2020-10-12",969,2193,112
"2020-10-13",972,2206,111
"2020-10-14",979,2213,118
"2020-10-15",981,2220,129
"2020-10-16",993,2239,132
"2020-10-17",999,2245,137
"2020-10-18",1004,2250,148
"2020-10-19",1009,2259,158
"2020-10-20",1017,2275,161
"2020-10-21",1027,2286,171
"2020-10-22",1035,2305,182
"2020-10-23",1051,2322,182
"2020-10-24",1059,2332,199
"2020-10-25",1074,2343,205
"2020-10-26",1080,2359,222
"2020-10-27",1092,2388,215
"2020-10-28",1098,2408,227
"2020-10-29",1107,2428,228
"2020-10-30",1119,2446,237
"2020-10-31",1136,2455,243
"2020-11-01",1146,2463,259
"2020-11-02",1156,2487,263
"2020-11-03",1167,2511,262
"2020-11-04",1180,2540,259
"2020-11-05",1196,2572,249
"2020-11-06",1211,2594,258
"2020-11-07",1224,2601,275
"2020-11-08",1235,2613,292
"2020-11-09",1247,2645,285
"2020-11-10",1263,2668,285
"2020-11-11",1274,2693,283
"2020-11-12",1286,2718,276
"2020-11-13",1301,2757,277
"2020-11-14",1312,2763,293
"2020-11-15",1329,2771,309
"2020-11-16",1344,2789,315
"2020-11-17",1346,2791,316
