"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",876,1999,16
"2020-07-27",876,2001,14
"2020-07-28",876,2002,13
"2020-07-29",877,2003,13
"2020-07-30",877,2005,11
"2020-07-31",879,2005,10
"2020-08-01",879,2006,10
"2020-08-02",879,2006,10
"2020-08-03",879,2006,11
"2020-08-04",880,2007,12
"2020-08-05",880,2010,9
"2020-08-06",881,2011,8
"2020-08-07",881,2012,7
"2020-08-08",881,2012,8
"2020-08-09",883,2013,11
"2020-08-10",883,2014,11
"2020-08-11",884,2015,13
"2020-08-12",884,2016,18
"2020-08-13",884,2016,19
"2020-08-14",884,2017,21
"2020-08-15",885,2017,23
"2020-08-16",885,2018,22
"2020-08-17",887,2021,23
"2020-08-18",887,2025,22
"2020-08-19",887,2031,20
"2020-08-20",888,2034,16
"2020-08-21",889,2037,16
"2020-08-22",889,2037,18
"2020-08-23",889,2038,18
"2020-08-24",890,2039,24
"2020-08-25",890,2040,25
"2020-08-26",890,2046,22
"2020-08-27",890,2050,22
"2020-08-28",891,2055,18
"2020-08-29",891,2056,17
"2020-08-30",892,2056,18
"2020-08-31",894,2059,18
"2020-09-01",895,2061,18
"2020-09-02",895,2063,18
"2020-09-03",895,2066,15
"2020-09-04",896,2067,18
"2020-09-05",896,2067,19
"2020-09-06",896,2067,20
"2020-09-07",896,2068,22
"2020-09-08",897,2068,25
"2020-09-09",898,2070,24
"2020-09-10",899,2072,22
"2020-09-11",899,2074,22
"2020-09-12",899,2075,23
"2020-09-13",899,2075,23
"2020-09-14",900,2078,24
"2020-09-15",901,2082,25
"2020-09-16",902,2083,27
"2020-09-17",902,2088,25
"2020-09-18",902,2090,25
"2020-09-19",903,2092,24
"2020-09-20",904,2092,27
"2020-09-21",907,2095,24
"2020-09-22",907,2098,25
"2020-09-23",908,2103,24
"2020-09-24",909,2105,25
"2020-09-25",911,2109,25
"2020-09-26",912,2110,30
"2020-09-27",914,2110,37
"2020-09-28",916,2114,44
"2020-09-29",918,2117,52
"2020-09-30",921,2120,56
"2020-10-01",925,2128,56
"2020-10-02",925,2131,62
"2020-10-03",927,2135,66
"2020-10-04",932,2139,69
"2020-10-05",935,2143,72
"2020-10-06",937,2155,75
"2020-10-07",941,2164,77
"2020-10-08",944,2171,78
"2020-10-09",955,2181,84
"2020-10-10",958,2191,83
"2020-10-11",965,2195,92
"2020-10-12",969,2205,92
"2020-10-13",972,2218,92
"2020-10-14",978,2225,98
"2020-10-15",980,2234,108
"2020-10-16",992,2255,108
"2020-10-17",998,2261,112
"2020-10-18",1003,2266,123
"2020-10-19",1008,2277,131
"2020-10-20",1016,2295,133
"2020-10-21",1026,2308,140
"2020-10-22",1034,2329,149
"2020-10-23",1053,2347,145
"2020-10-24",1060,2358,161
"2020-10-25",1076,2368,168
"2020-10-26",1082,2386,184
"2020-10-27",1094,2413,177
"2020-10-28",1100,2435,187
"2020-10-29",1109,2455,189
"2020-10-30",1121,2478,193
"2020-10-31",1138,2487,200
"2020-11-01",1149,2495,216
"2020-11-02",1158,2521,220
"2020-11-03",1169,2548,217
"2020-11-04",1182,2577,213
"2020-11-05",1198,2609,203
"2020-11-06",1214,2636,208
"2020-11-07",1226,2645,223
"2020-11-08",1237,2656,241
"2020-11-09",1250,2690,229
"2020-11-10",1265,2719,226
"2020-11-11",1276,2748,220
"2020-11-12",1288,2775,211
"2020-11-13",1303,2814,210
"2020-11-14",1314,2821,224
"2020-11-15",1332,2829,240
"2020-11-16",1348,2855,239
"2020-11-17",1364,2887,235
"2020-11-18",1377,2913,232
"2020-11-19",1390,2941,231
"2020-11-20",1404,2969,225
"2020-11-21",1417,2975,234
"2020-11-22",1431,2982,236
"2020-11-23",1447,3011,232
"2020-11-24",1461,3040,226
"2020-11-25",1475,3067,219
"2020-11-26",1489,3088,217
"2020-11-27",1497,3119,206
"2020-11-28",1511,3127,215
"2020-11-29",1521,3131,231
"2020-11-30",1533,3156,231
"2020-12-01",1544,3177,230
"2020-12-02",1556,3199,236
"2020-12-03",1563,3216,234
"2020-12-04",1574,3247,221
"2020-12-05",1584,3251,229
"2020-12-06",1595,3257,237
"2020-12-07",1603,3280,236
"2020-12-08",1616,3308,231
"2020-12-09",1627,3336,222
"2020-12-10",1636,3357,228
"2020-12-11",1644,3378,222
"2020-12-12",1651,3386,223
"2020-12-13",1659,3388,234
"2020-12-14",1666,3417,230
"2020-12-15",1673,3437,231
"2020-12-16",1688,3464,213
"2020-12-17",1697,3489,210
"2020-12-18",1704,3513,211
"2020-12-19",1716,3517,230
"2020-12-20",1732,3525,240
"2020-12-21",1744,3556,230
"2020-12-22",1754,3585,221
"2020-12-23",1765,3609,228
"2020-12-24",1778,3643,225
"2020-12-25",1792,3648,234
"2020-12-26",1801,3654,248
"2020-12-27",1815,3660,263
"2020-12-28",1827,3684,268
"2020-12-29",1835,3707,272
"2020-12-30",1847,3736,265
"2020-12-31",1863,3757,278
"2021-01-01",1873,3771,289
"2021-01-02",1887,3779,307
"2021-01-03",1903,3790,324
"2021-01-04",1916,3815,346
"2021-01-05",1937,3855,341
"2021-01-06",1949,3897,324
"2021-01-07",1970,3933,314
"2021-01-08",1992,3973,305
"2021-01-09",2005,3984,316
"2021-01-10",2011,3994,327
"2021-01-11",2029,4028,317
"2021-01-12",2037,4072,296
"2021-01-13",2052,4106,299
"2021-01-14",2061,4142,297
"2021-01-15",2073,4174,297
"2021-01-16",2084,4182,307
"2021-01-17",2089,4189,330
"2021-01-18",2105,4224,319
"2021-01-19",2114,4261,315
"2021-01-20",2126,4293,304
"2021-01-21",2141,4325,301
"2021-01-22",2153,4365,294
"2021-01-23",2162,4379,300
"2021-01-24",2174,4383,318
"2021-01-25",2187,4421,308
"2021-01-26",2203,4451,319
"2021-01-27",2217,4477,318
"2021-01-28",2226,4504,317
"2021-01-29",2243,4532,321
"2021-01-30",2250,4544,321
"2021-01-31",2263,4548,332
"2021-02-01",2275,4582,333
"2021-02-02",2291,4612,332
"2021-02-03",2301,4657,326
"2021-02-04",2310,4696,322
"2021-02-05",2324,4736,314
"2021-02-06",2337,4744,329
"2021-02-07",2345,4749,337
"2021-02-08",2347,4787,320
"2021-02-09",2359,4830,294
"2021-02-10",2369,4865,279
"2021-02-11",2377,4895,278
"2021-02-12",2386,4924,269
"2021-02-13",2393,4933,272
"2021-02-14",2404,4937,280
"2021-02-15",2411,4971,281
"2021-02-16",2418,5002,276
"2021-02-17",2425,5029,280
"2021-02-18",2431,5052,281
"2021-02-19",2439,5087,270
"2021-02-20",2446,5093,278
"2021-02-21",2450,5099,290
"2021-02-22",2460,5125,295
"2021-02-23",2465,5147,302
"2021-02-24",2474,5180,294
"2021-02-25",2482,5203,309
"2021-02-26",2490,5228,315
"2021-02-27",2494,5240,321
"2021-02-28",2500,5244,333
"2021-03-01",2509,5277,336
"2021-03-02",2521,5319,328
"2021-03-03",2527,5350,321
"2021-03-04",2535,5383,320
"2021-03-05",2540,5422,311
"2021-03-06",2550,5435,321
"2021-03-07",2556,5445,322
"2021-03-08",2565,5472,328
"2021-03-09",2569,5509,320
"2021-03-10",2576,5537,324
"2021-03-11",2587,5564,327
"2021-03-12",2600,5597,327
"2021-03-13",2606,5605,346
"2021-03-14",2614,5609,365
"2021-03-15",2622,5650,352
"2021-03-16",2636,5689,356
"2021-03-17",2647,5719,359
"2021-03-18",2657,5751,353
"2021-03-19",2666,5792,333
"2021-03-20",2676,5801,345
"2021-03-21",2681,5804,363
"2021-03-22",2690,5846,353
"2021-03-23",2699,5884,345
"2021-03-24",2705,5923,337
"2021-03-25",2717,5954,346
"2021-03-26",2727,5986,341
"2021-03-27",2732,6001,352
"2021-03-28",2739,6009,361
"2021-03-29",2749,6044,363
"2021-03-30",2762,6082,363
"2021-03-31",2775,6120,360
"2021-04-01",2785,6152,354
"2021-04-02",2795,6191,342
"2021-04-03",2808,6214,349
"2021-04-04",2812,6227,375
"2021-04-05",2819,6236,399
"2021-04-06",2833,6269,400
"2021-04-07",2845,6305,396
"2021-04-08",2860,6358,381
"2021-04-09",2875,6388,398
"2021-04-10",2887,6406,421
"2021-04-11",2902,6412,444
"2021-04-12",2917,6445,451
"2021-04-13",2930,6488,440
"2021-04-14",2945,6533,430
"2021-04-15",2963,6569,432
"2021-04-16",2975,6619,413
"2021-04-17",2989,6638,433
"2021-04-18",2996,6645,464
"2021-04-19",3011,6680,477
"2021-04-20",3023,6726,460
"2021-04-21",3037,6761,455
"2021-04-22",3050,6807,449
"2021-04-23",3068,6858,446
"2021-04-24",3077,6871,470
"2021-04-25",3087,6895,494
"2021-04-26",3096,6949,487
"2021-04-27",3107,6968,507
"2021-04-28",3123,7010,511
"2021-04-29",3134,7046,514
"2021-04-30",3147,7073,520
"2021-05-01",3148,7073,524
