"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",875,1995,23
"2020-07-27",875,1996,23
"2020-07-28",875,1997,22
"2020-07-29",876,1998,22
"2020-07-30",876,2000,20
"2020-07-31",878,2000,19
"2020-08-01",878,2001,19
"2020-08-02",878,2001,19
"2020-08-03",878,2001,21
"2020-08-04",880,2002,21
"2020-08-05",880,2005,18
"2020-08-06",881,2006,17
"2020-08-07",881,2007,16
"2020-08-08",881,2007,17
"2020-08-09",883,2008,20
"2020-08-10",883,2009,20
"2020-08-11",884,2010,22
"2020-08-12",884,2011,27
"2020-08-13",884,2011,28
"2020-08-14",884,2012,30
"2020-08-15",885,2012,32
"2020-08-16",885,2013,31
"2020-08-17",887,2016,32
"2020-08-18",887,2020,31
"2020-08-19",887,2025,30
"2020-08-20",888,2028,26
"2020-08-21",889,2031,26
"2020-08-22",889,2031,28
"2020-08-23",889,2032,28
"2020-08-24",890,2033,34
"2020-08-25",890,2034,35
"2020-08-26",890,2039,33
"2020-08-27",890,2042,34
"2020-08-28",891,2047,30
"2020-08-29",891,2048,29
"2020-08-30",892,2048,30
"2020-08-31",894,2051,30
"2020-09-01",895,2053,30
"2020-09-02",895,2055,30
"2020-09-03",895,2058,27
"2020-09-04",896,2059,30
"2020-09-05",896,2060,30
"2020-09-06",896,2060,31
"2020-09-07",896,2060,33
"2020-09-08",897,2060,37
"2020-09-09",898,2062,36
"2020-09-10",899,2064,34
"2020-09-11",899,2065,35
"2020-09-12",899,2066,36
"2020-09-13",899,2066,36
"2020-09-14",900,2069,37
"2020-09-15",901,2073,38
"2020-09-16",902,2074,40
"2020-09-17",902,2079,38
"2020-09-18",902,2081,38
"2020-09-19",903,2083,37
"2020-09-20",904,2083,40
"2020-09-21",907,2085,38
"2020-09-22",907,2087,40
"2020-09-23",908,2092,39
"2020-09-24",909,2094,40
"2020-09-25",911,2098,40
"2020-09-26",912,2099,45
"2020-09-27",913,2099,52
"2020-09-28",916,2102,61
"2020-09-29",918,2105,69
"2020-09-30",921,2107,73
"2020-10-01",925,2114,74
"2020-10-02",925,2118,79
"2020-10-03",927,2122,83
"2020-10-04",932,2126,86
"2020-10-05",935,2130,89
"2020-10-06",937,2143,92
"2020-10-07",941,2153,93
"2020-10-08",944,2159,94
"2020-10-09",955,2168,101
"2020-10-10",958,2178,101
"2020-10-11",965,2183,109
"2020-10-12",969,2194,110
"2020-10-13",972,2207,109
"2020-10-14",979,2214,117
"2020-10-15",981,2221,128
"2020-10-16",993,2240,131
"2020-10-17",999,2246,136
"2020-10-18",1004,2251,147
"2020-10-19",1009,2260,157
"2020-10-20",1017,2276,160
"2020-10-21",1027,2287,170
"2020-10-22",1035,2306,181
"2020-10-23",1051,2323,180
"2020-10-24",1059,2333,197
"2020-10-25",1074,2344,204
"2020-10-26",1080,2360,221
"2020-10-27",1092,2388,215
"2020-10-28",1098,2408,227
"2020-10-29",1107,2428,228
"2020-10-30",1118,2447,239
"2020-10-31",1135,2456,246
"2020-11-01",1145,2464,262
"2020-11-02",1155,2488,267
"2020-11-03",1167,2511,266
"2020-11-04",1180,2539,266
"2020-11-05",1196,2570,255
"2020-11-06",1210,2591,266
"2020-11-07",1222,2598,284
"2020-11-08",1232,2609,302
"2020-11-09",1242,2628,306
"2020-11-10",1244,2629,306
