"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",875,2001,17
"2020-07-27",875,2003,16
"2020-07-28",875,2004,15
"2020-07-29",876,2005,15
"2020-07-30",876,2007,13
"2020-07-31",878,2007,12
"2020-08-01",878,2008,12
"2020-08-02",878,2008,12
"2020-08-03",878,2008,13
"2020-08-04",880,2009,13
"2020-08-05",880,2012,10
"2020-08-06",881,2013,9
"2020-08-07",881,2014,8
"2020-08-08",881,2014,9
"2020-08-09",883,2015,12
"2020-08-10",883,2016,12
"2020-08-11",884,2017,14
"2020-08-12",884,2018,19
"2020-08-13",884,2018,20
"2020-08-14",884,2019,22
"2020-08-15",885,2019,24
"2020-08-16",885,2020,23
"2020-08-17",887,2023,24
"2020-08-18",887,2027,23
"2020-08-19",887,2033,21
"2020-08-20",888,2036,17
"2020-08-21",889,2039,17
"2020-08-22",889,2039,19
"2020-08-23",889,2040,19
"2020-08-24",890,2041,25
"2020-08-25",890,2042,26
"2020-08-26",890,2048,23
"2020-08-27",890,2052,23
"2020-08-28",891,2057,19
"2020-08-29",891,2058,18
"2020-08-30",892,2058,19
"2020-08-31",894,2061,19
"2020-09-01",895,2063,19
"2020-09-02",895,2065,19
"2020-09-03",895,2068,16
"2020-09-04",896,2069,19
"2020-09-05",896,2070,19
"2020-09-06",896,2070,20
"2020-09-07",896,2071,21
"2020-09-08",897,2071,25
"2020-09-09",898,2073,24
"2020-09-10",899,2075,22
"2020-09-11",899,2076,23
"2020-09-12",899,2077,24
"2020-09-13",899,2077,24
"2020-09-14",900,2080,25
"2020-09-15",901,2084,26
"2020-09-16",902,2085,28
"2020-09-17",902,2090,26
"2020-09-18",902,2092,26
"2020-09-19",903,2094,25
"2020-09-20",904,2094,28
"2020-09-21",907,2097,25
"2020-09-22",907,2100,26
"2020-09-23",908,2105,25
"2020-09-24",909,2107,26
"2020-09-25",911,2111,26
"2020-09-26",912,2112,31
"2020-09-27",914,2112,38
"2020-09-28",916,2116,46
"2020-09-29",918,2119,54
"2020-09-30",921,2122,58
"2020-10-01",925,2130,58
"2020-10-02",925,2134,63
"2020-10-03",927,2138,67
"2020-10-04",932,2142,70
"2020-10-05",935,2146,73
"2020-10-06",937,2159,76
"2020-10-07",941,2169,77
"2020-10-08",944,2175,79
"2020-10-09",955,2184,86
"2020-10-10",958,2194,85
"2020-10-11",965,2199,93
"2020-10-12",969,2210,94
"2020-10-13",972,2223,93
"2020-10-14",978,2230,100
"2020-10-15",980,2239,110
"2020-10-16",992,2260,110
"2020-10-17",998,2266,115
"2020-10-18",1003,2271,126
"2020-10-19",1008,2282,134
"2020-10-20",1016,2299,136
"2020-10-21",1026,2312,144
"2020-10-22",1034,2333,153
"2020-10-23",1052,2351,150
"2020-10-24",1060,2362,166
"2020-10-25",1075,2373,172
"2020-10-26",1081,2390,188
"2020-10-27",1093,2418,182
"2020-10-28",1099,2440,192
"2020-10-29",1108,2461,192
"2020-10-30",1120,2484,197
"2020-10-31",1137,2493,203
"2020-11-01",1147,2501,219
"2020-11-02",1157,2527,221
"2020-11-03",1168,2552,221
"2020-11-04",1181,2581,217
"2020-11-05",1197,2613,207
"2020-11-06",1212,2639,212
"2020-11-07",1225,2648,227
"2020-11-08",1236,2659,245
"2020-11-09",1249,2693,234
"2020-11-10",1264,2721,230
"2020-11-11",1275,2750,224
"2020-11-12",1287,2777,215
"2020-11-13",1302,2816,214
"2020-11-14",1313,2823,228
"2020-11-15",1331,2831,244
"2020-11-16",1347,2857,243
"2020-11-17",1364,2889,239
"2020-11-18",1376,2915,236
"2020-11-19",1389,2942,236
"2020-11-20",1403,2970,230
"2020-11-21",1416,2977,237
"2020-11-22",1430,2984,239
"2020-11-23",1446,3012,236
"2020-11-24",1459,3041,229
"2020-11-25",1473,3067,223
"2020-11-26",1487,3088,221
"2020-11-27",1495,3120,211
"2020-11-28",1509,3128,220
"2020-11-29",1519,3132,235
"2020-11-30",1531,3156,236
"2020-12-01",1542,3176,236
"2020-12-02",1554,3198,241
"2020-12-03",1562,3213,239
"2020-12-04",1573,3245,225
"2020-12-05",1584,3249,233
"2020-12-06",1594,3255,241
"2020-12-07",1602,3277,242
"2020-12-08",1615,3303,238
"2020-12-09",1626,3331,228
"2020-12-10",1635,3351,235
"2020-12-11",1643,3371,229
"2020-12-12",1649,3379,231
"2020-12-13",1657,3381,243
"2020-12-14",1664,3409,240
"2020-12-15",1671,3429,240
"2020-12-16",1686,3454,224
"2020-12-17",1695,3479,221
"2020-12-18",1702,3502,223
"2020-12-19",1714,3506,242
"2020-12-20",1730,3513,252
"2020-12-21",1742,3541,245
"2020-12-22",1752,3566,238
"2020-12-23",1762,3589,247
"2020-12-24",1775,3621,246
"2020-12-25",1789,3627,254
"2020-12-26",1798,3633,267
"2020-12-27",1811,3639,284
"2020-12-28",1822,3662,291
"2020-12-29",1830,3682,298
"2020-12-30",1842,3706,297
"2020-12-31",1857,3726,314
"2021-01-01",1867,3740,326
"2021-01-02",1881,3749,344
"2021-01-03",1897,3760,361
"2021-01-04",1909,3784,382
"2021-01-05",1928,3820,381
"2021-01-06",1939,3858,370
"2021-01-07",1959,3891,368
"2021-01-08",1977,3915,373
"2021-01-09",1979,3915,379
