"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",876,1999,15
"2020-07-27",876,2001,13
"2020-07-28",876,2002,12
"2020-07-29",877,2004,12
"2020-07-30",877,2006,10
"2020-07-31",879,2006,9
"2020-08-01",879,2007,9
"2020-08-02",879,2007,9
"2020-08-03",879,2007,10
"2020-08-04",880,2008,11
"2020-08-05",880,2011,8
"2020-08-06",881,2012,7
"2020-08-07",881,2013,6
"2020-08-08",881,2013,7
"2020-08-09",883,2014,10
"2020-08-10",883,2015,10
"2020-08-11",884,2016,12
"2020-08-12",884,2017,17
"2020-08-13",884,2017,18
"2020-08-14",884,2018,20
"2020-08-15",885,2018,22
"2020-08-16",885,2019,21
"2020-08-17",887,2022,22
"2020-08-18",887,2026,21
"2020-08-19",887,2032,19
"2020-08-20",888,2035,15
"2020-08-21",889,2038,15
"2020-08-22",889,2038,17
"2020-08-23",889,2039,17
"2020-08-24",890,2040,23
"2020-08-25",890,2041,24
"2020-08-26",890,2047,21
"2020-08-27",890,2051,21
"2020-08-28",891,2056,17
"2020-08-29",891,2057,16
"2020-08-30",892,2057,17
"2020-08-31",894,2060,17
"2020-09-01",895,2062,17
"2020-09-02",895,2064,17
"2020-09-03",895,2067,14
"2020-09-04",896,2068,17
"2020-09-05",896,2068,18
"2020-09-06",896,2068,19
"2020-09-07",896,2069,21
"2020-09-08",897,2069,24
"2020-09-09",898,2071,23
"2020-09-10",899,2073,21
"2020-09-11",899,2075,21
"2020-09-12",899,2076,22
"2020-09-13",899,2076,22
"2020-09-14",900,2079,23
"2020-09-15",901,2083,24
"2020-09-16",902,2084,26
"2020-09-17",902,2089,24
"2020-09-18",902,2091,24
"2020-09-19",903,2093,23
"2020-09-20",904,2093,26
"2020-09-21",907,2096,23
"2020-09-22",907,2099,24
"2020-09-23",908,2104,23
"2020-09-24",909,2106,24
"2020-09-25",911,2110,24
"2020-09-26",912,2111,29
"2020-09-27",914,2111,36
"2020-09-28",916,2115,43
"2020-09-29",918,2118,51
"2020-09-30",921,2121,55
"2020-10-01",925,2129,55
"2020-10-02",925,2132,61
"2020-10-03",927,2136,65
"2020-10-04",932,2140,68
"2020-10-05",935,2144,71
"2020-10-06",937,2156,74
"2020-10-07",941,2165,76
"2020-10-08",944,2172,77
"2020-10-09",955,2182,83
"2020-10-10",958,2192,82
"2020-10-11",965,2196,91
"2020-10-12",969,2206,91
"2020-10-13",972,2219,91
"2020-10-14",978,2226,97
"2020-10-15",980,2235,107
"2020-10-16",992,2256,107
"2020-10-17",998,2262,111
"2020-10-18",1003,2267,122
"2020-10-19",1008,2278,130
"2020-10-20",1016,2296,132
"2020-10-21",1026,2309,139
"2020-10-22",1034,2330,148
"2020-10-23",1053,2348,144
"2020-10-24",1060,2359,160
"2020-10-25",1076,2369,167
"2020-10-26",1082,2387,183
"2020-10-27",1094,2414,176
"2020-10-28",1100,2436,186
"2020-10-29",1109,2456,188
"2020-10-30",1121,2479,192
"2020-10-31",1138,2488,199
"2020-11-01",1149,2496,215
"2020-11-02",1158,2522,219
"2020-11-03",1169,2549,216
"2020-11-04",1182,2578,212
"2020-11-05",1198,2610,202
"2020-11-06",1214,2637,207
"2020-11-07",1226,2646,222
"2020-11-08",1237,2656,241
"2020-11-09",1250,2690,229
"2020-11-10",1265,2719,226
"2020-11-11",1276,2748,220
"2020-11-12",1288,2775,211
"2020-11-13",1303,2815,209
"2020-11-14",1314,2822,223
"2020-11-15",1332,2831,238
"2020-11-16",1348,2857,238
"2020-11-17",1364,2889,234
"2020-11-18",1377,2915,231
"2020-11-19",1390,2945,228
"2020-11-20",1404,2974,221
"2020-11-21",1417,2980,229
"2020-11-22",1431,2987,231
"2020-11-23",1448,3017,225
"2020-11-24",1462,3046,219
"2020-11-25",1476,3073,212
"2020-11-26",1490,3094,210
"2020-11-27",1498,3126,198
"2020-11-28",1512,3134,207
"2020-11-29",1522,3138,223
"2020-11-30",1534,3167,219
"2020-12-01",1545,3189,217
"2020-12-02",1557,3212,222
"2020-12-03",1564,3229,220
"2020-12-04",1575,3262,205
"2020-12-05",1585,3266,213
"2020-12-06",1596,3272,221
"2020-12-07",1604,3296,219
"2020-12-08",1617,3324,214
"2020-12-09",1628,3352,205
"2020-12-10",1637,3373,211
"2020-12-11",1645,3395,204
"2020-12-12",1652,3403,205
"2020-12-13",1660,3405,216
"2020-12-14",1667,3434,212
"2020-12-15",1674,3454,213
"2020-12-16",1689,3481,195
"2020-12-17",1698,3506,192
"2020-12-18",1705,3530,193
"2020-12-19",1717,3534,212
"2020-12-20",1733,3542,222
"2020-12-21",1745,3573,212
"2020-12-22",1755,3602,203
"2020-12-23",1766,3627,209
"2020-12-24",1779,3661,206
"2020-12-25",1793,3667,214
"2020-12-26",1802,3673,228
"2020-12-27",1816,3679,243
"2020-12-28",1828,3705,246
"2020-12-29",1836,3730,248
"2020-12-30",1848,3759,241
"2020-12-31",1865,3781,252
"2021-01-01",1875,3795,263
"2021-01-02",1889,3803,281
"2021-01-03",1905,3814,298
"2021-01-04",1918,3840,318
"2021-01-05",1939,3880,314
"2021-01-06",1951,3922,297
"2021-01-07",1972,3959,286
"2021-01-08",1994,3999,277
"2021-01-09",2007,4011,287
"2021-01-10",2013,4021,298
"2021-01-11",2031,4055,287
"2021-01-12",2040,4099,266
"2021-01-13",2055,4133,268
"2021-01-14",2064,4170,265
"2021-01-15",2076,4201,266
"2021-01-16",2087,4209,276
"2021-01-17",2092,4216,299
"2021-01-18",2108,4252,288
"2021-01-19",2117,4289,284
"2021-01-20",2128,4322,272
"2021-01-21",2143,4356,267
"2021-01-22",2155,4396,260
"2021-01-23",2165,4409,266
"2021-01-24",2177,4413,284
"2021-01-25",2190,4452,273
"2021-01-26",2206,4482,284
"2021-01-27",2220,4508,283
"2021-01-28",2229,4534,282
"2021-01-29",2246,4563,285
"2021-01-30",2253,4575,285
"2021-01-31",2266,4580,295
"2021-02-01",2278,4615,297
"2021-02-02",2294,4647,294
"2021-02-03",2304,4693,286
"2021-02-04",2313,4733,281
"2021-02-05",2328,4775,271
"2021-02-06",2341,4783,285
"2021-02-07",2349,4788,293
"2021-02-08",2351,4827,275
"2021-02-09",2363,4871,248
"2021-02-10",2373,4908,231
"2021-02-11",2381,4939,228
"2021-02-12",2390,4969,218
"2021-02-13",2397,4978,222
"2021-02-14",2408,4982,230
"2021-02-15",2415,5017,230
"2021-02-16",2422,5048,225
"2021-02-17",2429,5076,228
"2021-02-18",2435,5099,229
"2021-02-19",2443,5134,218
"2021-02-20",2450,5141,225
"2021-02-21",2454,5147,237
"2021-02-22",2464,5175,240
"2021-02-23",2469,5198,246
"2021-02-24",2479,5232,236
"2021-02-25",2487,5255,251
"2021-02-26",2495,5281,256
"2021-02-27",2499,5294,261
"2021-02-28",2505,5298,273
"2021-03-01",2514,5333,273
"2021-03-02",2527,5375,265
"2021-03-03",2533,5408,256
"2021-03-04",2541,5440,256
"2021-03-05",2546,5478,248
"2021-03-06",2556,5491,258
"2021-03-07",2562,5501,259
"2021-03-08",2571,5528,265
"2021-03-09",2575,5566,255
"2021-03-10",2582,5594,259
"2021-03-11",2593,5622,260
"2021-03-12",2606,5656,259
"2021-03-13",2612,5665,277
"2021-03-14",2620,5670,294
"2021-03-15",2628,5711,279
"2021-03-16",2642,5749,286
"2021-03-17",2653,5781,287
"2021-03-18",2663,5814,281
"2021-03-19",2672,5857,259
"2021-03-20",2682,5866,272
"2021-03-21",2687,5869,289
"2021-03-22",2696,5912,280
"2021-03-23",2705,5952,270
"2021-03-24",2711,5991,263
"2021-03-25",2723,6024,270
"2021-03-26",2733,6057,265
"2021-03-27",2738,6072,275
"2021-03-28",2745,6081,283
"2021-03-29",2755,6118,283
"2021-03-30",2768,6157,281
"2021-03-31",2781,6197,276
"2021-04-01",2791,6230,269
"2021-04-02",2801,6271,255
"2021-04-03",2814,6296,259
"2021-04-04",2818,6310,284
"2021-04-05",2825,6319,308
"2021-04-06",2839,6359,303
"2021-04-07",2851,6396,298
"2021-04-08",2866,6451,281
"2021-04-09",2881,6483,296
"2021-04-10",2893,6502,318
"2021-04-11",2908,6509,341
"2021-04-12",2924,6548,341
"2021-04-13",2937,6592,329
"2021-04-14",2952,6638,318
"2021-04-15",2970,6674,320
"2021-04-16",2982,6729,296
"2021-04-17",2996,6747,317
"2021-04-18",3004,6754,347
"2021-04-19",3019,6794,355
"2021-04-20",3030,6844,335
"2021-04-21",3043,6882,328
"2021-04-22",3056,6933,318
"2021-04-23",3074,6984,315
"2021-04-24",3083,6999,336
"2021-04-25",3093,7021,361
"2021-04-26",3103,7077,351
"2021-04-27",3114,7101,365
"2021-04-28",3130,7146,364
"2021-04-29",3142,7190,364
"2021-04-30",3157,7241,353
"2021-05-01",3169,7259,358
"2021-05-02",3192,7274,377
"2021-05-03",3205,7323,367
"2021-05-04",3220,7378,353
"2021-05-05",3238,7398,377
"2021-05-06",3252,7440,378
"2021-05-07",3265,7493,367
"2021-05-08",3281,7510,380
"2021-05-09",3294,7523,407
"2021-05-10",3308,7570,398
"2021-05-11",3316,7636,370
"2021-05-12",3328,7685,348
"2021-05-13",3333,7701,360
"2021-05-14",3350,7749,349
"2021-05-15",3361,7764,370
"2021-05-16",3368,7774,392
"2021-05-17",3381,7822,387
"2021-05-18",3392,7875,366
"2021-05-19",3400,7922,348
"2021-05-20",3414,7963,333
"2021-05-21",3418,8015,303
"2021-05-22",3427,8030,309
"2021-05-23",3434,8036,327
"2021-05-24",3439,8044,344
"2021-05-25",3449,8086,330
"2021-05-26",3453,8128,313
"2021-05-27",3459,8158,312
"2021-05-28",3470,8203,288
"2021-05-29",3476,8215,293
"2021-05-30",3481,8223,309
"2021-05-31",3490,8260,293
"2021-06-01",3500,8298,280
"2021-06-02",3506,8331,275
"2021-06-03",3513,8354,278
"2021-06-04",3522,8385,259
"2021-06-05",3528,8392,261
"2021-06-06",3532,8398,262
"2021-06-07",3539,8434,243
"2021-06-08",3547,8470,220
"2021-06-09",3549,8499,205
"2021-06-10",3555,8522,197
"2021-06-11",3559,8540,196
"2021-06-12",3560,8542,200
"2021-06-13",3560,8544,206
"2021-06-14",3562,8554,212
"2021-06-15",3564,8572,210
"2021-06-16",3572,8591,197
"2021-06-17",3577,8615,184
"2021-06-18",3579,8629,183
"2021-06-19",3581,8632,189
"2021-06-20",3585,8634,190
"2021-06-21",3585,8658,176
"2021-06-22",3588,8673,171
"2021-06-23",3591,8680,175
"2021-06-24",3592,8698,165
"2021-06-25",3595,8714,150
"2021-06-26",3597,8719,150
"2021-06-27",3600,8719,150
"2021-06-28",3604,8731,145
"2021-06-29",3605,8742,139
"2021-06-30",3607,8752,138
"2021-07-01",3608,8769,127
"2021-07-02",3608,8772,125
"2021-07-03",3608,8772,125
