"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",876,1999,15
"2020-07-27",876,2001,13
"2020-07-28",876,2002,12
"2020-07-29",877,2003,12
"2020-07-30",877,2005,10
"2020-07-31",879,2005,9
"2020-08-01",879,2006,9
"2020-08-02",879,2006,9
"2020-08-03",879,2006,10
"2020-08-04",880,2007,11
"2020-08-05",880,2010,8
"2020-08-06",881,2011,7
"2020-08-07",881,2012,6
"2020-08-08",881,2012,7
"2020-08-09",883,2013,10
"2020-08-10",883,2014,10
"2020-08-11",884,2015,12
"2020-08-12",884,2016,17
"2020-08-13",884,2016,18
"2020-08-14",884,2017,20
"2020-08-15",885,2017,22
"2020-08-16",885,2018,21
"2020-08-17",887,2021,22
"2020-08-18",887,2025,21
"2020-08-19",887,2031,19
"2020-08-20",888,2034,15
"2020-08-21",889,2037,15
"2020-08-22",889,2037,17
"2020-08-23",889,2038,17
"2020-08-24",890,2039,23
"2020-08-25",890,2040,24
"2020-08-26",890,2046,21
"2020-08-27",890,2050,21
"2020-08-28",891,2055,17
"2020-08-29",891,2056,16
"2020-08-30",892,2056,17
"2020-08-31",894,2059,17
"2020-09-01",895,2061,17
"2020-09-02",895,2063,17
"2020-09-03",895,2066,14
"2020-09-04",896,2067,17
"2020-09-05",896,2067,18
"2020-09-06",896,2067,19
"2020-09-07",896,2068,21
"2020-09-08",897,2068,24
"2020-09-09",898,2070,23
"2020-09-10",899,2072,21
"2020-09-11",899,2074,21
"2020-09-12",899,2075,22
"2020-09-13",899,2075,22
"2020-09-14",900,2078,23
"2020-09-15",901,2082,24
"2020-09-16",902,2083,26
"2020-09-17",902,2088,24
"2020-09-18",902,2090,24
"2020-09-19",903,2092,23
"2020-09-20",904,2092,26
"2020-09-21",907,2095,23
"2020-09-22",907,2098,24
"2020-09-23",908,2103,23
"2020-09-24",909,2105,24
"2020-09-25",911,2109,24
"2020-09-26",912,2110,29
"2020-09-27",914,2110,36
"2020-09-28",916,2114,43
"2020-09-29",918,2117,51
"2020-09-30",921,2120,55
"2020-10-01",925,2128,55
"2020-10-02",925,2131,61
"2020-10-03",927,2135,65
"2020-10-04",932,2139,68
"2020-10-05",935,2143,71
"2020-10-06",937,2155,74
"2020-10-07",941,2164,76
"2020-10-08",944,2171,77
"2020-10-09",955,2181,83
"2020-10-10",958,2191,82
"2020-10-11",965,2195,91
"2020-10-12",969,2205,91
"2020-10-13",972,2218,91
"2020-10-14",978,2225,97
"2020-10-15",980,2234,107
"2020-10-16",992,2255,107
"2020-10-17",998,2261,111
"2020-10-18",1003,2266,122
"2020-10-19",1008,2277,130
"2020-10-20",1016,2295,132
"2020-10-21",1026,2308,139
"2020-10-22",1034,2329,148
"2020-10-23",1053,2347,144
"2020-10-24",1060,2358,160
"2020-10-25",1076,2368,167
"2020-10-26",1082,2386,183
"2020-10-27",1094,2413,176
"2020-10-28",1100,2435,186
"2020-10-29",1109,2455,188
"2020-10-30",1121,2478,192
"2020-10-31",1138,2487,199
"2020-11-01",1149,2495,215
"2020-11-02",1158,2521,219
"2020-11-03",1169,2548,216
"2020-11-04",1182,2577,212
"2020-11-05",1198,2609,202
"2020-11-06",1214,2636,207
"2020-11-07",1226,2645,222
"2020-11-08",1237,2656,240
"2020-11-09",1250,2690,228
"2020-11-10",1265,2719,225
"2020-11-11",1276,2748,219
"2020-11-12",1288,2775,210
"2020-11-13",1303,2814,209
"2020-11-14",1314,2821,223
"2020-11-15",1332,2830,238
"2020-11-16",1348,2856,238
"2020-11-17",1364,2888,234
"2020-11-18",1377,2914,231
"2020-11-19",1390,2944,228
"2020-11-20",1404,2973,221
"2020-11-21",1417,2979,229
"2020-11-22",1431,2986,231
"2020-11-23",1448,3016,225
"2020-11-24",1462,3045,219
"2020-11-25",1476,3072,212
"2020-11-26",1490,3093,210
"2020-11-27",1498,3125,198
"2020-11-28",1512,3133,207
"2020-11-29",1522,3137,223
"2020-11-30",1534,3166,219
"2020-12-01",1545,3188,217
"2020-12-02",1557,3211,222
"2020-12-03",1564,3228,220
"2020-12-04",1575,3261,205
"2020-12-05",1585,3265,213
"2020-12-06",1596,3271,221
"2020-12-07",1604,3295,219
"2020-12-08",1617,3323,214
"2020-12-09",1628,3351,205
"2020-12-10",1637,3372,211
"2020-12-11",1645,3394,204
"2020-12-12",1652,3402,205
"2020-12-13",1660,3404,216
"2020-12-14",1667,3433,212
"2020-12-15",1674,3453,213
"2020-12-16",1689,3480,195
"2020-12-17",1698,3505,192
"2020-12-18",1705,3529,193
"2020-12-19",1717,3533,212
"2020-12-20",1733,3541,222
"2020-12-21",1745,3572,212
"2020-12-22",1755,3601,203
"2020-12-23",1766,3626,209
"2020-12-24",1779,3660,206
"2020-12-25",1793,3666,214
"2020-12-26",1802,3672,228
"2020-12-27",1816,3678,243
"2020-12-28",1828,3704,246
"2020-12-29",1836,3729,248
"2020-12-30",1848,3758,241
"2020-12-31",1865,3780,252
"2021-01-01",1875,3794,263
"2021-01-02",1889,3802,281
"2021-01-03",1905,3813,298
"2021-01-04",1918,3839,318
"2021-01-05",1939,3879,314
"2021-01-06",1951,3921,297
"2021-01-07",1972,3958,286
"2021-01-08",1994,3998,277
"2021-01-09",2007,4010,287
"2021-01-10",2013,4020,298
"2021-01-11",2031,4054,287
"2021-01-12",2040,4098,266
"2021-01-13",2055,4132,268
"2021-01-14",2064,4169,265
"2021-01-15",2076,4200,266
"2021-01-16",2087,4208,276
"2021-01-17",2092,4215,299
"2021-01-18",2108,4251,288
"2021-01-19",2117,4288,284
"2021-01-20",2128,4321,272
"2021-01-21",2143,4355,267
"2021-01-22",2155,4395,260
"2021-01-23",2165,4408,266
"2021-01-24",2177,4412,284
"2021-01-25",2190,4451,273
"2021-01-26",2206,4481,284
"2021-01-27",2220,4507,283
"2021-01-28",2229,4533,282
"2021-01-29",2246,4562,285
"2021-01-30",2253,4574,285
"2021-01-31",2266,4579,295
"2021-02-01",2278,4614,296
"2021-02-02",2294,4645,294
"2021-02-03",2304,4691,287
"2021-02-04",2313,4731,282
"2021-02-05",2328,4773,272
"2021-02-06",2341,4781,286
"2021-02-07",2349,4786,294
"2021-02-08",2351,4825,276
"2021-02-09",2363,4869,249
"2021-02-10",2373,4906,232
"2021-02-11",2381,4937,229
"2021-02-12",2390,4967,219
"2021-02-13",2397,4976,223
"2021-02-14",2408,4980,231
"2021-02-15",2415,5015,231
"2021-02-16",2422,5046,226
"2021-02-17",2429,5074,229
"2021-02-18",2435,5097,230
"2021-02-19",2443,5132,219
"2021-02-20",2450,5139,226
"2021-02-21",2454,5145,238
"2021-02-22",2464,5173,241
"2021-02-23",2469,5196,247
"2021-02-24",2479,5230,237
"2021-02-25",2487,5253,252
"2021-02-26",2495,5279,257
"2021-02-27",2499,5292,262
"2021-02-28",2505,5296,274
"2021-03-01",2514,5331,274
"2021-03-02",2527,5373,266
"2021-03-03",2533,5406,257
"2021-03-04",2541,5438,257
"2021-03-05",2546,5476,249
"2021-03-06",2556,5489,259
"2021-03-07",2562,5499,260
"2021-03-08",2571,5526,266
"2021-03-09",2575,5564,256
"2021-03-10",2582,5592,260
"2021-03-11",2593,5620,261
"2021-03-12",2606,5654,260
"2021-03-13",2612,5663,278
"2021-03-14",2620,5668,295
"2021-03-15",2628,5709,280
"2021-03-16",2642,5747,287
"2021-03-17",2653,5779,288
"2021-03-18",2663,5812,282
"2021-03-19",2672,5855,260
"2021-03-20",2682,5864,273
"2021-03-21",2687,5867,290
"2021-03-22",2696,5910,281
"2021-03-23",2705,5950,271
"2021-03-24",2711,5989,264
"2021-03-25",2723,6022,271
"2021-03-26",2733,6055,266
"2021-03-27",2738,6070,276
"2021-03-28",2745,6079,284
"2021-03-29",2755,6116,284
"2021-03-30",2768,6155,282
"2021-03-31",2781,6195,277
"2021-04-01",2791,6228,270
"2021-04-02",2801,6269,256
"2021-04-03",2814,6294,260
"2021-04-04",2818,6308,285
"2021-04-05",2825,6317,309
"2021-04-06",2839,6357,304
"2021-04-07",2851,6394,299
"2021-04-08",2866,6448,283
"2021-04-09",2881,6480,298
"2021-04-10",2893,6498,321
"2021-04-11",2908,6505,344
"2021-04-12",2924,6543,345
"2021-04-13",2937,6587,333
"2021-04-14",2952,6633,322
"2021-04-15",2970,6669,324
"2021-04-16",2982,6723,301
"2021-04-17",2996,6741,322
"2021-04-18",3004,6748,352
"2021-04-19",3019,6788,360
"2021-04-20",3030,6838,339
"2021-04-21",3043,6876,332
"2021-04-22",3056,6927,322
"2021-04-23",3074,6978,319
"2021-04-24",3083,6992,341
"2021-04-25",3093,7014,366
"2021-04-26",3103,7069,357
"2021-04-27",3114,7090,374
"2021-04-28",3130,7135,373
"2021-04-29",3141,7179,374
"2021-04-30",3156,7230,363
"2021-05-01",3168,7247,369
"2021-05-02",3191,7262,388
"2021-05-03",3204,7311,378
"2021-05-04",3219,7365,365
"2021-05-05",3237,7384,390
"2021-05-06",3251,7425,392
"2021-05-07",3264,7478,381
"2021-05-08",3280,7494,395
"2021-05-09",3293,7507,422
"2021-05-10",3307,7553,414
"2021-05-11",3315,7619,386
"2021-05-12",3327,7668,364
"2021-05-13",3332,7684,376
"2021-05-14",3349,7732,365
"2021-05-15",3360,7747,386
"2021-05-16",3367,7758,407
"2021-05-17",3380,7805,403
"2021-05-18",3391,7858,382
"2021-05-19",3399,7904,365
"2021-05-20",3413,7945,350
"2021-05-21",3417,7997,320
"2021-05-22",3426,8012,326
"2021-05-23",3433,8018,344
"2021-05-24",3438,8026,361
"2021-05-25",3448,8068,348
"2021-05-26",3452,8110,331
"2021-05-27",3458,8140,330
"2021-05-28",3469,8184,307
"2021-05-29",3475,8196,313
"2021-05-30",3480,8204,329
"2021-05-31",3489,8241,313
"2021-06-01",3499,8279,300
"2021-06-02",3505,8312,295
"2021-06-03",3512,8335,298
"2021-06-04",3521,8366,279
"2021-06-05",3527,8373,281
"2021-06-06",3531,8379,282
"2021-06-07",3538,8415,263
"2021-06-08",3546,8451,240
"2021-06-09",3548,8479,226
"2021-06-10",3554,8502,218
"2021-06-11",3558,8520,217
"2021-06-12",3559,8522,220
"2021-06-13",3559,8524,226
"2021-06-14",3561,8534,232
"2021-06-15",3563,8552,228
"2021-06-16",3570,8571,215
"2021-06-17",3575,8592,204
"2021-06-18",3577,8607,202
"2021-06-19",3579,8610,209
"2021-06-20",3583,8612,210
"2021-06-21",3583,8633,198
"2021-06-22",3586,8647,194
"2021-06-23",3588,8652,198
"2021-06-24",3588,8652,200
