"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",876,2000,15
"2020-07-27",876,2002,13
"2020-07-28",876,2003,12
"2020-07-29",877,2004,12
"2020-07-30",877,2006,10
"2020-07-31",879,2006,9
"2020-08-01",879,2007,9
"2020-08-02",879,2007,9
"2020-08-03",879,2007,10
"2020-08-04",880,2008,11
"2020-08-05",880,2011,8
"2020-08-06",881,2012,7
"2020-08-07",881,2013,6
"2020-08-08",881,2013,7
"2020-08-09",883,2014,10
"2020-08-10",883,2015,10
"2020-08-11",884,2016,12
"2020-08-12",884,2017,17
"2020-08-13",884,2017,18
"2020-08-14",884,2018,20
"2020-08-15",885,2018,22
"2020-08-16",885,2019,21
"2020-08-17",887,2022,22
"2020-08-18",887,2026,21
"2020-08-19",887,2032,19
"2020-08-20",888,2035,15
"2020-08-21",889,2038,15
"2020-08-22",889,2038,17
"2020-08-23",889,2039,17
"2020-08-24",890,2040,23
"2020-08-25",890,2041,24
"2020-08-26",890,2047,21
"2020-08-27",890,2051,21
"2020-08-28",891,2056,17
"2020-08-29",891,2057,16
"2020-08-30",892,2057,17
"2020-08-31",894,2060,17
"2020-09-01",895,2062,17
"2020-09-02",895,2064,17
"2020-09-03",895,2067,14
"2020-09-04",896,2068,17
"2020-09-05",896,2068,18
"2020-09-06",896,2068,19
"2020-09-07",896,2069,21
"2020-09-08",897,2069,24
"2020-09-09",898,2071,23
"2020-09-10",899,2073,21
"2020-09-11",899,2075,21
"2020-09-12",899,2076,22
"2020-09-13",899,2076,22
"2020-09-14",900,2079,23
"2020-09-15",901,2083,24
"2020-09-16",902,2084,26
"2020-09-17",902,2089,24
"2020-09-18",902,2091,24
"2020-09-19",903,2093,23
"2020-09-20",904,2093,26
"2020-09-21",907,2096,23
"2020-09-22",907,2099,24
"2020-09-23",908,2104,23
"2020-09-24",909,2106,24
"2020-09-25",911,2110,24
"2020-09-26",912,2111,29
"2020-09-27",914,2111,36
"2020-09-28",916,2115,43
"2020-09-29",918,2118,51
"2020-09-30",921,2121,55
"2020-10-01",925,2129,55
"2020-10-02",925,2132,61
"2020-10-03",927,2136,65
"2020-10-04",932,2140,68
"2020-10-05",935,2144,71
"2020-10-06",937,2156,74
"2020-10-07",941,2165,76
"2020-10-08",944,2172,77
"2020-10-09",955,2182,83
"2020-10-10",958,2192,82
"2020-10-11",965,2196,91
"2020-10-12",969,2206,91
"2020-10-13",972,2219,91
"2020-10-14",978,2226,97
"2020-10-15",980,2235,107
"2020-10-16",992,2256,107
"2020-10-17",998,2262,111
"2020-10-18",1003,2267,122
"2020-10-19",1008,2278,130
"2020-10-20",1016,2296,132
"2020-10-21",1026,2309,139
"2020-10-22",1034,2330,148
"2020-10-23",1053,2348,144
"2020-10-24",1060,2359,160
"2020-10-25",1076,2369,167
"2020-10-26",1082,2387,183
"2020-10-27",1094,2414,176
"2020-10-28",1100,2436,186
"2020-10-29",1109,2456,188
"2020-10-30",1121,2479,192
"2020-10-31",1138,2488,199
"2020-11-01",1149,2496,215
"2020-11-02",1158,2522,219
"2020-11-03",1169,2549,216
"2020-11-04",1182,2578,212
"2020-11-05",1198,2610,202
"2020-11-06",1214,2637,207
"2020-11-07",1226,2646,222
"2020-11-08",1237,2657,240
"2020-11-09",1250,2691,228
"2020-11-10",1265,2720,225
"2020-11-11",1276,2749,219
"2020-11-12",1288,2776,210
"2020-11-13",1303,2815,209
"2020-11-14",1314,2822,223
"2020-11-15",1332,2830,239
"2020-11-16",1348,2856,239
"2020-11-17",1364,2888,235
"2020-11-18",1377,2914,232
"2020-11-19",1390,2942,231
"2020-11-20",1404,2971,224
"2020-11-21",1417,2977,233
"2020-11-22",1431,2984,235
"2020-11-23",1447,3013,231
"2020-11-24",1461,3042,225
"2020-11-25",1475,3069,218
"2020-11-26",1489,3090,216
"2020-11-27",1497,3121,205
"2020-11-28",1511,3129,214
"2020-11-29",1521,3133,230
"2020-11-30",1533,3159,229
"2020-12-01",1544,3180,228
"2020-12-02",1556,3202,234
"2020-12-03",1563,3219,232
"2020-12-04",1574,3250,219
"2020-12-05",1584,3254,227
"2020-12-06",1595,3260,235
"2020-12-07",1603,3283,234
"2020-12-08",1616,3311,229
"2020-12-09",1627,3339,220
"2020-12-10",1636,3360,226
"2020-12-11",1644,3381,220
"2020-12-12",1651,3389,221
"2020-12-13",1659,3391,232
"2020-12-14",1666,3420,228
"2020-12-15",1673,3440,229
"2020-12-16",1688,3467,211
"2020-12-17",1697,3492,208
"2020-12-18",1704,3516,209
"2020-12-19",1716,3520,228
"2020-12-20",1732,3528,238
"2020-12-21",1744,3559,228
"2020-12-22",1754,3588,219
"2020-12-23",1765,3612,226
"2020-12-24",1778,3646,223
"2020-12-25",1792,3651,232
"2020-12-26",1801,3657,246
"2020-12-27",1815,3663,261
"2020-12-28",1827,3688,265
"2020-12-29",1835,3713,267
"2020-12-30",1847,3742,260
"2020-12-31",1864,3763,272
"2021-01-01",1874,3777,283
"2021-01-02",1888,3785,301
"2021-01-03",1904,3796,318
"2021-01-04",1917,3821,340
"2021-01-05",1938,3861,335
"2021-01-06",1950,3903,318
"2021-01-07",1971,3939,308
"2021-01-08",1993,3979,299
"2021-01-09",2006,3990,310
"2021-01-10",2012,4000,321
"2021-01-11",2030,4034,311
"2021-01-12",2038,4078,290
"2021-01-13",2053,4112,293
"2021-01-14",2062,4148,291
"2021-01-15",2074,4180,291
"2021-01-16",2085,4188,301
"2021-01-17",2090,4195,324
"2021-01-18",2106,4230,313
"2021-01-19",2115,4267,309
"2021-01-20",2127,4299,298
"2021-01-21",2142,4332,294
"2021-01-22",2154,4372,287
"2021-01-23",2164,4385,293
"2021-01-24",2176,4389,311
"2021-01-25",2189,4427,301
"2021-01-26",2205,4457,312
"2021-01-27",2219,4483,311
"2021-01-28",2228,4510,310
"2021-01-29",2245,4538,314
"2021-01-30",2252,4550,314
"2021-01-31",2265,4555,324
"2021-02-01",2277,4589,326
"2021-02-02",2293,4619,325
"2021-02-03",2303,4663,320
"2021-02-04",2312,4702,316
"2021-02-05",2327,4742,308
"2021-02-06",2340,4750,322
"2021-02-07",2348,4755,330
"2021-02-08",2350,4793,313
"2021-02-09",2362,4837,286
"2021-02-10",2372,4873,270
"2021-02-11",2380,4904,268
"2021-02-12",2389,4934,258
"2021-02-13",2396,4943,261
"2021-02-14",2407,4947,269
"2021-02-15",2414,4981,270
"2021-02-16",2421,5012,265
"2021-02-17",2428,5040,268
"2021-02-18",2434,5063,269
"2021-02-19",2442,5098,258
"2021-02-20",2449,5105,265
"2021-02-21",2453,5111,277
"2021-02-22",2463,5138,281
"2021-02-23",2468,5161,287
"2021-02-24",2477,5194,279
"2021-02-25",2485,5217,294
"2021-02-26",2493,5242,300
"2021-02-27",2497,5254,306
"2021-02-28",2503,5258,318
"2021-03-01",2512,5293,318
"2021-03-02",2524,5335,311
"2021-03-03",2530,5367,303
"2021-03-04",2538,5399,303
"2021-03-05",2543,5438,294
"2021-03-06",2553,5451,304
"2021-03-07",2559,5461,305
"2021-03-08",2568,5488,311
"2021-03-09",2572,5525,302
"2021-03-10",2579,5553,306
"2021-03-11",2590,5580,308
"2021-03-12",2603,5613,308
"2021-03-13",2609,5622,326
"2021-03-14",2617,5627,343
"2021-03-15",2625,5668,329
"2021-03-16",2639,5707,334
"2021-03-17",2650,5738,336
"2021-03-18",2660,5770,331
"2021-03-19",2669,5811,311
"2021-03-20",2679,5820,324
"2021-03-21",2684,5823,341
"2021-03-22",2693,5867,330
"2021-03-23",2702,5905,322
"2021-03-24",2708,5944,315
"2021-03-25",2720,5976,323
"2021-03-26",2730,6009,318
"2021-03-27",2735,6024,328
"2021-03-28",2742,6033,336
"2021-03-29",2752,6070,336
"2021-03-30",2765,6109,335
"2021-03-31",2778,6148,331
"2021-04-01",2788,6181,324
"2021-04-02",2798,6221,311
"2021-04-03",2811,6245,317
"2021-04-04",2815,6258,343
"2021-04-05",2822,6267,367
"2021-04-06",2836,6305,364
"2021-04-07",2848,6342,359
"2021-04-08",2863,6394,345
"2021-04-09",2878,6425,361
"2021-04-10",2890,6443,384
"2021-04-11",2905,6450,407
"2021-04-12",2920,6484,413
"2021-04-13",2933,6528,401
"2021-04-14",2948,6574,390
"2021-04-15",2966,6610,393
"2021-04-16",2978,6660,374
"2021-04-17",2992,6678,395
"2021-04-18",2999,6685,426
"2021-04-19",3014,6720,439
"2021-04-20",3025,6769,419
"2021-04-21",3038,6806,413
"2021-04-22",3051,6857,403
"2021-04-23",3069,6908,400
"2021-04-24",3078,6922,422
"2021-04-25",3088,6943,448
"2021-04-26",3098,6997,440
"2021-04-27",3109,7018,457
"2021-04-28",3125,7062,457
"2021-04-29",3136,7107,458
"2021-04-30",3151,7157,448
"2021-05-01",3163,7174,454
"2021-05-02",3186,7189,473
"2021-05-03",3199,7237,464
"2021-05-04",3214,7292,450
"2021-05-05",3232,7311,475
"2021-05-06",3246,7352,477
"2021-05-07",3259,7403,468
"2021-05-08",3275,7419,482
"2021-05-09",3288,7432,509
"2021-05-10",3302,7478,502
"2021-05-11",3310,7543,474
"2021-05-12",3322,7591,454
"2021-05-13",3327,7606,469
"2021-05-14",3344,7653,459
"2021-05-15",3355,7668,480
"2021-05-16",3362,7677,503
"2021-05-17",3375,7722,504
"2021-05-18",3386,7773,485
"2021-05-19",3394,7817,470
"2021-05-20",3408,7857,458
"2021-05-21",3412,7907,431
"2021-05-22",3421,7920,439
"2021-05-23",3428,7925,457
"2021-05-24",3434,7933,474
"2021-05-25",3444,7971,465
"2021-05-26",3448,8003,453
"2021-05-27",3449,8007,460
