"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",876,2000,15
"2020-07-27",876,2002,13
"2020-07-28",876,2003,12
"2020-07-29",877,2004,12
"2020-07-30",877,2006,10
"2020-07-31",879,2006,9
"2020-08-01",879,2007,9
"2020-08-02",879,2007,9
"2020-08-03",879,2007,10
"2020-08-04",880,2008,11
"2020-08-05",880,2011,8
"2020-08-06",881,2012,7
"2020-08-07",881,2013,6
"2020-08-08",881,2013,7
"2020-08-09",883,2014,10
"2020-08-10",883,2015,10
"2020-08-11",884,2016,12
"2020-08-12",884,2017,17
"2020-08-13",884,2017,18
"2020-08-14",884,2018,20
"2020-08-15",885,2018,22
"2020-08-16",885,2019,21
"2020-08-17",887,2022,22
"2020-08-18",887,2026,21
"2020-08-19",887,2032,19
"2020-08-20",888,2035,15
"2020-08-21",889,2038,15
"2020-08-22",889,2038,17
"2020-08-23",889,2039,17
"2020-08-24",890,2040,23
"2020-08-25",890,2041,24
"2020-08-26",890,2047,21
"2020-08-27",890,2051,21
"2020-08-28",891,2056,17
"2020-08-29",891,2057,16
"2020-08-30",892,2057,17
"2020-08-31",894,2060,17
"2020-09-01",895,2062,17
"2020-09-02",895,2064,17
"2020-09-03",895,2067,14
"2020-09-04",896,2068,17
"2020-09-05",896,2068,18
"2020-09-06",896,2068,19
"2020-09-07",896,2069,21
"2020-09-08",897,2069,24
"2020-09-09",898,2071,23
"2020-09-10",899,2073,21
"2020-09-11",899,2075,21
"2020-09-12",899,2076,22
"2020-09-13",899,2076,22
"2020-09-14",900,2079,23
"2020-09-15",901,2083,24
"2020-09-16",902,2084,26
"2020-09-17",902,2089,24
"2020-09-18",902,2091,24
"2020-09-19",903,2093,23
"2020-09-20",904,2093,26
"2020-09-21",907,2096,23
"2020-09-22",907,2099,24
"2020-09-23",908,2104,23
"2020-09-24",909,2106,24
"2020-09-25",911,2110,24
"2020-09-26",912,2111,29
"2020-09-27",914,2111,36
"2020-09-28",916,2115,43
"2020-09-29",918,2118,51
"2020-09-30",921,2121,55
"2020-10-01",925,2129,55
"2020-10-02",925,2132,61
"2020-10-03",927,2136,65
"2020-10-04",932,2140,68
"2020-10-05",935,2144,71
"2020-10-06",937,2156,74
"2020-10-07",941,2165,76
"2020-10-08",944,2172,77
"2020-10-09",955,2182,83
"2020-10-10",958,2192,82
"2020-10-11",965,2196,91
"2020-10-12",969,2206,91
"2020-10-13",972,2219,91
"2020-10-14",978,2226,97
"2020-10-15",980,2235,107
"2020-10-16",992,2256,107
"2020-10-17",998,2262,111
"2020-10-18",1003,2267,122
"2020-10-19",1008,2278,130
"2020-10-20",1016,2296,132
"2020-10-21",1026,2309,139
"2020-10-22",1034,2330,148
"2020-10-23",1053,2348,144
"2020-10-24",1060,2359,160
"2020-10-25",1076,2369,167
"2020-10-26",1082,2387,183
"2020-10-27",1094,2414,176
"2020-10-28",1100,2436,186
"2020-10-29",1109,2456,188
"2020-10-30",1121,2479,192
"2020-10-31",1138,2488,199
"2020-11-01",1149,2496,215
"2020-11-02",1158,2522,219
"2020-11-03",1169,2549,216
"2020-11-04",1182,2578,212
"2020-11-05",1198,2610,202
"2020-11-06",1214,2637,207
"2020-11-07",1226,2646,222
"2020-11-08",1237,2657,240
"2020-11-09",1250,2691,228
"2020-11-10",1265,2720,225
"2020-11-11",1276,2749,219
"2020-11-12",1288,2776,210
"2020-11-13",1303,2815,209
"2020-11-14",1314,2822,223
"2020-11-15",1332,2831,238
"2020-11-16",1348,2857,238
"2020-11-17",1364,2889,234
"2020-11-18",1377,2915,231
"2020-11-19",1390,2945,228
"2020-11-20",1404,2974,221
"2020-11-21",1417,2980,230
"2020-11-22",1431,2987,232
"2020-11-23",1448,3017,226
"2020-11-24",1462,3046,220
"2020-11-25",1476,3073,213
"2020-11-26",1490,3094,211
"2020-11-27",1498,3126,199
"2020-11-28",1512,3134,208
"2020-11-29",1522,3138,224
"2020-11-30",1534,3167,220
"2020-12-01",1545,3189,218
"2020-12-02",1557,3212,223
"2020-12-03",1564,3229,221
"2020-12-04",1575,3262,206
"2020-12-05",1585,3266,214
"2020-12-06",1596,3272,222
"2020-12-07",1604,3296,220
"2020-12-08",1617,3324,215
"2020-12-09",1628,3352,206
"2020-12-10",1637,3373,212
"2020-12-11",1645,3395,205
"2020-12-12",1652,3403,206
"2020-12-13",1660,3405,217
"2020-12-14",1667,3434,213
"2020-12-15",1674,3454,214
"2020-12-16",1689,3481,196
"2020-12-17",1698,3506,193
"2020-12-18",1705,3530,194
"2020-12-19",1717,3534,213
"2020-12-20",1733,3542,223
"2020-12-21",1745,3573,213
"2020-12-22",1755,3602,204
"2020-12-23",1766,3627,210
"2020-12-24",1779,3661,207
"2020-12-25",1793,3667,215
"2020-12-26",1802,3673,229
"2020-12-27",1816,3679,244
"2020-12-28",1828,3705,247
"2020-12-29",1836,3730,249
"2020-12-30",1848,3759,242
"2020-12-31",1865,3781,253
"2021-01-01",1875,3795,264
"2021-01-02",1889,3803,282
"2021-01-03",1905,3814,299
"2021-01-04",1918,3840,319
"2021-01-05",1939,3880,315
"2021-01-06",1951,3922,298
"2021-01-07",1972,3959,287
"2021-01-08",1994,3999,278
"2021-01-09",2007,4011,288
"2021-01-10",2013,4021,299
"2021-01-11",2031,4055,288
"2021-01-12",2040,4099,267
"2021-01-13",2055,4133,269
"2021-01-14",2064,4170,266
"2021-01-15",2076,4201,267
"2021-01-16",2087,4209,277
"2021-01-17",2092,4216,300
"2021-01-18",2108,4252,289
"2021-01-19",2117,4290,284
"2021-01-20",2129,4323,272
"2021-01-21",2144,4357,267
"2021-01-22",2156,4397,260
"2021-01-23",2166,4410,266
"2021-01-24",2178,4414,284
"2021-01-25",2191,4453,273
"2021-01-26",2207,4483,284
"2021-01-27",2221,4509,283
"2021-01-28",2230,4536,282
"2021-01-29",2247,4565,285
"2021-01-30",2254,4577,285
"2021-01-31",2267,4582,295
"2021-02-01",2279,4617,296
"2021-02-02",2295,4648,294
"2021-02-03",2305,4694,287
"2021-02-04",2314,4734,282
"2021-02-05",2329,4776,272
"2021-02-06",2342,4784,286
"2021-02-07",2350,4789,294
"2021-02-08",2352,4828,276
"2021-02-09",2364,4872,249
"2021-02-10",2374,4909,232
"2021-02-11",2382,4940,229
"2021-02-12",2391,4970,219
"2021-02-13",2398,4979,223
"2021-02-14",2409,4983,231
"2021-02-15",2416,5018,231
"2021-02-16",2423,5049,226
"2021-02-17",2430,5077,229
"2021-02-18",2436,5100,230
"2021-02-19",2444,5135,219
"2021-02-20",2451,5142,226
"2021-02-21",2455,5148,238
"2021-02-22",2465,5176,241
"2021-02-23",2470,5199,247
"2021-02-24",2480,5233,237
"2021-02-25",2488,5256,252
"2021-02-26",2496,5282,257
"2021-02-27",2500,5295,262
"2021-02-28",2506,5299,274
"2021-03-01",2515,5334,274
"2021-03-02",2528,5376,266
"2021-03-03",2534,5409,257
"2021-03-04",2542,5441,257
"2021-03-05",2547,5479,249
"2021-03-06",2557,5492,259
"2021-03-07",2563,5502,260
"2021-03-08",2572,5529,266
"2021-03-09",2576,5567,256
"2021-03-10",2583,5595,260
"2021-03-11",2594,5623,261
"2021-03-12",2607,5657,260
"2021-03-13",2613,5666,278
"2021-03-14",2621,5671,295
"2021-03-15",2629,5712,280
"2021-03-16",2643,5750,287
"2021-03-17",2654,5782,288
"2021-03-18",2664,5815,282
"2021-03-19",2673,5858,260
"2021-03-20",2683,5867,273
"2021-03-21",2688,5870,290
"2021-03-22",2697,5913,280
"2021-03-23",2706,5953,270
"2021-03-24",2712,5992,263
"2021-03-25",2724,6025,270
"2021-03-26",2734,6058,265
"2021-03-27",2739,6073,275
"2021-03-28",2746,6082,283
"2021-03-29",2756,6119,283
"2021-03-30",2769,6158,281
"2021-03-31",2782,6197,277
"2021-04-01",2792,6230,270
"2021-04-02",2802,6271,256
"2021-04-03",2815,6296,261
"2021-04-04",2819,6310,286
"2021-04-05",2826,6319,310
"2021-04-06",2840,6359,305
"2021-04-07",2852,6397,299
"2021-04-08",2867,6451,283
"2021-04-09",2882,6483,298
"2021-04-10",2894,6501,321
"2021-04-11",2909,6508,344
"2021-04-12",2925,6546,345
"2021-04-13",2938,6590,333
"2021-04-14",2953,6636,322
"2021-04-15",2971,6672,324
"2021-04-16",2983,6726,301
"2021-04-17",2997,6744,322
"2021-04-18",3005,6751,352
"2021-04-19",3020,6791,360
"2021-04-20",3031,6841,339
"2021-04-21",3044,6879,332
"2021-04-22",3057,6930,322
"2021-04-23",3075,6981,319
"2021-04-24",3084,6995,341
"2021-04-25",3094,7017,366
"2021-04-26",3104,7072,357
"2021-04-27",3115,7093,374
"2021-04-28",3131,7138,373
"2021-04-29",3142,7183,374
"2021-04-30",3157,7234,363
"2021-05-01",3169,7251,369
"2021-05-02",3192,7266,388
"2021-05-03",3205,7315,378
"2021-05-04",3220,7369,366
"2021-05-05",3238,7388,391
"2021-05-06",3252,7429,393
"2021-05-07",3265,7482,382
"2021-05-08",3281,7498,396
"2021-05-09",3294,7511,423
"2021-05-10",3308,7557,415
"2021-05-11",3316,7623,387
"2021-05-12",3328,7672,365
"2021-05-13",3333,7688,377
"2021-05-14",3350,7736,366
"2021-05-15",3361,7751,387
"2021-05-16",3368,7762,408
"2021-05-17",3381,7809,404
"2021-05-18",3392,7862,383
"2021-05-19",3400,7908,366
"2021-05-20",3414,7949,352
"2021-05-21",3418,8001,323
"2021-05-22",3427,8016,329
"2021-05-23",3434,8022,347
"2021-05-24",3440,8030,364
"2021-05-25",3450,8071,352
"2021-05-26",3454,8113,335
"2021-05-27",3460,8144,334
"2021-05-28",3471,8188,311
"2021-05-29",3477,8200,317
"2021-05-30",3482,8208,333
"2021-05-31",3491,8245,317
"2021-06-01",3501,8283,304
"2021-06-02",3507,8316,298
"2021-06-03",3514,8339,301
"2021-06-04",3523,8370,282
"2021-06-05",3529,8377,284
"2021-06-06",3533,8383,285
"2021-06-07",3540,8419,266
"2021-06-08",3548,8455,243
"2021-06-09",3550,8483,229
"2021-06-10",3556,8505,223
"2021-06-11",3560,8522,223
"2021-06-12",3561,8524,226
"2021-06-13",3561,8526,232
"2021-06-14",3563,8535,238
"2021-06-15",3565,8551,236
"2021-06-16",3573,8568,224
"2021-06-17",3577,8584,216
"2021-06-18",3577,8585,216
