"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-04-02",299,39,87,3,1250,75,1743,2235,260,115,151,338,90,508,23
"2020-04-03",276,53,76,0,1278,75,1822,2230,293,137,159,329,76,561,23
"2020-04-04",169,21,62,2,1280,74,1887,2046,312,150,177,190,64,582,25
"2020-04-05",193,20,71,1,1301,75,1963,2004,334,160,197,213,72,602,26
"2020-04-06",273,59,60,0,1309,75,2025,2107,352,181,212,332,60,661,26
"2020-04-07",181,52,55,0,1311,75,2083,1988,385,202,243,233,55,713,26
"2020-04-08",182,32,56,0,1283,76,2143,1868,401,226,257,214,56,745,26
"2020-04-09",164,35,50,0,1279,75,2194,1707,412,254,262,199,50,780,26
"2020-04-10",184,38,48,0,1284,75,2243,1631,441,280,269,222,48,818,26
"2020-04-11",122,23,26,2,1250,75,2272,1458,456,299,289,145,28,841,28
"2020-04-12",112,36,34,1,1232,75,2307,1405,469,316,315,148,35,877,29
"2020-04-13",139,37,44,0,1219,76,2353,1406,491,331,342,176,44,914,29
"2020-04-14",138,38,33,2,1191,76,2389,1427,501,378,338,176,35,952,31
"2020-04-15",101,20,22,1,1166,76,2413,1350,519,430,336,121,23,972,32
"2020-04-16",100,25,28,0,1134,76,2442,1251,537,478,323,125,28,997,32
"2020-04-17",126,27,25,0,1104,76,2468,1212,556,521,327,153,25,1024,32
"2020-04-18",68,18,18,0,1057,76,2486,1078,570,543,344,86,18,1042,32
"2020-04-19",71,15,18,0,1026,76,2505,1053,586,549,366,86,18,1057,32
"2020-04-20",92,30,25,1,1007,76,2532,1099,604,604,352,122,26,1087,33
"2020-04-21",101,34,20,0,972,76,2554,1074,625,654,352,135,20,1121,33
"2020-04-22",78,26,14,0,916,77,2569,998,642,697,346,104,14,1147,33
"2020-04-23",78,44,16,0,876,77,2585,961,656,742,325,122,16,1191,33
"2020-04-24",75,31,17,1,859,76,2604,921,668,802,294,106,18,1222,34
"2020-04-25",33,26,13,0,829,76,2618,795,678,819,299,59,13,1248,34
"2020-04-26",34,28,13,0,806,76,2631,766,691,826,317,62,13,1276,34
"2020-04-27",51,26,14,1,783,76,2646,763,703,836,333,77,15,1302,35
"2020-04-28",80,33,14,1,761,76,2661,791,707,883,321,113,15,1335,36
"2020-04-29",52,26,11,0,733,76,2673,732,713,919,321,78,11,1361,36
"2020-04-30",54,27,18,0,708,76,2691,709,724,958,312,81,18,1388,36
"2020-05-01",49,16,9,0,673,76,2700,661,727,997,315,65,9,1404,36
"2020-05-02",26,15,9,0,633,76,2709,579,737,1012,315,41,9,1419,36
"2020-05-03",34,11,10,0,620,76,2720,567,742,1019,327,45,10,1430,36
"2020-05-04",56,23,11,2,611,76,2733,614,748,1058,325,79,13,1453,38
"2020-05-05",27,9,3,0,569,76,2736,537,754,1070,340,36,3,1462,38
"2020-05-06",48,21,5,0,542,73,2742,555,759,1106,332,69,5,1483,38
"2020-05-07",42,16,8,1,521,72,2752,530,767,1142,328,58,9,1499,39
"2020-05-08",52,24,6,0,489,72,2759,526,772,1175,317,76,6,1523,39
"2020-05-09",29,7,5,0,467,72,2764,473,778,1184,325,36,5,1530,39
"2020-05-10",22,19,4,1,450,72,2769,464,780,1187,334,41,5,1549,40
"2020-05-11",40,25,7,1,444,73,2777,494,787,1224,333,65,8,1574,41
"2020-05-12",22,29,2,1,403,71,2780,469,790,1265,311,51,3,1603,42
"2020-05-13",34,27,3,1,384,71,2784,445,794,1297,307,61,4,1630,43
"2020-05-14",21,21,8,2,361,71,2794,421,797,1325,295,42,10,1651,45
"2020-05-15",28,27,3,0,344,71,2798,406,803,1360,274,55,3,1678,45
"2020-05-16",15,6,7,1,329,70,2807,356,804,1370,274,21,8,1684,46
"2020-05-17",28,12,4,0,323,70,2812,371,804,1374,279,40,4,1696,46
"2020-05-18",35,22,4,0,317,70,2816,410,805,1406,282,57,4,1718,46
"2020-05-19",13,11,1,1,284,67,2818,383,807,1435,266,24,2,1729,47
"2020-05-20",27,17,2,0,273,66,2821,379,812,1463,254,44,2,1746,47
"2020-05-21",13,8,2,0,252,66,2823,342,816,1469,260,21,2,1754,47
"2020-05-22",25,20,3,0,240,66,2827,367,819,1502,243,45,3,1774,47
"2020-05-23",11,7,3,0,223,63,2830,326,819,1505,246,18,3,1781,47
"2020-05-24",18,13,7,0,223,63,2837,324,821,1505,256,31,7,1794,47
"2020-05-25",28,22,1,0,213,62,2838,353,822,1527,260,50,1,1816,47
"2020-05-26",24,13,4,0,190,62,2842,350,824,1545,254,37,4,1829,47
"2020-05-27",18,14,3,1,175,58,2846,326,825,1569,239,32,4,1843,48
"2020-05-28",14,11,1,0,167,57,2847,302,827,1598,221,25,1,1854,48
"2020-05-29",22,13,1,2,157,56,2850,301,830,1617,210,35,3,1867,50
"2020-05-30",19,6,2,0,147,54,2852,282,830,1623,206,25,2,1873,50
"2020-05-31",7,7,3,0,148,54,2855,275,830,1623,213,14,3,1880,50
"2020-06-01",11,7,5,0,146,54,2860,281,832,1623,216,18,5,1887,50
"2020-06-02",15,16,1,0,142,54,2861,299,832,1648,208,31,1,1903,50
"2020-06-03",16,9,4,1,130,51,2866,291,837,1668,193,25,5,1912,51
"2020-06-04",13,18,5,0,126,53,2871,287,839,1685,179,31,5,1930,51
"2020-06-05",9,10,3,0,123,51,2874,272,839,1695,171,19,3,1940,51
"2020-06-06",3,6,2,1,123,51,2877,238,841,1697,172,9,3,1946,52
"2020-06-07",2,9,3,0,122,50,2880,236,841,1699,173,11,3,1955,52
"2020-06-08",8,7,0,1,121,49,2882,239,841,1715,165,15,1,1962,53
"2020-06-09",9,9,2,0,113,48,2884,224,841,1726,158,18,2,1971,53
"2020-06-10",4,6,4,0,112,48,2888,206,842,1740,148,10,4,1977,53
"2020-06-11",14,11,1,0,108,48,2889,212,843,1751,143,25,1,1988,53
"2020-06-12",5,4,3,0,105,47,2892,203,844,1759,138,9,3,1992,53
"2020-06-13",4,5,2,0,103,45,2894,182,845,1759,138,9,2,1997,53
"2020-06-14",2,5,0,0,102,44,2894,180,847,1760,138,7,0,2002,53
"2020-06-15",4,4,1,0,100,44,2895,183,848,1778,131,8,1,2006,53
"2020-06-16",6,6,2,0,91,44,2897,181,850,1783,130,12,2,2012,53
"2020-06-17",4,6,0,0,84,42,2897,170,851,1789,130,10,0,2018,53
"2020-06-18",2,14,1,0,77,41,2898,177,852,1796,130,16,1,2032,53
"2020-06-19",3,9,0,0,71,38,2899,175,853,1806,122,12,0,2041,53
"2020-06-20",3,5,2,0,69,38,2901,159,854,1806,125,8,2,2046,53
"2020-06-21",4,11,0,0,65,36,2901,166,855,1806,125,15,0,2057,53
"2020-06-22",5,7,3,1,68,38,2905,171,856,1811,127,12,4,2064,54
"2020-06-23",5,11,1,0,61,35,2906,172,857,1816,127,16,1,2075,54
"2020-06-24",3,11,1,1,57,34,2908,170,858,1823,123,14,2,2086,55
"2020-06-25",6,8,1,0,54,33,2909,173,858,1828,123,14,1,2094,55
"2020-06-26",3,5,0,0,49,31,2909,172,859,1832,123,8,0,2099,55
"2020-06-27",0,2,0,0,45,29,2909,150,860,1832,126,2,0,2101,55
"2020-06-28",3,9,0,0,41,28,2909,156,860,1832,126,12,0,2110,55
"2020-06-29",6,6,0,0,41,28,2909,166,860,1838,123,12,0,2116,55
"2020-06-30",2,4,2,0,40,27,2911,154,860,1844,120,6,2,2120,55
"2020-07-01",3,4,0,0,36,25,2911,147,860,1845,120,7,0,2124,55
"2020-07-02",4,5,1,1,37,26,2913,143,861,1849,118,9,2,2129,56
"2020-07-03",4,6,0,0,34,25,2913,143,861,1855,112,10,0,2135,56
"2020-07-04",0,2,1,0,35,25,2914,135,861,1855,113,2,1,2137,56
"2020-07-05",1,6,0,0,34,24,2914,138,861,1856,113,7,0,2143,56
"2020-07-06",1,8,0,0,33,23,2914,148,862,1860,110,9,0,2151,56
"2020-07-07",2,7,1,0,32,22,2915,151,863,1864,108,9,1,2158,56
"2020-07-08",3,8,2,0,29,22,2917,154,863,1866,107,11,2,2166,56
"2020-07-09",2,8,1,1,30,21,2919,155,863,1869,104,10,2,2174,57
"2020-07-10",3,7,1,0,31,21,2920,161,863,1869,105,10,1,2181,57
"2020-07-11",1,1,0,0,29,19,2920,146,863,1869,105,2,0,2182,57
"2020-07-12",2,4,1,0,30,19,2921,149,864,1871,104,6,1,2186,57
"2020-07-13",4,5,0,0,29,20,2921,159,865,1872,105,9,0,2191,57
"2020-07-14",3,8,0,3,29,20,2924,160,866,1873,105,11,3,2199,60
"2020-07-15",1,5,1,0,28,19,2925,153,866,1877,103,6,1,2204,60
"2020-07-16",2,7,1,0,27,19,2926,154,866,1879,101,9,1,2211,60
"2020-07-17",4,7,0,0,29,19,2926,156,866,1879,101,11,0,2218,60
"2020-07-18",4,8,0,0,29,19,2926,158,866,1879,101,12,0,2226,60
"2020-07-19",5,4,1,0,31,19,2927,166,866,1879,102,9,1,2230,60
"2020-07-20",3,11,0,0,30,19,2927,178,866,1883,99,14,0,2241,60
"2020-07-21",6,7,2,1,32,19,2930,180,866,1884,101,13,3,2248,61
"2020-07-22",2,10,1,1,31,19,2932,180,867,1886,100,12,2,2258,62
"2020-07-23",7,19,0,1,30,18,2933,201,867,1888,100,26,1,2277,63
"2020-07-24",3,12,0,3,31,17,2936,200,867,1889,101,15,3,2289,66
"2020-07-25",1,16,1,1,31,17,2938,209,867,1889,102,17,2,2305,67
"2020-07-26",0,3,0,0,30,17,2938,211,867,1889,102,3,0,2308,67
