"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,121,51,2873,227,842,1712,161,9,2,1928,46
"2020-06-07",3,9,3,0,120,50,2876,225,842,1714,161,12,3,1937,46
"2020-06-08",9,8,0,0,119,49,2877,230,842,1730,153,17,0,1945,46
"2020-06-09",9,9,2,0,111,48,2879,212,842,1741,146,18,2,1954,46
"2020-06-10",5,6,2,0,108,48,2881,194,843,1754,137,11,2,1960,46
"2020-06-11",14,12,1,0,104,48,2882,200,844,1765,132,26,1,1972,46
"2020-06-12",7,4,3,0,101,47,2885,192,845,1773,127,11,3,1976,46
"2020-06-13",4,4,2,0,99,45,2887,170,846,1773,127,8,2,1980,46
"2020-06-14",2,5,0,0,98,44,2887,166,848,1774,126,7,0,1985,46
"2020-06-15",5,5,1,0,97,44,2888,170,849,1792,118,10,1,1990,46
"2020-06-16",7,6,2,0,89,44,2890,168,851,1798,116,13,2,1996,46
"2020-06-17",6,10,0,0,82,42,2890,162,852,1804,116,16,0,2006,46
"2020-06-18",2,13,1,0,75,41,2891,166,853,1811,116,15,1,2019,46
"2020-06-19",3,10,0,0,69,38,2892,164,854,1821,108,13,0,2029,46
"2020-06-20",4,5,2,0,67,38,2894,147,855,1821,111,9,2,2034,46
"2020-06-21",4,9,0,0,63,36,2894,150,856,1821,111,13,0,2043,46
"2020-06-22",6,8,3,1,66,38,2898,157,857,1826,113,14,4,2051,47
"2020-06-23",6,9,1,0,59,35,2899,154,858,1832,110,15,1,2060,47
"2020-06-24",3,12,1,1,56,34,2901,151,859,1839,106,15,2,2072,48
"2020-06-25",8,8,1,0,53,33,2902,155,859,1845,105,16,1,2080,48
"2020-06-26",3,5,0,0,48,31,2902,154,860,1849,105,8,0,2085,48
"2020-06-27",0,1,0,0,44,29,2902,130,861,1849,108,1,0,2086,48
"2020-06-28",4,9,0,0,40,28,2902,137,861,1849,108,13,0,2095,48
"2020-06-29",8,7,0,0,40,28,2902,150,861,1853,107,15,0,2102,48
"2020-06-30",2,4,2,0,39,27,2904,135,861,1859,104,6,2,2106,48
"2020-07-01",3,4,0,0,35,25,2904,128,861,1862,102,7,0,2110,48
"2020-07-02",4,3,1,1,36,26,2906,123,862,1866,100,7,2,2113,49
"2020-07-03",4,6,0,0,33,25,2906,123,862,1874,92,10,0,2119,49
"2020-07-04",0,2,1,0,34,25,2907,114,862,1874,93,2,1,2121,49
"2020-07-05",1,4,0,0,33,24,2907,115,862,1875,93,5,0,2125,49
"2020-07-06",2,5,0,0,32,23,2907,123,863,1880,90,7,0,2130,49
"2020-07-07",3,5,1,0,30,22,2908,125,864,1883,89,8,1,2135,49
"2020-07-08",3,7,2,0,27,22,2910,126,864,1886,87,10,2,2142,49
"2020-07-09",3,7,1,0,27,21,2911,126,864,1889,84,10,1,2149,49
"2020-07-10",5,6,2,0,29,21,2913,133,865,1889,85,11,2,2155,49
"2020-07-11",2,1,0,0,26,19,2913,120,865,1889,85,3,0,2156,49
"2020-07-12",3,3,1,0,27,19,2914,122,866,1891,84,6,1,2159,49
"2020-07-13",4,5,0,0,26,20,2914,132,867,1892,85,9,0,2164,49
"2020-07-14",5,4,0,0,23,20,2914,133,867,1893,85,9,0,2168,49
"2020-07-15",1,4,1,0,23,19,2915,123,867,1897,83,5,1,2172,49
"2020-07-16",2,8,1,0,22,19,2916,123,867,1901,79,10,1,2180,49
"2020-07-17",5,3,0,0,24,18,2916,123,867,1901,80,8,0,2183,49
"2020-07-18",4,7,0,0,23,17,2916,125,867,1901,80,11,0,2190,49
"2020-07-19",4,3,1,0,25,17,2917,131,867,1901,81,7,1,2193,49
"2020-07-20",3,7,0,0,24,17,2917,139,867,1906,77,10,0,2200,49
"2020-07-21",8,7,2,0,25,17,2919,142,867,1908,78,15,2,2207,49
"2020-07-22",3,2,1,0,23,17,2920,133,868,1911,76,5,1,2209,49
"2020-07-23",8,9,1,0,22,17,2921,141,868,1913,76,17,1,2218,49
"2020-07-24",9,3,1,1,22,17,2923,137,868,1916,77,12,2,2221,50
"2020-07-25",8,6,1,0,19,15,2924,138,868,1917,78,14,1,2227,50
"2020-07-26",3,3,1,0,19,14,2926,141,868,1917,78,6,1,2230,50
"2020-07-27",5,7,4,0,23,17,2930,149,868,1919,77,12,4,2237,50
"2020-07-28",9,3,0,0,22,17,2930,150,869,1921,76,12,0,2240,50
"2020-07-29",4,3,0,0,21,16,2930,145,870,1922,76,7,0,2243,50
"2020-07-30",11,4,3,1,25,17,2934,147,870,1925,74,15,4,2247,51
"2020-07-31",10,2,4,0,28,19,2938,152,871,1925,73,12,4,2249,51
"2020-08-01",7,5,2,0,28,19,2940,153,871,1926,73,12,2,2254,51
"2020-08-02",9,1,2,0,29,20,2942,161,871,1926,73,10,2,2255,51
"2020-08-03",11,6,4,0,33,22,2946,172,871,1926,75,17,4,2261,51
"2020-08-04",8,10,3,0,34,24,2949,175,872,1927,76,18,3,2271,51
"2020-08-05",7,6,2,0,33,23,2951,172,872,1930,73,13,2,2277,51
"2020-08-06",9,5,2,0,35,25,2953,173,872,1931,72,14,2,2282,51
"2020-08-07",11,7,1,0,35,24,2954,183,872,1932,70,18,1,2289,51
"2020-08-08",14,5,1,0,36,25,2955,183,872,1932,71,19,1,2294,51
"2020-08-09",12,9,5,1,41,28,2961,198,874,1933,74,21,6,2303,52
"2020-08-10",11,9,4,0,40,29,2966,210,874,1934,74,20,4,2312,52
"2020-08-11",23,8,3,0,43,29,2970,227,875,1935,76,31,3,2320,52
"2020-08-12",17,6,4,0,43,27,2974,237,875,1936,80,23,4,2326,52
"2020-08-13",16,13,4,0,42,28,2978,239,875,1937,80,29,4,2339,52
"2020-08-14",12,9,7,1,48,29,2986,239,876,1938,83,21,8,2348,53
"2020-08-15",14,9,1,1,46,29,2988,237,877,1938,87,23,2,2357,54
"2020-08-16",14,10,5,1,48,31,2994,248,878,1939,86,24,6,2367,55
"2020-08-17",14,11,6,2,55,32,3002,265,880,1943,87,25,8,2378,57
"2020-08-18",10,11,2,1,50,33,3005,263,880,1946,86,21,3,2389,58
"2020-08-19",11,5,3,0,50,31,3008,258,880,1950,85,16,3,2394,58
"2020-08-20",17,5,5,0,52,35,3013,261,880,1953,83,22,5,2399,58
"2020-08-21",13,12,5,0,56,35,3018,256,881,1956,84,25,5,2411,58
"2020-08-22",9,6,0,0,51,33,3018,240,882,1956,85,15,0,2417,58
"2020-08-23",9,7,5,0,54,36,3023,244,882,1958,84,16,5,2424,58
"2020-08-24",9,39,1,0,54,37,3025,286,883,1959,89,48,1,2463,58
"2020-08-25",6,19,1,1,49,32,3027,300,883,1959,91,25,2,2482,59
"2020-08-26",1,7,0,0,47,32,3027,286,883,1959,91,8,0,2489,59
