"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,122,51,2872,228,841,1713,159,9,2,1930,46
"2020-06-07",3,9,3,0,121,50,2875,226,841,1715,159,12,3,1939,46
"2020-06-08",9,8,0,0,120,49,2876,231,841,1731,151,17,0,1947,46
"2020-06-09",9,9,2,0,112,48,2878,213,841,1742,144,18,2,1956,46
"2020-06-10",5,6,2,0,109,48,2880,195,842,1755,135,11,2,1962,46
"2020-06-11",14,12,1,0,105,48,2881,200,843,1766,130,26,1,1974,46
"2020-06-12",7,4,3,0,102,47,2884,192,844,1774,125,11,3,1978,46
"2020-06-13",4,4,2,0,100,45,2886,170,845,1774,125,8,2,1982,46
"2020-06-14",2,5,0,0,99,44,2886,166,847,1775,124,7,0,1987,46
"2020-06-15",5,5,1,0,98,44,2887,170,848,1793,116,10,1,1992,46
"2020-06-16",7,6,2,0,90,44,2889,168,850,1799,114,13,2,1998,46
"2020-06-17",6,10,0,0,83,42,2889,162,851,1805,114,16,0,2008,46
"2020-06-18",2,13,1,0,76,41,2890,166,852,1812,114,15,1,2021,46
"2020-06-19",3,10,0,0,70,38,2891,164,853,1822,106,13,0,2031,46
"2020-06-20",4,5,2,0,68,38,2893,147,854,1822,109,9,2,2036,46
"2020-06-21",4,9,0,0,64,36,2893,150,855,1822,109,13,0,2045,46
"2020-06-22",6,8,3,1,67,38,2897,157,856,1827,111,14,4,2053,47
"2020-06-23",6,9,1,0,60,35,2898,154,857,1833,109,15,1,2062,47
"2020-06-24",3,12,1,1,57,34,2900,151,858,1840,105,15,2,2074,48
"2020-06-25",8,8,1,0,54,33,2901,155,858,1846,104,16,1,2082,48
"2020-06-26",3,5,0,0,49,31,2901,154,859,1850,104,8,0,2087,48
"2020-06-27",0,1,0,0,45,29,2901,130,860,1850,107,1,0,2088,48
"2020-06-28",4,9,0,0,41,28,2901,137,860,1850,107,13,0,2097,48
"2020-06-29",8,7,0,0,41,28,2901,150,860,1854,106,15,0,2104,48
"2020-06-30",2,4,2,0,40,27,2903,135,860,1860,103,6,2,2108,48
"2020-07-01",3,4,0,0,36,25,2903,128,860,1863,101,7,0,2112,48
"2020-07-02",4,3,1,1,37,26,2905,123,861,1867,99,7,2,2115,49
"2020-07-03",4,6,0,0,34,25,2905,123,861,1875,91,10,0,2121,49
"2020-07-04",0,2,1,0,35,25,2906,114,861,1875,92,2,1,2123,49
"2020-07-05",1,4,0,0,34,24,2906,115,861,1876,92,5,0,2127,49
"2020-07-06",2,5,0,0,33,23,2906,123,862,1881,89,7,0,2132,49
"2020-07-07",3,5,1,0,31,22,2907,125,863,1884,88,8,1,2137,49
"2020-07-08",3,7,2,0,28,22,2909,126,863,1887,86,10,2,2144,49
"2020-07-09",3,7,1,0,28,21,2910,126,863,1890,83,10,1,2151,49
"2020-07-10",5,6,2,0,30,21,2912,133,864,1890,84,11,2,2157,49
"2020-07-11",2,1,0,0,27,19,2912,120,864,1890,84,3,0,2158,49
"2020-07-12",3,3,1,0,28,19,2913,122,865,1892,83,6,1,2161,49
"2020-07-13",4,5,0,0,27,20,2913,132,866,1893,84,9,0,2166,49
"2020-07-14",5,4,0,0,24,20,2913,133,866,1894,84,9,0,2170,49
"2020-07-15",1,4,1,0,24,19,2914,123,866,1898,82,5,1,2174,49
"2020-07-16",2,8,1,0,23,19,2915,123,866,1902,78,10,1,2182,49
"2020-07-17",5,3,0,0,25,18,2915,123,866,1902,79,8,0,2185,49
"2020-07-18",4,7,0,0,24,17,2915,125,866,1902,79,11,0,2192,49
"2020-07-19",4,3,1,0,26,17,2916,131,866,1902,80,7,1,2195,49
"2020-07-20",3,6,0,0,25,17,2916,138,866,1907,76,9,0,2201,49
"2020-07-21",7,7,2,0,26,17,2918,141,866,1909,77,14,2,2208,49
"2020-07-22",3,2,1,0,24,17,2919,132,867,1912,75,5,1,2210,49
"2020-07-23",8,9,1,0,23,17,2920,140,867,1914,75,17,1,2219,49
"2020-07-24",9,3,1,1,23,17,2922,136,867,1917,76,12,2,2222,50
"2020-07-25",8,6,1,0,20,15,2923,137,867,1918,77,14,1,2228,50
"2020-07-26",3,3,1,0,20,14,2925,140,867,1918,77,6,1,2231,50
"2020-07-27",5,8,4,0,24,17,2929,149,867,1920,76,13,4,2239,50
"2020-07-28",9,3,0,0,23,17,2929,150,868,1922,75,12,0,2242,50
"2020-07-29",4,3,0,0,22,16,2929,145,869,1923,75,7,0,2245,50
"2020-07-30",10,4,3,1,26,17,2933,147,869,1926,73,14,4,2249,51
"2020-07-31",9,3,4,0,29,19,2937,152,870,1926,72,12,4,2252,51
"2020-08-01",6,5,2,0,29,19,2939,151,870,1927,72,11,2,2257,51
"2020-08-02",9,1,2,0,30,20,2941,160,870,1927,72,10,2,2258,51
"2020-08-03",11,6,4,0,34,22,2945,172,870,1927,74,17,4,2264,51
"2020-08-04",8,10,3,0,35,24,2948,175,871,1928,75,18,3,2274,51
"2020-08-05",7,7,2,0,34,23,2950,173,871,1931,72,14,2,2281,51
"2020-08-06",9,6,2,0,36,25,2952,175,871,1932,71,15,2,2287,51
"2020-08-07",11,7,1,0,36,24,2953,185,871,1933,69,18,1,2294,51
"2020-08-08",13,6,1,0,37,25,2954,186,871,1933,70,19,1,2300,51
"2020-08-09",12,9,5,1,42,28,2960,201,873,1934,73,21,6,2309,52
"2020-08-10",11,9,4,0,41,29,2965,212,873,1935,73,20,4,2318,52
"2020-08-11",23,8,3,0,44,29,2969,228,874,1936,75,31,3,2326,52
"2020-08-12",17,7,4,1,45,27,2974,239,874,1937,79,24,5,2333,53
"2020-08-13",14,14,4,0,44,28,2978,241,874,1938,79,28,4,2347,53
"2020-08-14",12,11,7,1,50,29,2986,243,875,1939,82,23,8,2358,54
"2020-08-15",14,11,1,0,47,29,2987,243,876,1939,86,25,1,2369,54
"2020-08-16",14,11,5,0,48,31,2992,255,876,1940,85,25,5,2380,54
"2020-08-17",16,12,6,1,55,32,2999,274,878,1942,86,28,7,2392,55
"2020-08-18",8,14,2,1,52,33,3002,275,878,1945,85,22,3,2406,56
"2020-08-19",9,9,3,0,52,31,3005,272,878,1949,84,18,3,2415,56
"2020-08-20",12,8,5,0,54,35,3010,273,878,1952,82,20,5,2423,56
"2020-08-21",7,16,5,0,58,35,3015,267,879,1955,83,23,5,2439,56
"2020-08-22",6,17,0,0,53,33,3015,263,879,1955,84,23,0,2456,56
"2020-08-23",6,21,4,2,58,36,3021,280,879,1956,84,27,6,2477,58
"2020-08-24",0,4,0,0,56,36,3021,280,879,1956,85,4,0,2481,58
