"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,122,51,2873,238,840,1703,165,9,2,1939,46
"2020-06-07",3,9,3,0,121,50,2876,236,840,1705,165,12,3,1948,46
"2020-06-08",9,8,0,1,121,49,2878,241,840,1721,157,17,1,1956,47
"2020-06-09",9,9,2,0,113,48,2880,223,840,1732,150,18,2,1965,47
"2020-06-10",5,6,2,0,110,48,2882,205,841,1745,141,11,2,1971,47
"2020-06-11",14,12,1,0,106,48,2883,210,842,1756,136,26,1,1983,47
"2020-06-12",7,4,3,0,103,47,2886,202,843,1764,131,11,3,1987,47
"2020-06-13",4,4,2,0,101,45,2888,180,844,1764,131,8,2,1991,47
"2020-06-14",2,5,0,0,100,44,2888,176,846,1765,130,7,0,1996,47
"2020-06-15",5,4,1,0,99,44,2889,179,847,1783,122,9,1,2000,47
"2020-06-16",7,6,2,0,91,44,2891,177,849,1788,121,13,2,2006,47
"2020-06-17",5,10,0,0,84,42,2891,170,850,1794,121,15,0,2016,47
"2020-06-18",2,13,1,0,77,41,2892,174,851,1801,121,15,1,2029,47
"2020-06-19",3,10,0,0,71,38,2893,173,852,1811,113,13,0,2039,47
"2020-06-20",4,5,2,0,69,38,2895,156,853,1811,116,9,2,2044,47
"2020-06-21",4,9,0,0,65,36,2895,159,854,1811,116,13,0,2053,47
"2020-06-22",6,8,3,1,68,38,2899,166,855,1816,118,14,4,2061,48
"2020-06-23",6,7,1,0,61,35,2900,161,856,1822,117,13,1,2068,48
"2020-06-24",3,12,1,1,57,34,2902,160,857,1829,113,15,2,2080,49
"2020-06-25",8,8,1,0,54,33,2903,164,857,1835,112,16,1,2088,49
"2020-06-26",3,5,0,0,49,31,2903,163,858,1839,112,8,0,2093,49
"2020-06-27",0,1,0,0,45,29,2903,139,859,1839,115,1,0,2094,49
"2020-06-28",3,9,0,0,41,28,2903,145,859,1839,115,12,0,2103,49
"2020-06-29",7,6,0,0,41,28,2903,156,859,1845,112,13,0,2109,49
"2020-06-30",2,4,2,0,40,27,2905,141,859,1851,109,6,2,2113,49
"2020-07-01",3,3,0,0,36,25,2905,133,859,1853,108,6,0,2116,49
"2020-07-02",4,3,1,1,37,26,2907,128,860,1857,106,7,2,2119,50
"2020-07-03",4,6,0,0,34,25,2907,129,860,1865,98,10,0,2125,50
"2020-07-04",0,2,1,0,35,25,2908,121,860,1865,99,2,1,2127,50
"2020-07-05",1,4,0,0,34,24,2908,122,860,1866,99,5,0,2131,50
"2020-07-06",2,5,0,0,33,23,2908,130,861,1870,97,7,0,2136,50
"2020-07-07",3,4,1,0,31,22,2909,131,862,1873,96,7,1,2140,50
"2020-07-08",3,7,2,0,28,22,2911,133,862,1876,94,10,2,2147,50
"2020-07-09",3,7,1,0,28,21,2912,133,862,1879,91,10,1,2154,50
"2020-07-10",5,7,2,0,30,21,2914,141,863,1879,92,12,2,2161,50
"2020-07-11",2,1,0,0,27,19,2914,128,863,1879,92,3,0,2162,50
"2020-07-12",3,3,1,0,28,19,2915,130,864,1881,91,6,1,2165,50
"2020-07-13",4,5,0,0,27,20,2915,140,865,1882,92,9,0,2170,50
"2020-07-14",4,4,0,0,24,20,2915,140,865,1883,92,8,0,2174,50
"2020-07-15",1,4,1,0,24,19,2916,130,865,1887,90,5,1,2178,50
"2020-07-16",2,8,1,0,23,19,2917,131,865,1891,86,10,1,2186,50
"2020-07-17",4,3,0,0,25,18,2917,130,865,1891,87,7,0,2189,50
"2020-07-18",4,7,0,0,24,17,2917,132,865,1891,87,11,0,2196,50
"2020-07-19",4,3,1,0,26,17,2918,138,865,1891,88,7,1,2199,50
"2020-07-20",3,6,0,0,25,17,2918,146,865,1896,84,9,0,2205,50
"2020-07-21",7,5,2,0,26,17,2920,147,865,1898,85,12,2,2210,50
"2020-07-22",3,2,1,0,24,17,2921,139,866,1900,84,5,1,2212,50
"2020-07-23",8,8,1,0,23,17,2922,148,866,1902,84,16,1,2220,50
"2020-07-24",8,3,0,1,22,16,2923,143,866,1905,84,11,1,2223,51
"2020-07-25",8,4,1,0,20,15,2924,142,866,1905,86,12,1,2227,51
"2020-07-26",3,3,1,0,20,14,2926,145,866,1905,86,6,1,2230,51
"2020-07-27",5,8,4,0,24,17,2930,155,866,1906,86,13,4,2238,51
"2020-07-28",8,4,0,0,23,17,2930,157,867,1908,85,12,0,2242,51
"2020-07-29",4,4,0,0,22,16,2930,154,868,1909,85,8,0,2246,51
"2020-07-30",9,5,3,0,25,17,2933,156,868,1912,83,14,3,2251,51
"2020-07-31",8,4,3,0,27,18,2936,162,869,1912,82,12,3,2255,51
"2020-08-01",6,5,2,0,27,18,2938,161,869,1913,82,11,2,2260,51
"2020-08-02",9,1,2,0,28,19,2940,169,869,1913,82,10,2,2261,51
"2020-08-03",11,6,4,0,32,21,2944,181,869,1913,83,17,4,2267,51
"2020-08-04",8,11,3,0,34,23,2947,184,870,1914,84,19,3,2278,51
"2020-08-05",7,6,2,0,33,23,2949,183,870,1916,82,13,2,2284,51
"2020-08-06",8,3,2,0,35,25,2951,181,870,1917,81,11,2,2287,51
"2020-08-07",10,10,1,0,35,24,2952,193,870,1918,80,20,1,2297,51
"2020-08-08",12,7,1,0,36,25,2953,194,870,1918,81,19,1,2304,51
"2020-08-09",12,11,4,1,40,27,2958,210,872,1918,85,23,5,2315,52
"2020-08-10",10,11,4,0,38,28,2962,223,872,1919,85,21,4,2326,52
"2020-08-11",20,14,4,1,42,28,2967,244,872,1920,85,34,5,2340,53
"2020-08-12",11,22,2,4,47,28,2973,264,872,1921,88,33,6,2362,57
"2020-08-13",10,31,3,6,53,29,2983,282,872,1922,90,41,9,2393,63
"2020-08-14",4,14,5,1,56,31,2989,287,872,1923,90,18,6,2407,64
"2020-08-15",1,19,2,0,57,31,2991,297,873,1923,91,20,2,2426,64
"2020-08-16",0,9,0,0,55,31,2991,304,873,1923,91,9,0,2435,64
