"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-04-02",309,39,87,3,1250,75,1743,2278,260,115,151,348,90,508,23
"2020-04-03",288,53,76,0,1278,75,1822,2276,293,137,159,341,76,561,23
"2020-04-04",173,21,62,2,1280,74,1887,2094,312,150,177,194,64,582,25
"2020-04-05",201,20,71,1,1301,75,1963,2057,334,160,197,221,72,602,26
"2020-04-06",284,59,60,0,1309,75,2025,2166,352,181,212,343,60,661,26
"2020-04-07",189,52,55,0,1311,75,2083,2048,385,202,243,241,55,713,26
"2020-04-08",187,32,56,0,1283,76,2143,1923,401,226,257,219,56,745,26
"2020-04-09",166,35,50,0,1279,75,2194,1756,412,254,262,201,50,780,26
"2020-04-10",191,38,48,0,1284,75,2243,1683,441,280,269,229,48,818,26
"2020-04-11",127,23,26,2,1250,75,2272,1505,456,299,289,150,28,841,28
"2020-04-12",119,36,34,1,1232,75,2307,1451,469,316,315,155,35,877,29
"2020-04-13",144,37,44,0,1219,76,2353,1455,491,331,342,181,44,914,29
"2020-04-14",143,38,33,2,1191,76,2389,1475,501,378,338,181,35,952,31
"2020-04-15",105,20,22,1,1166,76,2413,1393,519,430,336,125,23,972,32
"2020-04-16",101,24,28,0,1134,76,2442,1285,537,478,323,125,28,996,32
"2020-04-17",131,26,25,0,1104,76,2468,1246,556,521,327,157,25,1022,32
"2020-04-18",72,18,18,0,1057,76,2486,1111,570,543,344,90,18,1040,32
"2020-04-19",77,15,18,0,1026,76,2505,1088,586,549,366,92,18,1055,32
"2020-04-20",98,30,25,1,1007,76,2532,1134,604,604,352,128,26,1085,33
"2020-04-21",104,34,20,0,972,76,2554,1105,625,654,352,138,20,1119,33
"2020-04-22",80,26,14,0,916,77,2569,1028,642,697,346,106,14,1145,33
"2020-04-23",86,44,16,0,876,77,2585,993,656,742,325,130,16,1189,33
"2020-04-24",75,31,17,1,859,76,2604,948,668,802,294,106,18,1220,34
"2020-04-25",36,26,13,0,829,76,2618,819,678,819,299,62,13,1246,34
"2020-04-26",35,28,13,0,806,76,2631,789,691,826,317,63,13,1274,34
"2020-04-27",54,26,14,1,783,76,2646,785,703,836,333,80,15,1300,35
"2020-04-28",83,33,14,1,761,76,2661,813,707,883,321,116,15,1333,36
"2020-04-29",53,26,11,0,733,76,2673,754,713,919,321,79,11,1359,36
"2020-04-30",55,27,18,0,708,76,2691,730,724,958,312,82,18,1386,36
"2020-05-01",49,16,9,0,673,76,2700,679,727,997,315,65,9,1402,36
"2020-05-02",26,15,9,0,633,76,2709,595,737,1012,315,41,9,1417,36
"2020-05-03",35,11,10,0,620,76,2720,580,742,1019,327,46,10,1428,36
"2020-05-04",56,23,11,2,611,76,2733,627,748,1058,325,79,13,1451,38
"2020-05-05",28,9,3,0,569,76,2736,547,754,1070,340,37,3,1460,38
"2020-05-06",50,21,5,0,542,73,2742,564,759,1106,332,71,5,1481,38
"2020-05-07",44,16,8,1,521,72,2752,539,767,1142,328,60,9,1497,39
"2020-05-08",52,24,7,0,489,72,2759,533,772,1175,317,76,7,1521,39
"2020-05-09",29,7,5,0,467,72,2764,478,778,1184,325,36,5,1528,39
"2020-05-10",22,19,4,1,450,72,2769,467,780,1187,334,41,5,1547,40
"2020-05-11",40,25,7,1,444,73,2777,497,787,1224,333,65,8,1572,41
"2020-05-12",22,29,2,1,403,71,2780,472,790,1265,311,51,3,1601,42
"2020-05-13",35,27,3,1,384,71,2784,449,794,1297,307,62,4,1628,43
"2020-05-14",22,21,8,2,361,71,2794,425,797,1325,295,43,10,1649,45
"2020-05-15",31,27,3,0,344,71,2798,412,803,1360,274,58,3,1676,45
"2020-05-16",16,6,7,1,329,70,2807,362,804,1370,274,22,8,1682,46
"2020-05-17",28,12,4,0,323,70,2812,377,804,1374,279,40,4,1694,46
"2020-05-18",36,22,4,0,317,70,2816,417,805,1406,282,58,4,1716,46
"2020-05-19",14,11,1,1,284,67,2818,389,807,1435,266,25,2,1727,47
"2020-05-20",28,17,2,0,273,66,2821,382,812,1463,254,45,2,1744,47
"2020-05-21",13,8,2,0,252,66,2823,345,816,1469,260,21,2,1752,47
"2020-05-22",27,20,3,0,240,66,2827,371,819,1502,243,47,3,1772,47
"2020-05-23",12,7,3,0,223,63,2830,331,819,1505,246,19,3,1779,47
"2020-05-24",18,13,7,0,223,63,2837,329,821,1505,256,31,7,1792,47
"2020-05-25",31,22,1,0,213,62,2838,360,822,1527,260,53,1,1814,47
"2020-05-26",24,13,4,0,190,62,2842,356,824,1545,254,37,4,1827,47
"2020-05-27",18,14,3,1,175,58,2846,331,825,1569,239,32,4,1841,48
"2020-05-28",14,11,1,0,167,57,2847,306,827,1598,221,25,1,1852,48
"2020-05-29",23,13,1,2,157,56,2850,306,830,1617,210,36,3,1865,50
"2020-05-30",20,6,2,0,147,54,2852,288,830,1623,206,26,2,1871,50
"2020-05-31",7,7,3,0,148,54,2855,279,830,1623,213,14,3,1878,50
"2020-06-01",11,7,5,0,146,54,2860,285,832,1623,216,18,5,1885,50
"2020-06-02",17,16,1,0,142,54,2861,304,832,1648,208,33,1,1901,50
"2020-06-03",16,9,4,1,130,51,2866,296,837,1668,193,25,5,1910,51
"2020-06-04",13,18,5,0,126,53,2871,291,839,1685,179,31,5,1928,51
"2020-06-05",9,10,3,0,123,51,2874,276,839,1695,171,19,3,1938,51
"2020-06-06",3,6,2,1,123,51,2877,241,841,1697,172,9,3,1944,52
"2020-06-07",2,9,3,0,122,50,2880,239,841,1699,173,11,3,1953,52
"2020-06-08",8,7,0,1,121,49,2882,242,841,1715,165,15,1,1960,53
"2020-06-09",9,9,2,0,113,48,2884,224,841,1726,158,18,2,1969,53
"2020-06-10",5,6,3,0,111,48,2887,207,842,1739,149,11,3,1975,53
"2020-06-11",14,11,1,0,107,48,2888,213,843,1750,144,25,1,1986,53
"2020-06-12",5,4,3,0,104,47,2891,203,844,1758,139,9,3,1990,53
"2020-06-13",4,5,2,0,102,45,2893,182,845,1758,139,9,2,1995,53
"2020-06-14",2,5,0,0,101,44,2893,180,847,1759,139,7,0,2000,53
"2020-06-15",5,4,1,0,99,44,2894,184,848,1777,131,9,1,2004,53
"2020-06-16",6,6,2,0,91,44,2896,182,850,1782,130,12,2,2010,53
"2020-06-17",4,6,0,0,84,42,2896,171,851,1788,130,10,0,2016,53
"2020-06-18",2,14,1,0,77,41,2897,178,852,1795,130,16,1,2030,53
"2020-06-19",3,9,0,0,71,38,2898,176,853,1805,122,12,0,2039,53
"2020-06-20",4,5,2,0,69,38,2900,161,854,1805,125,9,2,2044,53
"2020-06-21",4,11,0,0,65,36,2900,167,855,1805,125,15,0,2055,53
"2020-06-22",5,7,3,1,68,38,2904,172,856,1810,127,12,4,2062,54
"2020-06-23",5,11,1,0,61,35,2905,173,857,1815,127,16,1,2073,54
"2020-06-24",3,11,1,1,57,34,2907,171,858,1822,123,14,2,2084,55
"2020-06-25",6,8,1,0,54,33,2908,174,858,1827,123,14,1,2092,55
"2020-06-26",3,5,0,0,49,31,2908,173,859,1831,123,8,0,2097,55
"2020-06-27",0,2,0,0,45,29,2908,151,860,1831,126,2,0,2099,55
"2020-06-28",3,9,0,0,41,28,2908,157,860,1831,126,12,0,2108,55
"2020-06-29",6,6,0,0,41,28,2908,167,860,1837,123,12,0,2114,55
"2020-06-30",2,4,2,0,40,27,2910,154,860,1843,120,6,2,2118,55
"2020-07-01",3,3,0,0,36,25,2910,146,860,1844,120,6,0,2121,55
"2020-07-02",4,5,1,1,37,26,2912,142,861,1848,118,9,2,2126,56
"2020-07-03",4,6,0,0,34,25,2912,143,861,1855,111,10,0,2132,56
"2020-07-04",0,2,1,0,35,25,2913,135,861,1855,112,2,1,2134,56
"2020-07-05",1,6,0,0,34,24,2913,138,861,1856,112,7,0,2140,56
"2020-07-06",1,8,0,0,33,23,2913,148,862,1860,110,9,0,2148,56
"2020-07-07",3,6,1,0,31,22,2914,152,863,1863,109,9,1,2154,56
"2020-07-08",3,8,2,0,28,22,2916,154,863,1865,108,11,2,2162,56
"2020-07-09",3,8,1,1,29,21,2918,155,863,1868,105,11,2,2170,57
"2020-07-10",5,7,1,0,30,21,2919,163,863,1868,106,12,1,2177,57
"2020-07-11",2,1,0,0,28,19,2919,148,863,1868,106,3,0,2178,57
"2020-07-12",2,3,1,0,29,19,2920,149,864,1870,105,5,1,2181,57
"2020-07-13",4,5,0,0,28,20,2920,159,865,1871,106,9,0,2186,57
"2020-07-14",4,8,0,3,28,20,2923,162,866,1872,106,12,3,2194,60
"2020-07-15",1,5,1,0,27,19,2924,155,866,1876,104,6,1,2199,60
"2020-07-16",2,7,1,0,26,19,2925,155,866,1878,102,9,1,2206,60
"2020-07-17",4,5,0,0,29,18,2926,155,866,1878,102,9,0,2211,60
"2020-07-18",4,7,0,0,29,18,2926,156,866,1878,102,11,0,2218,60
"2020-07-19",4,4,1,0,31,18,2927,163,866,1878,103,8,1,2222,60
"2020-07-20",3,7,0,0,30,18,2927,172,866,1882,100,10,0,2229,60
"2020-07-21",6,7,2,1,32,18,2930,174,866,1884,102,13,3,2236,61
"2020-07-22",2,5,1,0,29,18,2931,167,867,1886,101,7,1,2241,61
"2020-07-23",6,14,1,1,29,18,2933,182,867,1888,101,20,2,2255,62
"2020-07-24",6,8,0,1,28,17,2934,180,867,1890,102,14,1,2263,63
"2020-07-25",6,11,1,0,26,16,2935,184,867,1890,104,17,1,2274,63
"2020-07-26",1,14,2,1,28,15,2939,194,867,1890,104,15,3,2288,64
"2020-07-27",1,27,4,2,34,18,2945,220,867,1891,104,28,6,2315,66
"2020-07-28",0,5,0,1,34,18,2946,217,867,1891,104,5,1,2320,67
