"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,121,51,2871,227,842,1723,148,9,2,1791,44
"2020-06-07",3,9,3,0,120,50,2874,226,842,1725,148,12,3,1800,44
"2020-06-08",9,8,0,0,119,49,2875,231,842,1741,140,17,0,1808,44
"2020-06-09",9,9,2,0,111,48,2877,213,842,1752,133,18,2,1817,44
"2020-06-10",5,6,2,0,108,48,2879,195,843,1765,124,11,2,1823,44
"2020-06-11",14,12,1,0,104,48,2880,200,844,1776,119,26,1,1835,44
"2020-06-12",7,4,3,0,101,47,2883,192,845,1784,114,11,3,1839,44
"2020-06-13",4,4,2,0,99,45,2885,170,846,1784,114,8,2,1843,44
"2020-06-14",2,5,0,0,98,44,2885,166,848,1785,113,7,0,1848,44
"2020-06-15",5,5,1,0,97,44,2886,170,849,1803,105,10,1,1853,44
"2020-06-16",7,6,2,0,89,44,2888,168,851,1809,103,13,2,1859,44
"2020-06-17",6,10,0,0,82,42,2888,162,852,1815,103,16,0,1869,44
"2020-06-18",2,11,1,0,75,41,2889,164,853,1822,103,13,1,1880,44
"2020-06-19",3,9,0,0,69,38,2890,161,854,1832,95,12,0,1889,44
"2020-06-20",4,5,2,0,67,38,2892,144,855,1832,98,9,2,1894,44
"2020-06-21",4,9,0,0,63,36,2892,147,856,1832,98,13,0,1903,44
"2020-06-22",7,8,3,0,65,38,2895,155,857,1837,100,15,3,1911,44
"2020-06-23",6,9,1,0,58,35,2896,152,858,1843,97,15,1,1920,44
"2020-06-24",3,12,1,1,55,34,2898,149,859,1850,92,15,2,1932,45
"2020-06-25",8,8,1,0,53,33,2899,153,859,1856,91,16,1,1940,45
"2020-06-26",3,5,0,0,48,31,2899,152,860,1860,91,8,0,1945,45
"2020-06-27",0,1,0,0,44,29,2899,128,861,1860,94,1,0,1946,45
"2020-06-28",4,7,0,0,40,28,2899,133,861,1860,94,11,0,1953,45
"2020-06-29",8,7,0,0,40,28,2899,146,861,1863,94,15,0,1960,45
"2020-06-30",2,4,2,0,39,27,2901,131,861,1869,91,6,2,1964,45
"2020-07-01",3,3,0,0,35,25,2901,123,861,1872,89,6,0,1967,45
"2020-07-02",4,3,1,1,36,26,2903,118,862,1876,87,7,2,1970,46
"2020-07-03",4,6,0,0,33,25,2903,118,862,1884,79,10,0,1976,46
"2020-07-04",0,2,1,0,34,25,2904,109,862,1884,80,2,1,1978,46
"2020-07-05",1,4,0,0,33,24,2904,110,862,1885,80,5,0,1982,46
"2020-07-06",2,5,0,0,32,23,2904,118,863,1890,77,7,0,1987,46
"2020-07-07",3,5,1,0,30,22,2905,120,864,1893,76,8,1,1992,46
"2020-07-08",3,7,2,0,27,22,2907,121,864,1896,74,10,2,1999,46
"2020-07-09",3,7,1,0,27,21,2908,121,864,1899,71,10,1,2006,46
"2020-07-10",5,6,2,0,29,21,2910,128,865,1899,72,11,2,2012,46
"2020-07-11",2,1,0,0,26,19,2910,115,865,1899,72,3,0,2013,46
"2020-07-12",3,3,1,0,27,19,2911,117,866,1901,71,6,1,2016,46
"2020-07-13",4,5,0,0,26,20,2911,127,867,1902,72,9,0,2021,46
"2020-07-14",5,4,0,0,23,20,2911,128,867,1903,72,9,0,2025,46
"2020-07-15",1,4,1,0,23,19,2912,118,867,1907,70,5,1,2029,46
"2020-07-16",2,8,1,0,22,19,2913,118,867,1911,66,10,1,2037,46
"2020-07-17",5,3,0,0,24,18,2913,118,867,1911,67,8,0,2040,46
"2020-07-18",4,7,0,0,23,17,2913,120,867,1911,67,11,0,2047,46
"2020-07-19",4,3,1,0,25,17,2914,126,867,1911,68,7,1,2050,46
"2020-07-20",3,6,0,0,24,17,2914,133,867,1916,64,9,0,2056,46
"2020-07-21",8,6,2,1,26,17,2917,135,867,1918,65,14,3,2062,47
"2020-07-22",3,2,1,0,24,17,2918,126,868,1921,63,5,1,2064,47
"2020-07-23",8,9,1,0,23,17,2919,134,868,1923,63,17,1,2073,47
"2020-07-24",9,3,1,1,23,17,2921,130,868,1926,64,12,2,2076,48
"2020-07-25",8,6,1,0,20,15,2922,131,868,1927,65,14,1,2082,48
"2020-07-26",3,3,1,0,20,14,2924,134,868,1927,65,6,1,2085,48
"2020-07-27",5,7,4,0,24,17,2928,142,868,1929,64,12,4,2092,48
"2020-07-28",9,3,0,0,23,17,2928,143,869,1931,63,12,0,2095,48
"2020-07-29",4,3,0,0,22,16,2928,138,870,1932,63,7,0,2098,48
"2020-07-30",11,4,3,0,25,17,2931,140,870,1935,61,15,3,2102,48
"2020-07-31",10,2,4,0,28,19,2935,145,871,1935,60,12,4,2104,48
"2020-08-01",7,5,2,0,28,19,2937,146,871,1936,60,12,2,2109,48
"2020-08-02",9,1,2,0,29,20,2939,154,871,1936,60,10,2,2110,48
"2020-08-03",11,6,4,0,33,22,2943,165,871,1936,61,17,4,2116,48
"2020-08-04",8,10,3,0,35,24,2946,168,872,1937,62,18,3,2126,48
"2020-08-05",7,6,2,0,34,23,2948,165,872,1940,59,13,2,2132,48
"2020-08-06",9,6,2,0,36,25,2950,167,872,1941,58,15,2,2138,48
"2020-08-07",11,7,1,0,36,24,2951,177,872,1942,57,18,1,2145,48
"2020-08-08",14,5,1,0,36,25,2952,177,872,1942,58,19,1,2150,48
"2020-08-09",13,9,5,1,41,28,2958,193,874,1943,61,22,6,2159,49
"2020-08-10",11,9,4,0,40,29,2963,205,874,1944,61,20,4,2168,49
"2020-08-11",23,8,3,0,43,29,2967,222,875,1945,63,31,3,2176,49
"2020-08-12",16,4,4,0,43,27,2971,229,875,1946,68,20,4,2180,49
"2020-08-13",15,13,4,0,41,28,2975,230,875,1947,68,28,4,2193,49
"2020-08-14",12,10,7,0,46,29,2982,232,876,1948,71,22,7,2203,49
"2020-08-15",14,9,1,1,44,29,2984,230,877,1948,74,23,2,2212,50
"2020-08-16",14,10,5,1,47,31,2990,241,878,1949,73,24,6,2222,51
"2020-08-17",14,12,6,2,54,32,2998,260,880,1953,74,26,8,2234,53
"2020-08-18",10,8,2,0,48,33,3000,255,880,1956,73,18,2,2242,53
"2020-08-19",12,6,3,0,48,31,3003,252,880,1961,71,18,3,2248,53
"2020-08-20",17,9,5,0,50,35,3008,259,880,1964,67,26,5,2257,53
"2020-08-21",15,12,5,0,54,35,3013,254,881,1967,68,27,5,2269,53
"2020-08-22",10,7,0,0,49,33,3013,231,882,1967,69,17,0,2276,53
"2020-08-23",11,1,5,1,53,36,3019,230,882,1968,69,12,6,2277,54
"2020-08-24",10,12,1,0,53,37,3021,244,883,1969,75,22,1,2289,54
"2020-08-25",15,12,3,0,48,32,3024,252,883,1970,76,27,3,2301,54
"2020-08-26",6,10,0,0,46,32,3024,232,883,1976,73,16,0,2311,54
"2020-08-27",2,5,2,0,45,31,3026,213,883,1979,74,7,2,2316,54
"2020-08-28",8,6,0,1,43,31,3028,220,883,1981,73,14,1,2322,55
"2020-08-29",3,8,1,0,44,31,3030,218,883,1981,73,11,1,2330,55
"2020-08-30",2,15,3,0,49,33,3033,226,883,1981,73,17,3,2345,55
"2020-08-31",0,7,1,1,51,33,3035,230,884,1981,74,7,2,2352,56
