"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,121,51,2871,215,842,1732,139,9,2,1771,44
"2020-06-07",3,9,3,0,120,50,2874,214,842,1734,139,12,3,1780,44
"2020-06-08",9,7,0,0,119,49,2875,218,842,1750,131,16,0,1787,44
"2020-06-09",9,9,2,0,111,48,2877,201,842,1760,125,18,2,1796,44
"2020-06-10",5,6,2,0,108,48,2879,184,843,1773,116,11,2,1802,44
"2020-06-11",14,11,1,0,104,48,2880,189,844,1784,111,25,1,1813,44
"2020-06-12",7,4,3,0,101,47,2883,181,845,1792,106,11,3,1817,44
"2020-06-13",4,4,2,0,99,45,2885,159,846,1792,106,8,2,1821,44
"2020-06-14",2,5,0,0,98,44,2885,156,848,1794,104,7,0,1826,44
"2020-06-15",5,5,1,0,97,44,2886,160,849,1812,96,10,1,1831,44
"2020-06-16",7,5,2,0,89,44,2888,157,851,1818,94,12,2,1836,44
"2020-06-17",6,6,0,0,82,42,2888,148,852,1824,94,12,0,1842,44
"2020-06-18",2,11,1,0,75,41,2889,150,853,1831,93,13,1,1853,44
"2020-06-19",3,8,0,0,69,38,2890,146,854,1840,86,11,0,1861,44
"2020-06-20",4,5,2,0,67,38,2892,131,855,1840,89,9,2,1866,44
"2020-06-21",4,9,0,0,63,36,2892,134,856,1840,89,13,0,1875,44
"2020-06-22",7,7,3,0,65,38,2895,141,857,1845,91,14,3,1882,44
"2020-06-23",6,9,1,0,58,35,2896,141,858,1851,88,15,1,1891,44
"2020-06-24",3,11,1,1,55,34,2898,138,859,1858,83,14,2,1902,45
"2020-06-25",8,8,1,0,53,33,2899,143,859,1864,82,16,1,1910,45
"2020-06-26",3,5,0,0,48,31,2899,142,860,1868,82,8,0,1915,45
"2020-06-27",0,1,0,0,44,29,2899,118,861,1868,85,1,0,1916,45
"2020-06-28",4,8,0,0,40,28,2899,124,861,1868,85,12,0,1924,45
"2020-06-29",8,7,0,0,40,28,2899,137,861,1871,85,15,0,1931,45
"2020-06-30",2,4,2,0,39,27,2901,123,861,1877,82,6,2,1935,45
"2020-07-01",3,3,0,0,35,25,2901,115,861,1880,80,6,0,1938,45
"2020-07-02",4,3,1,1,36,26,2903,110,862,1884,78,7,2,1941,46
"2020-07-03",4,5,0,0,33,25,2903,109,862,1892,70,9,0,1946,46
"2020-07-04",0,2,1,0,34,25,2904,100,862,1892,71,2,1,1948,46
"2020-07-05",1,4,0,0,33,24,2904,101,862,1893,71,5,0,1952,46
"2020-07-06",2,5,0,0,32,23,2904,109,863,1898,68,7,0,1957,46
"2020-07-07",3,5,1,0,30,22,2905,111,864,1901,67,8,1,1962,46
"2020-07-08",3,7,2,0,27,22,2907,112,864,1904,65,10,2,1969,46
"2020-07-09",3,7,1,0,27,21,2908,113,864,1907,62,10,1,1976,46
"2020-07-10",5,6,2,0,29,21,2910,120,865,1907,63,11,2,1982,46
"2020-07-11",2,1,0,0,26,19,2910,107,865,1907,63,3,0,1983,46
"2020-07-12",3,3,1,0,27,19,2911,109,866,1909,62,6,1,1986,46
"2020-07-13",4,5,0,0,26,20,2911,119,867,1910,63,9,0,1991,46
"2020-07-14",5,5,0,0,23,20,2911,121,867,1911,63,10,0,1996,46
"2020-07-15",1,4,1,0,23,19,2912,111,867,1915,61,5,1,2000,46
"2020-07-16",2,8,1,0,22,19,2913,111,867,1919,57,10,1,2008,46
"2020-07-17",5,3,0,0,24,18,2913,111,867,1919,58,8,0,2011,46
"2020-07-18",4,7,0,0,23,17,2913,113,867,1919,58,11,0,2018,46
"2020-07-19",4,3,1,0,25,17,2914,118,867,1919,59,7,1,2021,46
"2020-07-20",3,6,0,0,24,17,2914,125,867,1924,55,9,0,2027,46
"2020-07-21",8,5,2,1,26,17,2917,126,867,1926,56,13,3,2032,47
"2020-07-22",3,1,1,0,24,17,2918,115,868,1929,54,4,1,2033,47
"2020-07-23",8,8,1,0,23,17,2919,123,868,1931,54,16,1,2041,47
"2020-07-24",9,1,1,1,23,17,2921,117,868,1934,55,10,2,2042,48
"2020-07-25",8,4,1,0,20,15,2922,116,869,1935,56,12,1,2046,48
"2020-07-26",3,2,1,0,20,14,2924,118,869,1935,56,5,1,2048,48
"2020-07-27",5,6,4,0,24,17,2928,125,870,1937,55,11,4,2054,48
"2020-07-28",9,3,0,0,23,17,2928,126,871,1939,54,12,0,2057,48
"2020-07-29",4,1,0,0,22,16,2928,119,872,1940,54,5,0,2058,48
"2020-07-30",11,3,3,0,25,17,2931,122,872,1943,52,14,3,2061,48
"2020-07-31",10,1,4,0,28,19,2935,126,873,1943,50,11,4,2062,48
"2020-08-01",7,4,2,0,28,19,2937,129,873,1944,50,11,2,2066,48
"2020-08-02",9,1,2,0,29,20,2939,138,873,1944,50,10,2,2067,48
"2020-08-03",11,4,4,0,33,22,2943,148,873,1944,51,15,4,2071,48
"2020-08-04",8,5,3,0,35,24,2946,147,874,1945,51,13,3,2076,48
"2020-08-05",7,3,2,0,34,23,2948,142,874,1948,48,10,2,2079,48
"2020-08-06",9,2,2,0,36,25,2950,139,874,1949,47,11,2,2081,48
"2020-08-07",12,2,1,0,36,24,2951,145,874,1950,46,14,1,2083,48
"2020-08-08",14,3,1,0,36,25,2952,147,874,1950,47,17,1,2086,48
"2020-08-09",14,5,5,1,41,28,2958,161,876,1951,50,19,6,2091,49
"2020-08-10",12,5,4,0,40,29,2963,171,876,1952,50,17,4,2096,49
"2020-08-11",23,5,3,0,43,29,2967,187,877,1953,52,28,3,2101,49
"2020-08-12",16,1,4,0,43,27,2971,193,877,1954,57,17,4,2102,49
"2020-08-13",18,7,4,0,41,28,2975,196,877,1955,57,25,4,2109,49
"2020-08-14",12,4,7,0,46,29,2982,197,878,1956,60,16,7,2113,49
"2020-08-15",14,4,1,1,44,29,2984,193,879,1956,63,18,2,2117,50
"2020-08-16",14,5,5,1,47,31,2990,201,880,1957,62,19,6,2122,51
"2020-08-17",14,11,6,2,54,32,2998,220,882,1961,63,25,8,2133,53
"2020-08-18",10,5,2,0,48,33,3000,215,882,1964,63,15,2,2138,53
"2020-08-19",12,1,3,0,47,31,3003,211,882,1969,61,13,3,2139,53
"2020-08-20",19,3,5,0,49,35,3008,219,882,1972,57,22,5,2142,53
"2020-08-21",15,9,6,0,53,35,3014,213,883,1975,57,24,6,2151,53
"2020-08-22",10,3,0,0,49,33,3014,192,883,1975,59,13,0,2154,53
"2020-08-23",13,1,5,0,52,36,3019,196,883,1976,59,14,5,2155,53
"2020-08-24",10,5,1,0,52,37,3021,204,884,1977,65,15,1,2160,53
"2020-08-25",17,5,3,0,47,32,3024,211,884,1978,66,22,3,2165,53
"2020-08-26",8,6,0,0,45,32,3024,196,884,1984,63,14,0,2171,53
"2020-08-27",6,0,2,0,44,31,3026,181,884,1987,64,6,2,2171,53
"2020-08-28",10,3,0,0,41,31,3027,186,885,1993,59,13,0,2174,53
"2020-08-29",3,3,2,0,42,31,3030,170,885,1994,58,6,2,2177,53
"2020-08-30",7,2,3,0,47,33,3033,168,886,1994,59,9,3,2179,53
"2020-08-31",10,6,1,1,47,32,3035,180,888,1996,60,16,2,2185,54
"2020-09-01",11,9,2,0,43,32,3037,184,889,1998,60,20,2,2194,54
"2020-09-02",13,13,0,1,41,30,3038,193,889,2000,60,26,1,2207,55
"2020-09-03",9,5,5,0,43,28,3043,187,889,2003,57,14,5,2212,55
"2020-09-04",10,11,4,0,48,30,3047,195,890,2004,60,21,4,2223,55
"2020-09-05",10,4,1,0,44,30,3048,190,890,2006,60,14,1,2227,55
"2020-09-06",15,10,4,0,46,32,3052,211,890,2007,62,25,4,2237,55
"2020-09-07",14,20,2,0,45,31,3054,237,890,2007,63,34,2,2257,55
"2020-09-08",9,36,0,0,45,30,3056,272,891,2009,64,45,0,2293,55
"2020-09-09",4,7,1,0,43,29,3057,271,891,2009,64,11,1,2300,55
