"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,122,51,2872,228,840,1710,158,9,2,1928,46
"2020-06-07",3,9,3,0,121,50,2875,226,840,1712,158,12,3,1937,46
"2020-06-08",9,8,0,1,121,49,2877,231,840,1728,150,17,1,1945,47
"2020-06-09",9,9,2,0,113,48,2879,213,840,1739,143,18,2,1954,47
"2020-06-10",5,6,2,0,110,48,2881,195,841,1752,134,11,2,1960,47
"2020-06-11",14,12,1,0,106,48,2882,200,842,1763,129,26,1,1972,47
"2020-06-12",7,4,3,0,103,47,2885,192,843,1771,124,11,3,1976,47
"2020-06-13",4,4,2,0,101,45,2887,170,844,1771,124,8,2,1980,47
"2020-06-14",2,5,0,0,100,44,2887,166,846,1772,123,7,0,1985,47
"2020-06-15",5,5,1,0,99,44,2888,170,847,1790,115,10,1,1990,47
"2020-06-16",7,6,2,0,91,44,2890,168,849,1796,113,13,2,1996,47
"2020-06-17",6,10,0,0,84,42,2890,162,850,1802,113,16,0,2006,47
"2020-06-18",2,13,1,0,77,41,2891,166,851,1809,113,15,1,2019,47
"2020-06-19",3,10,0,0,71,38,2892,164,852,1819,105,13,0,2029,47
"2020-06-20",4,5,2,0,69,38,2894,147,853,1819,108,9,2,2034,47
"2020-06-21",4,9,0,0,65,36,2894,150,854,1819,108,13,0,2043,47
"2020-06-22",6,8,3,1,68,38,2898,157,855,1824,110,14,4,2051,48
"2020-06-23",6,9,1,0,61,35,2899,154,856,1830,109,15,1,2060,48
"2020-06-24",3,12,1,1,57,34,2901,151,857,1837,105,15,2,2072,49
"2020-06-25",8,8,1,0,54,33,2902,155,857,1843,104,16,1,2080,49
"2020-06-26",3,5,0,0,49,31,2902,154,858,1847,104,8,0,2085,49
"2020-06-27",0,1,0,0,45,29,2902,130,859,1847,107,1,0,2086,49
"2020-06-28",4,9,0,0,41,28,2902,137,859,1847,107,13,0,2095,49
"2020-06-29",7,7,0,0,41,28,2902,149,859,1853,104,14,0,2102,49
"2020-06-30",2,4,2,0,40,27,2904,134,859,1859,101,6,2,2106,49
"2020-07-01",3,4,0,0,36,25,2904,127,859,1862,99,7,0,2110,49
"2020-07-02",4,3,1,1,37,26,2906,122,860,1866,97,7,2,2113,50
"2020-07-03",4,6,0,0,34,25,2906,122,860,1874,89,10,0,2119,50
"2020-07-04",0,2,1,0,35,25,2907,113,860,1874,90,2,1,2121,50
"2020-07-05",1,4,0,0,34,24,2907,114,860,1875,90,5,0,2125,50
"2020-07-06",2,5,0,0,33,23,2907,122,861,1880,87,7,0,2130,50
"2020-07-07",3,5,1,0,31,22,2908,124,862,1883,86,8,1,2135,50
"2020-07-08",3,7,2,0,28,22,2910,125,862,1886,84,10,2,2142,50
"2020-07-09",3,7,1,0,28,21,2911,125,862,1889,81,10,1,2149,50
"2020-07-10",5,6,2,0,30,21,2913,132,863,1889,82,11,2,2155,50
"2020-07-11",2,1,0,0,27,19,2913,119,863,1889,82,3,0,2156,50
"2020-07-12",3,3,1,0,28,19,2914,121,864,1891,81,6,1,2159,50
"2020-07-13",4,5,0,0,27,20,2914,131,865,1892,82,9,0,2164,50
"2020-07-14",5,4,0,0,24,20,2914,132,865,1893,82,9,0,2168,50
"2020-07-15",1,4,1,0,24,19,2915,122,865,1897,80,5,1,2172,50
"2020-07-16",2,8,1,0,23,19,2916,122,865,1901,76,10,1,2180,50
"2020-07-17",5,3,0,0,25,18,2916,122,865,1901,77,8,0,2183,50
"2020-07-18",4,7,0,0,24,17,2916,124,865,1901,77,11,0,2190,50
"2020-07-19",4,3,1,0,26,17,2917,130,865,1901,78,7,1,2193,50
"2020-07-20",3,6,0,0,25,17,2917,137,865,1906,74,9,0,2199,50
"2020-07-21",7,7,2,0,26,17,2919,140,865,1908,75,14,2,2206,50
"2020-07-22",3,2,1,0,24,17,2920,131,866,1911,73,5,1,2208,50
"2020-07-23",8,9,1,0,23,17,2921,139,866,1913,73,17,1,2217,50
"2020-07-24",9,3,1,1,23,17,2923,135,866,1916,74,12,2,2220,51
"2020-07-25",8,6,1,0,20,15,2924,136,866,1917,75,14,1,2226,51
"2020-07-26",3,3,1,0,20,14,2926,139,866,1917,75,6,1,2229,51
"2020-07-27",5,8,4,0,24,17,2930,148,866,1919,74,13,4,2237,51
"2020-07-28",8,3,0,0,23,17,2930,148,867,1921,73,11,0,2240,51
"2020-07-29",4,3,0,0,22,16,2930,143,868,1922,73,7,0,2243,51
"2020-07-30",10,4,3,0,25,17,2933,145,868,1925,71,14,3,2247,51
"2020-07-31",9,3,4,0,28,19,2937,150,869,1925,70,12,4,2250,51
"2020-08-01",6,5,2,0,28,19,2939,149,869,1926,70,11,2,2255,51
"2020-08-02",9,1,2,0,29,20,2941,157,869,1926,70,10,2,2256,51
"2020-08-03",11,6,4,0,33,22,2945,169,869,1926,71,17,4,2262,51
"2020-08-04",8,10,3,0,35,24,2948,172,870,1927,72,18,3,2272,51
"2020-08-05",7,6,2,0,34,23,2950,170,870,1930,69,13,2,2278,51
"2020-08-06",9,6,2,0,36,25,2952,172,870,1931,68,15,2,2284,51
"2020-08-07",11,7,1,0,36,24,2953,182,870,1932,67,18,1,2291,51
"2020-08-08",13,7,1,0,37,25,2954,184,870,1932,68,20,1,2298,51
"2020-08-09",12,10,4,1,41,27,2959,199,872,1933,71,22,5,2308,52
"2020-08-10",11,9,4,0,39,28,2963,210,872,1934,71,20,4,2317,52
"2020-08-11",21,11,3,0,42,28,2967,228,872,1935,72,32,3,2328,52
"2020-08-12",14,8,3,1,44,27,2971,237,872,1936,75,22,4,2336,53
"2020-08-13",12,17,4,0,44,28,2975,240,872,1937,75,29,4,2353,53
"2020-08-14",12,12,7,1,50,29,2983,244,872,1938,78,24,8,2365,54
"2020-08-15",14,10,1,1,48,29,2985,239,873,1938,82,24,2,2375,55
"2020-08-16",13,12,5,1,50,31,2991,251,874,1939,81,25,6,2387,56
"2020-08-17",16,20,6,3,58,32,3000,279,876,1942,82,36,9,2407,59
"2020-08-18",6,19,2,1,54,33,3003,283,876,1944,82,25,3,2426,60
"2020-08-19",8,30,2,2,55,31,3007,304,876,1947,83,38,4,2456,62
"2020-08-20",1,7,0,0,51,31,3007,299,876,1948,83,8,0,2463,62
