"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,121,51,2871,213,844,1736,134,9,2,1770,44
"2020-06-07",3,9,3,0,120,50,2874,212,844,1738,134,12,3,1779,44
"2020-06-08",9,7,0,0,119,49,2875,216,844,1754,126,16,0,1786,44
"2020-06-09",9,9,2,0,111,48,2877,199,844,1764,120,18,2,1795,44
"2020-06-10",5,6,2,0,108,48,2879,182,845,1777,111,11,2,1801,44
"2020-06-11",14,11,1,0,104,48,2880,187,846,1789,105,25,1,1812,44
"2020-06-12",7,4,3,0,101,47,2883,179,847,1797,100,11,3,1816,44
"2020-06-13",4,4,2,0,99,45,2885,157,848,1797,100,8,2,1820,44
"2020-06-14",2,5,0,0,98,44,2885,154,850,1799,98,7,0,1825,44
"2020-06-15",5,5,1,0,97,44,2886,158,851,1817,90,10,1,1830,44
"2020-06-16",7,5,2,0,89,44,2888,155,853,1823,88,12,2,1835,44
"2020-06-17",6,6,0,0,82,42,2888,146,854,1829,88,12,0,1841,44
"2020-06-18",2,11,1,0,75,41,2889,148,855,1836,87,13,1,1852,44
"2020-06-19",3,8,0,0,69,38,2890,144,856,1845,80,11,0,1860,44
"2020-06-20",4,5,2,0,67,38,2892,129,857,1845,83,9,2,1865,44
"2020-06-21",4,9,0,0,63,36,2892,132,858,1845,83,13,0,1874,44
"2020-06-22",7,7,3,0,65,38,2895,139,859,1850,85,14,3,1881,44
"2020-06-23",6,9,1,0,58,35,2896,139,860,1856,82,15,1,1890,44
"2020-06-24",3,10,1,1,55,34,2898,135,861,1863,77,13,2,1900,45
"2020-06-25",8,8,1,0,53,33,2899,140,861,1869,76,16,1,1908,45
"2020-06-26",3,5,0,0,48,31,2899,139,862,1873,76,8,0,1913,45
"2020-06-27",0,1,0,0,44,29,2899,115,863,1873,79,1,0,1914,45
"2020-06-28",4,8,0,0,40,28,2899,121,863,1873,79,12,0,1922,45
"2020-06-29",8,7,0,0,40,28,2899,134,863,1876,79,15,0,1929,45
"2020-06-30",2,4,2,0,39,27,2901,120,863,1883,75,6,2,1933,45
"2020-07-01",3,3,0,0,35,25,2901,112,863,1886,73,6,0,1936,45
"2020-07-02",4,3,1,1,36,26,2903,107,864,1890,71,7,2,1939,46
"2020-07-03",4,5,0,0,33,25,2903,106,864,1898,63,9,0,1944,46
"2020-07-04",0,2,1,0,34,25,2904,97,864,1898,64,2,1,1946,46
"2020-07-05",1,4,0,0,33,24,2904,98,864,1899,64,5,0,1950,46
"2020-07-06",2,5,0,0,32,23,2904,106,865,1904,61,7,0,1955,46
"2020-07-07",3,5,1,0,30,22,2905,108,866,1907,60,8,1,1960,46
"2020-07-08",3,7,2,0,27,22,2907,109,866,1910,58,10,2,1967,46
"2020-07-09",3,7,1,0,27,21,2908,110,866,1913,55,10,1,1974,46
"2020-07-10",5,6,2,0,29,21,2910,117,867,1913,56,11,2,1980,46
"2020-07-11",2,1,0,0,26,19,2910,104,867,1913,56,3,0,1981,46
"2020-07-12",3,3,1,0,27,19,2911,106,868,1915,55,6,1,1984,46
"2020-07-13",4,5,0,0,26,20,2911,116,869,1916,56,9,0,1989,46
"2020-07-14",5,5,0,0,23,20,2911,118,869,1917,56,10,0,1994,46
"2020-07-15",1,4,1,0,23,19,2912,108,869,1921,54,5,1,1998,46
"2020-07-16",2,8,1,0,22,19,2913,108,869,1925,50,10,1,2006,46
"2020-07-17",5,3,0,0,24,18,2913,108,869,1925,51,8,0,2009,46
"2020-07-18",4,7,0,0,23,17,2913,110,869,1925,51,11,0,2016,46
"2020-07-19",4,3,1,0,25,17,2914,115,869,1925,52,7,1,2019,46
"2020-07-20",3,6,0,0,24,17,2914,122,869,1930,48,9,0,2025,46
"2020-07-21",8,5,2,1,26,17,2917,123,869,1932,49,13,3,2030,47
"2020-07-22",3,1,1,0,24,17,2918,112,870,1935,47,4,1,2031,47
"2020-07-23",8,8,1,0,23,17,2919,120,870,1937,47,16,1,2039,47
"2020-07-24",9,1,1,1,23,17,2921,114,870,1940,48,10,2,2040,48
"2020-07-25",8,4,1,0,20,15,2922,113,871,1941,49,12,1,2044,48
"2020-07-26",3,2,1,0,20,14,2924,115,871,1941,49,5,1,2046,48
"2020-07-27",5,6,4,0,24,17,2928,122,872,1943,48,11,4,2052,48
"2020-07-28",9,3,0,0,23,17,2928,123,873,1945,47,12,0,2055,48
"2020-07-29",4,1,0,0,22,16,2928,116,874,1946,47,5,0,2056,48
"2020-07-30",11,3,3,0,25,17,2931,119,874,1949,45,14,3,2059,48
"2020-07-31",10,1,4,0,28,19,2935,123,875,1949,43,11,4,2060,48
"2020-08-01",7,4,2,0,28,19,2937,126,875,1950,43,11,2,2064,48
"2020-08-02",9,1,2,0,29,20,2939,135,875,1950,43,10,2,2065,48
"2020-08-03",11,4,4,0,33,22,2943,145,875,1950,44,15,4,2069,48
"2020-08-04",8,5,3,0,35,24,2946,144,876,1951,44,13,3,2074,48
"2020-08-05",7,3,2,0,34,23,2948,139,876,1954,41,10,2,2077,48
"2020-08-06",9,2,2,0,36,25,2950,136,876,1955,40,11,2,2079,48
"2020-08-07",12,2,1,0,36,24,2951,142,876,1956,39,14,1,2081,48
"2020-08-08",14,3,1,0,36,25,2952,144,876,1956,40,17,1,2084,48
"2020-08-09",14,5,5,1,41,28,2958,158,878,1957,43,19,6,2089,49
"2020-08-10",12,5,4,0,40,29,2963,168,878,1958,43,17,4,2094,49
"2020-08-11",23,5,3,0,43,29,2967,184,879,1959,45,28,3,2099,49
"2020-08-12",16,1,4,0,43,27,2971,190,879,1960,50,17,4,2100,49
"2020-08-13",17,7,4,0,41,28,2975,192,879,1961,50,24,4,2107,49
"2020-08-14",12,4,7,0,46,29,2982,193,880,1962,53,16,7,2111,49
"2020-08-15",14,4,1,1,44,29,2984,189,881,1962,56,18,2,2115,50
"2020-08-16",14,5,5,1,47,31,2990,197,882,1963,55,19,6,2120,51
"2020-08-17",14,10,6,2,54,32,2998,215,884,1967,56,24,8,2130,53
"2020-08-18",10,5,2,0,48,33,3000,210,884,1970,56,15,2,2135,53
"2020-08-19",12,1,3,0,47,31,3003,206,884,1975,54,13,3,2136,53
"2020-08-20",19,3,5,0,49,35,3008,214,884,1978,50,22,5,2139,53
"2020-08-21",15,9,6,0,53,35,3014,208,885,1982,49,24,6,2148,53
"2020-08-22",10,3,0,0,49,33,3014,187,885,1982,51,13,0,2151,53
"2020-08-23",13,1,5,0,52,36,3019,191,885,1983,51,14,5,2152,53
"2020-08-24",10,5,1,0,52,37,3021,199,886,1985,56,15,1,2157,53
"2020-08-25",17,5,3,0,47,32,3024,206,886,1986,57,22,3,2162,53
"2020-08-26",8,6,0,0,45,32,3024,191,886,1992,54,14,0,2168,53
"2020-08-27",6,2,2,0,44,31,3026,178,886,1995,55,8,2,2170,53
"2020-08-28",10,3,0,0,41,31,3027,183,887,2001,50,13,0,2173,53
"2020-08-29",3,3,2,0,42,31,3030,167,887,2002,49,6,2,2176,53
"2020-08-30",7,2,3,0,47,33,3033,165,888,2002,50,9,3,2178,53
"2020-08-31",11,6,1,1,47,32,3035,178,890,2005,50,17,2,2184,54
"2020-09-01",11,6,2,0,43,32,3037,179,891,2007,50,17,2,2190,54
"2020-09-02",14,13,0,1,41,30,3038,189,891,2009,50,27,1,2203,55
"2020-09-03",8,4,5,0,44,28,3043,181,891,2012,47,12,5,2207,55
"2020-09-04",11,8,4,0,49,30,3047,187,892,2013,50,19,4,2215,55
"2020-09-05",10,3,1,0,45,30,3048,181,892,2015,50,13,1,2218,55
"2020-09-06",15,10,4,0,47,32,3052,202,892,2016,52,25,4,2228,55
"2020-09-07",16,7,2,0,46,31,3054,218,892,2016,53,23,2,2235,55
"2020-09-08",16,17,3,0,48,30,3058,241,893,2019,55,33,3,2252,55
"2020-09-09",14,34,2,2,48,28,3063,269,894,2022,53,48,4,2286,57
"2020-09-10",5,16,2,0,48,27,3065,268,895,2024,51,21,2,2302,57
"2020-09-11",2,6,1,0,48,27,3066,263,895,2024,52,8,1,2308,57
