"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,122,51,2873,237,840,1704,164,9,2,1944,46
"2020-06-07",3,9,3,0,121,50,2876,236,840,1706,164,12,3,1953,46
"2020-06-08",8,8,0,1,121,49,2878,240,840,1722,156,16,1,1961,47
"2020-06-09",9,9,2,0,113,48,2880,222,840,1733,149,18,2,1970,47
"2020-06-10",5,6,2,0,110,48,2882,204,841,1746,140,11,2,1976,47
"2020-06-11",14,12,1,0,106,48,2883,209,842,1757,135,26,1,1988,47
"2020-06-12",5,4,3,0,103,47,2886,199,843,1765,130,9,3,1992,47
"2020-06-13",4,4,1,0,100,45,2887,177,844,1765,130,8,1,1996,47
"2020-06-14",2,5,0,0,99,44,2887,174,846,1766,129,7,0,2001,47
"2020-06-15",5,4,1,0,98,44,2888,178,847,1784,121,9,1,2005,47
"2020-06-16",7,6,2,0,90,44,2890,177,849,1789,120,13,2,2011,47
"2020-06-17",4,10,0,0,83,42,2890,170,849,1795,120,14,0,2021,47
"2020-06-18",2,13,1,0,77,41,2891,175,850,1802,120,15,1,2034,47
"2020-06-19",3,10,0,0,71,38,2892,174,851,1812,112,13,0,2044,47
"2020-06-20",4,5,2,0,69,38,2894,157,852,1812,115,9,2,2049,47
"2020-06-21",4,9,0,0,65,36,2894,160,853,1812,115,13,0,2058,47
"2020-06-22",5,8,3,1,68,38,2898,166,854,1817,117,13,4,2066,48
"2020-06-23",5,7,1,0,61,35,2899,160,855,1823,116,12,1,2073,48
"2020-06-24",3,12,1,1,57,34,2901,159,856,1830,112,15,2,2085,49
"2020-06-25",6,8,1,0,54,33,2902,161,856,1836,111,14,1,2093,49
"2020-06-26",3,5,0,0,49,31,2902,161,857,1840,111,8,0,2098,49
"2020-06-27",0,1,0,0,45,29,2902,138,858,1840,114,1,0,2099,49
"2020-06-28",3,9,0,0,41,28,2902,144,858,1840,114,12,0,2108,49
"2020-06-29",6,6,0,0,41,28,2902,154,858,1846,111,12,0,2114,49
"2020-06-30",2,4,2,0,40,27,2904,141,858,1852,108,6,2,2118,49
"2020-07-01",3,3,0,0,36,25,2904,133,858,1854,107,6,0,2121,49
"2020-07-02",4,3,1,1,37,26,2906,128,859,1858,105,7,2,2124,50
"2020-07-03",4,7,0,0,34,25,2906,132,859,1866,97,11,0,2131,50
"2020-07-04",0,2,1,0,35,25,2907,124,859,1866,98,2,1,2133,50
"2020-07-05",1,5,0,0,34,24,2907,126,859,1867,98,6,0,2138,50
"2020-07-06",1,7,0,0,33,23,2907,135,860,1871,96,8,0,2145,50
"2020-07-07",3,6,1,0,31,22,2908,139,861,1874,95,9,1,2151,50
"2020-07-08",3,7,2,0,28,22,2910,141,861,1877,93,10,2,2158,50
"2020-07-09",3,7,1,0,28,21,2911,140,861,1880,90,10,1,2165,50
"2020-07-10",5,6,1,0,29,21,2912,146,861,1880,91,11,1,2171,50
"2020-07-11",2,1,0,0,27,19,2912,130,861,1880,91,3,0,2172,50
"2020-07-12",2,3,1,0,28,19,2913,131,862,1882,90,5,1,2175,50
"2020-07-13",4,6,0,0,27,20,2913,142,863,1883,91,10,0,2181,50
"2020-07-14",4,4,0,1,25,20,2914,141,864,1884,91,8,1,2185,51
"2020-07-15",1,4,1,0,24,19,2915,132,864,1888,89,5,1,2189,51
"2020-07-16",2,8,1,0,23,19,2916,133,864,1892,85,10,1,2197,51
"2020-07-17",4,3,0,0,25,18,2916,132,864,1892,86,7,0,2200,51
"2020-07-18",4,7,0,0,24,17,2916,134,864,1892,86,11,0,2207,51
"2020-07-19",4,3,1,0,26,17,2917,140,864,1892,87,7,1,2210,51
"2020-07-20",3,6,0,0,25,17,2917,149,864,1895,85,9,0,2216,51
"2020-07-21",7,4,2,0,26,17,2919,149,864,1897,86,11,2,2220,51
"2020-07-22",2,3,1,0,24,17,2920,141,865,1899,85,5,1,2223,51
"2020-07-23",8,8,1,0,23,17,2921,151,865,1901,85,16,1,2231,51
"2020-07-24",8,4,0,1,22,16,2922,147,865,1904,85,12,1,2235,52
"2020-07-25",7,4,1,0,20,15,2923,145,865,1904,87,11,1,2239,52
"2020-07-26",3,3,2,0,21,14,2926,147,865,1904,87,6,2,2242,52
"2020-07-27",4,8,4,0,25,17,2930,156,865,1906,86,12,4,2250,52
"2020-07-28",7,3,0,0,24,17,2930,156,865,1908,85,10,0,2253,52
"2020-07-29",4,6,0,0,23,16,2930,155,866,1909,85,10,0,2259,52
"2020-07-30",8,6,3,1,27,17,2934,158,866,1912,83,14,4,2265,53
"2020-07-31",6,4,3,0,29,18,2937,161,867,1912,82,10,3,2269,53
"2020-08-01",4,6,2,0,29,18,2939,161,867,1913,82,10,2,2275,53
"2020-08-02",9,3,2,0,30,19,2941,171,867,1913,82,12,2,2278,53
"2020-08-03",11,8,4,0,34,21,2945,185,867,1913,83,19,4,2286,53
"2020-08-04",7,13,3,0,36,23,2948,192,868,1914,84,20,3,2299,53
"2020-08-05",6,14,2,0,35,23,2950,199,868,1916,82,20,2,2313,53
"2020-08-06",5,14,2,1,38,25,2953,205,868,1916,83,19,3,2327,54
"2020-08-07",4,23,1,0,38,24,2954,224,868,1917,82,27,1,2350,54
"2020-08-08",0,8,0,0,38,24,2954,226,868,1917,82,8,0,2358,54
