"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-04-02",299,39,87,3,1250,75,1743,2236,260,115,151,338,90,509,23
"2020-04-03",276,54,76,0,1278,75,1822,2232,293,137,159,330,76,563,23
"2020-04-04",169,21,62,2,1280,74,1887,2047,312,150,177,190,64,584,25
"2020-04-05",193,20,71,1,1301,75,1963,2005,334,160,197,213,72,604,26
"2020-04-06",273,59,60,0,1309,75,2025,2108,352,181,212,332,60,663,26
"2020-04-07",181,52,55,0,1311,75,2083,1989,385,202,243,233,55,715,26
"2020-04-08",182,32,56,0,1283,76,2143,1869,401,226,257,214,56,747,26
"2020-04-09",164,35,50,0,1279,75,2194,1708,412,254,262,199,50,782,26
"2020-04-10",184,38,48,0,1284,75,2243,1631,441,280,269,222,48,820,26
"2020-04-11",122,23,26,2,1250,75,2272,1458,456,299,289,145,28,843,28
"2020-04-12",112,36,34,1,1232,75,2307,1405,469,316,315,148,35,879,29
"2020-04-13",139,37,44,0,1219,76,2353,1406,491,331,342,176,44,916,29
"2020-04-14",138,38,33,2,1191,76,2389,1427,501,378,338,176,35,954,31
"2020-04-15",101,20,22,1,1166,76,2413,1350,519,430,336,121,23,974,32
"2020-04-16",100,25,28,0,1134,76,2442,1251,537,478,323,125,28,999,32
"2020-04-17",126,27,25,0,1104,76,2468,1212,556,521,327,153,25,1026,32
"2020-04-18",68,18,18,0,1057,76,2486,1078,570,543,344,86,18,1044,32
"2020-04-19",71,15,18,0,1026,76,2505,1053,586,549,366,86,18,1059,32
"2020-04-20",92,30,25,1,1007,76,2532,1099,604,604,352,122,26,1089,33
"2020-04-21",101,34,20,0,972,76,2554,1074,625,654,352,135,20,1123,33
"2020-04-22",78,26,14,0,916,77,2569,998,642,697,346,104,14,1149,33
"2020-04-23",78,44,16,0,876,77,2585,961,656,742,325,122,16,1193,33
"2020-04-24",75,32,17,1,859,76,2604,922,668,802,294,107,18,1225,34
"2020-04-25",33,26,13,0,829,76,2618,796,678,819,299,59,13,1251,34
"2020-04-26",34,28,13,0,806,76,2631,767,691,826,317,62,13,1279,34
"2020-04-27",51,26,14,1,783,76,2646,764,703,836,333,77,15,1305,35
"2020-04-28",80,33,14,1,761,76,2661,791,707,883,321,113,15,1338,36
"2020-04-29",52,26,11,0,733,76,2673,732,713,919,321,78,11,1364,36
"2020-04-30",54,27,18,0,708,76,2691,709,724,958,312,81,18,1391,36
"2020-05-01",49,16,9,0,673,76,2700,661,727,997,315,65,9,1407,36
"2020-05-02",26,15,9,0,633,76,2709,579,737,1012,315,41,9,1422,36
"2020-05-03",34,11,10,0,620,76,2720,567,742,1019,327,45,10,1433,36
"2020-05-04",56,23,11,2,611,76,2733,614,748,1058,325,79,13,1456,38
"2020-05-05",27,9,3,0,569,76,2736,537,754,1070,340,36,3,1465,38
"2020-05-06",48,21,5,0,542,73,2742,555,759,1106,332,69,5,1486,38
"2020-05-07",42,16,8,1,521,72,2752,530,767,1142,328,58,9,1502,39
"2020-05-08",52,24,6,0,489,72,2759,526,772,1175,317,76,6,1526,39
"2020-05-09",29,7,5,0,467,72,2764,473,778,1184,325,36,5,1533,39
"2020-05-10",22,19,4,1,450,72,2769,464,780,1187,334,41,5,1552,40
"2020-05-11",40,25,7,1,444,73,2777,494,787,1224,333,65,8,1577,41
"2020-05-12",22,29,2,1,403,71,2780,469,790,1265,311,51,3,1606,42
"2020-05-13",34,27,3,1,384,71,2784,445,794,1297,307,61,4,1633,43
"2020-05-14",21,21,8,2,361,71,2794,421,797,1325,295,42,10,1654,45
"2020-05-15",28,27,3,0,344,71,2798,406,803,1360,274,55,3,1681,45
"2020-05-16",15,6,7,1,329,70,2807,356,804,1370,274,21,8,1687,46
"2020-05-17",28,12,4,0,323,70,2812,371,804,1374,279,40,4,1699,46
"2020-05-18",35,22,4,0,317,70,2816,410,805,1406,282,57,4,1721,46
"2020-05-19",13,11,1,1,284,67,2818,383,807,1435,266,24,2,1732,47
"2020-05-20",27,17,2,0,273,66,2821,379,812,1463,254,44,2,1749,47
"2020-05-21",13,8,2,0,252,66,2823,342,816,1469,260,21,2,1757,47
"2020-05-22",25,20,3,0,240,66,2827,367,819,1502,243,45,3,1777,47
"2020-05-23",11,7,3,0,223,63,2830,326,819,1505,246,18,3,1784,47
"2020-05-24",18,13,7,0,223,63,2837,324,821,1505,256,31,7,1797,47
"2020-05-25",28,22,1,0,213,62,2838,353,822,1527,260,50,1,1819,47
"2020-05-26",24,13,4,0,190,62,2842,350,824,1545,254,37,4,1832,47
"2020-05-27",18,14,3,1,175,58,2846,326,825,1569,239,32,4,1846,48
"2020-05-28",14,11,1,0,167,57,2847,302,827,1598,221,25,1,1857,48
"2020-05-29",22,13,1,2,157,56,2850,301,830,1617,210,35,3,1870,50
"2020-05-30",19,6,2,0,147,54,2852,282,830,1623,206,25,2,1876,50
"2020-05-31",7,7,3,0,148,54,2855,275,830,1623,213,14,3,1883,50
"2020-06-01",11,7,5,0,146,54,2860,281,832,1623,216,18,5,1890,50
"2020-06-02",15,16,1,0,142,54,2861,299,832,1648,208,31,1,1906,50
"2020-06-03",16,10,4,1,130,51,2866,292,837,1668,193,26,5,1916,51
"2020-06-04",13,18,5,0,126,53,2871,288,839,1685,179,31,5,1934,51
"2020-06-05",9,10,3,0,123,51,2874,273,839,1695,171,19,3,1944,51
"2020-06-06",3,6,2,1,123,51,2877,239,841,1697,172,9,3,1950,52
"2020-06-07",2,9,3,0,122,50,2880,237,841,1699,173,11,3,1959,52
"2020-06-08",8,7,0,1,121,49,2882,240,841,1715,165,15,1,1966,53
"2020-06-09",9,9,2,0,113,48,2884,225,841,1726,158,18,2,1975,53
"2020-06-10",4,6,4,0,112,48,2888,207,842,1740,148,10,4,1981,53
"2020-06-11",14,11,1,0,108,48,2889,213,843,1751,143,25,1,1992,53
"2020-06-12",5,4,3,0,105,47,2892,204,844,1759,138,9,3,1996,53
"2020-06-13",4,5,2,0,103,45,2894,183,845,1759,138,9,2,2001,53
"2020-06-14",2,5,0,0,102,44,2894,181,847,1760,138,7,0,2006,53
"2020-06-15",4,4,1,0,100,44,2895,184,848,1778,131,8,1,2010,53
"2020-06-16",6,6,2,0,91,44,2897,182,850,1783,130,12,2,2016,53
"2020-06-17",4,6,0,0,84,42,2897,171,851,1789,130,10,0,2022,53
"2020-06-18",2,14,1,0,77,41,2898,178,852,1796,130,16,1,2036,53
"2020-06-19",3,9,0,0,71,38,2899,176,853,1806,122,12,0,2045,53
"2020-06-20",3,5,2,0,69,38,2901,160,854,1806,125,8,2,2050,53
"2020-06-21",4,11,0,0,65,36,2901,167,855,1806,125,15,0,2061,53
"2020-06-22",5,7,3,1,68,38,2905,172,856,1811,127,12,4,2068,54
"2020-06-23",5,11,1,0,61,35,2906,173,857,1816,127,16,1,2079,54
"2020-06-24",3,11,1,1,57,34,2908,171,858,1823,123,14,2,2090,55
"2020-06-25",6,8,1,0,54,33,2909,174,858,1829,122,14,1,2098,55
"2020-06-26",3,5,0,0,49,31,2909,173,859,1833,122,8,0,2103,55
"2020-06-27",0,2,0,0,45,29,2909,151,860,1833,125,2,0,2105,55
"2020-06-28",3,9,0,0,41,28,2909,157,860,1833,125,12,0,2114,55
"2020-06-29",6,7,0,0,41,28,2909,168,860,1839,122,13,0,2121,55
"2020-06-30",2,4,2,0,40,27,2911,156,860,1845,119,6,2,2125,55
"2020-07-01",3,4,0,0,36,25,2911,148,860,1846,119,7,0,2129,55
"2020-07-02",4,5,1,1,37,26,2913,144,861,1850,117,9,2,2134,56
"2020-07-03",4,6,0,0,34,25,2913,144,861,1856,111,10,0,2140,56
"2020-07-04",0,2,1,0,35,25,2914,136,861,1856,112,2,1,2142,56
"2020-07-05",1,6,0,0,34,24,2914,139,861,1857,112,7,0,2148,56
"2020-07-06",1,9,0,0,33,23,2914,150,862,1861,109,10,0,2157,56
"2020-07-07",2,7,1,0,32,22,2915,153,863,1864,108,9,1,2164,56
"2020-07-08",3,8,2,0,29,22,2917,156,863,1866,107,11,2,2172,56
"2020-07-09",2,8,1,1,30,21,2919,157,863,1869,104,10,2,2180,57
"2020-07-10",3,7,1,0,31,21,2920,162,863,1869,105,10,1,2187,57
"2020-07-11",1,1,0,0,29,19,2920,147,863,1869,105,2,0,2188,57
"2020-07-12",2,4,1,0,30,19,2921,150,864,1871,104,6,1,2192,57
"2020-07-13",4,5,0,0,29,20,2921,160,865,1872,105,9,0,2197,57
"2020-07-14",3,8,0,3,29,20,2924,161,866,1873,105,11,3,2205,60
"2020-07-15",1,6,1,0,28,19,2925,155,866,1877,103,7,1,2211,60
"2020-07-16",2,7,1,0,27,19,2926,156,866,1879,101,9,1,2218,60
"2020-07-17",4,9,0,0,29,19,2926,160,866,1879,101,13,0,2227,60
"2020-07-18",4,10,0,0,29,19,2926,164,866,1879,101,14,0,2237,60
"2020-07-19",4,6,1,0,31,19,2927,173,866,1879,102,10,1,2243,60
"2020-07-20",4,14,0,0,30,19,2927,188,866,1883,99,18,0,2257,60
"2020-07-21",6,8,2,1,32,19,2930,191,866,1884,101,14,3,2265,61
"2020-07-22",2,15,1,1,31,19,2932,197,867,1886,100,17,2,2280,62
"2020-07-23",3,29,0,1,30,18,2933,224,867,1888,99,32,1,2309,63
"2020-07-24",1,4,0,1,30,17,2934,216,867,1888,99,5,1,2313,64
