"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,0,2043,172
2,11,4518,459
3,5,5694,652
4,5,5871,725
5,10,5212,808
6,6,4414,723
7,6,3537,637
8,5,3083,530
9,4,2421,453
10,5,2001,399
11,5,1638,309
12,4,1373,257
13,3,1037,246
14,2,894,180
15,1,805,153
16,1,640,120
17,1,523,128
18,1,462,94
19,2,410,92
20,4,326,74
21,2,257,58
22,6,272,61
23,1,257,41
24,2,210,41
25,1,147,36
26,0,133,32
27,0,146,24
28,1,153,32
29,0,114,21
30,3,114,16
31,1,79,17
32,4,82,14
33,4,73,17
34,3,69,16
35,3,69,13
36,1,59,13
37,0,57,6
38,0,43,6
39,3,35,7
40,1,54,8
41,1,33,6
42,3,36,2
43,4,31,3
44,1,36,4
45,2,35,6
46,1,29,3
47,5,26,9
48,0,18,2
49,4,27,2
50,2,20,3
51,2,22,1
52,1,12,0
53,0,14,3
54,3,20,3
55,0,14,2
56,1,11,1
57,1,11,1
58,0,11,0
59,3,9,1
60,2,7,1
