STATcube

"Deceased in Austria by calendar week (excl. abroad) from 2000 (Q)"
"Calendar week"
"Counting: Number of deaths"

Filters:
"Default Summation","Number of deaths"


"Calendar week",
"30. Calendar week 2006 (week from 24.7.2006 to 30.7.2006)",1476,,
"31. Calendar week 2006 (week from 31.7.2006 to 6.8.2006)",1303,,
"32. Calendar week 2006 (week from 7.8.2006 to 13.8.2006)",1244,,
"33. Calendar week 2006 (week from 14.8.2006 to 20.8.2006)",1384,,
"34. Calendar week 2006 (week from 21.8.2006 to 27.8.2006)",1337,,
"35. Calendar week 2006 (week from 28.8.2006 to 3.9.2006)",1359,,
"36. Calendar week 2006 (week from 4.9.2006 to 10.9.2006)",1392,,
"37. Calendar week 2006 (week from 11.9.2006 to 17.9.2006)",1301,,
"38. Calendar week 2006 (week from 18.9.2006 to 24.9.2006)",1334,,
"39. Calendar week 2006 (week from 25.9.2006 to 1.10.2006)",1326,,
"40. Calendar week 2006 (week from 2.10.2006 to 8.10.2006)",1348,,
"41. Calendar week 2006 (week from 9.10.2006 to 15.10.2006)",1335,,
"42. Calendar week 2006 (week from 16.10.2006 to 22.10.2006)",1391,,
"43. Calendar week 2006 (week from 23.10.2006 to 29.10.2006)",1440,,
"44. Calendar week 2006 (week from 30.10.2006 to 5.11.2006)",1332,,
"45. Calendar week 2006 (week from 6.11.2006 to 12.11.2006)",1418,,
"46. Calendar week 2006 (week from 13.11.2006 to 19.11.2006)",1461,,
"47. Calendar week 2006 (week from 20.11.2006 to 26.11.2006)",1488,,
"48. Calendar week 2006 (week from 27.11.2006 to 3.12.2006)",1327,,
"49. Calendar week 2006 (week from 4.12.2006 to 10.12.2006)",1422,,
"50. Calendar week 2006 (week from 11.12.2006 to 17.12.2006)",1395,,
"51. Calendar week 2006 (week from 18.12.2006 to 24.12.2006)",1495,,
"52. Calendar week 2006 (week from 25.12.2006 to 31.12.2006)",1514,,
"1. Calendar week 2007 (week from 1.1.2007 to 7.1.2007)",1576,,
"2. Calendar week 2007 (week from 8.1.2007 to 14.1.2007)",1537,,
"3. Calendar week 2007 (week from 15.1.2007 to 21.1.2007)",1416,,
"4. Calendar week 2007 (week from 22.1.2007 to 28.1.2007)",1459,,
"5. Calendar week 2007 (week from 29.1.2007 to 4.2.2007)",1545,,
"6. Calendar week 2007 (week from 5.2.2007 to 11.2.2007)",1554,,
"7. Calendar week 2007 (week from 12.2.2007 to 18.2.2007)",1556,,
"8. Calendar week 2007 (week from 19.2.2007 to 25.2.2007)",1667,,
"9. Calendar week 2007 (week from 26.2.2007 to 4.3.2007)",1615,,
"10. Calendar week 2007 (week from 5.3.2007 to 11.3.2007)",1549,,
"11. Calendar week 2007 (week from 12.3.2007 to 18.3.2007)",1536,,
"12. Calendar week 2007 (week from 19.3.2007 to 25.3.2007)",1514,,
"13. Calendar week 2007 (week from 26.3.2007 to 1.4.2007)",1445,,
"14. Calendar week 2007 (week from 2.4.2007 to 8.4.2007)",1437,,
"15. Calendar week 2007 (week from 9.4.2007 to 15.4.2007)",1428,,
"16. Calendar week 2007 (week from 16.4.2007 to 22.4.2007)",1373,,
"17. Calendar week 2007 (week from 23.4.2007 to 29.4.2007)",1405,,
"18. Calendar week 2007 (week from 30.4.2007 to 6.5.2007)",1403,,
"19. Calendar week 2007 (week from 7.5.2007 to 13.5.2007)",1341,,
"20. Calendar week 2007 (week from 14.5.2007 to 20.5.2007)",1328,,
"21. Calendar week 2007 (week from 21.5.2007 to 27.5.2007)",1484,,
"22. Calendar week 2007 (week from 28.5.2007 to 3.6.2007)",1332,,
"23. Calendar week 2007 (week from 4.6.2007 to 10.6.2007)",1307,,
"24. Calendar week 2007 (week from 11.6.2007 to 17.6.2007)",1346,,
"25. Calendar week 2007 (week from 18.6.2007 to 24.6.2007)",1385,,
"26. Calendar week 2007 (week from 25.6.2007 to 1.7.2007)",1309,,
"27. Calendar week 2007 (week from 2.7.2007 to 8.7.2007)",1185,,
"28. Calendar week 2007 (week from 9.7.2007 to 15.7.2007)",1373,,
"29. Calendar week 2007 (week from 16.7.2007 to 22.7.2007)",1743,,
"30. Calendar week 2007 (week from 23.7.2007 to 29.7.2007)",1422,,
"31. Calendar week 2007 (week from 30.7.2007 to 5.8.2007)",1285,,
"32. Calendar week 2007 (week from 6.8.2007 to 12.8.2007)",1369,,
"33. Calendar week 2007 (week from 13.8.2007 to 19.8.2007)",1314,,
"34. Calendar week 2007 (week from 20.8.2007 to 26.8.2007)",1316,,
"35. Calendar week 2007 (week from 27.8.2007 to 2.9.2007)",1297,,
"36. Calendar week 2007 (week from 3.9.2007 to 9.9.2007)",1288,,
"37. Calendar week 2007 (week from 10.9.2007 to 16.9.2007)",1348,,
"38. Calendar week 2007 (week from 17.9.2007 to 23.9.2007)",1291,,
"39. Calendar week 2007 (week from 24.9.2007 to 30.9.2007)",1366,,
"40. Calendar week 2007 (week from 1.10.2007 to 7.10.2007)",1364,,
"41. Calendar week 2007 (week from 8.10.2007 to 14.10.2007)",1356,,
"42. Calendar week 2007 (week from 15.10.2007 to 21.10.2007)",1437,,
"43. Calendar week 2007 (week from 22.10.2007 to 28.10.2007)",1391,,
"44. Calendar week 2007 (week from 29.10.2007 to 4.11.2007)",1464,,
"45. Calendar week 2007 (week from 5.11.2007 to 11.11.2007)",1506,,
"46. Calendar week 2007 (week from 12.11.2007 to 18.11.2007)",1499,,
"47. Calendar week 2007 (week from 19.11.2007 to 25.11.2007)",1481,,
"48. Calendar week 2007 (week from 26.11.2007 to 2.12.2007)",1417,,
"49. Calendar week 2007 (week from 3.12.2007 to 9.12.2007)",1525,,
"50. Calendar week 2007 (week from 10.12.2007 to 16.12.2007)",1466,,
"51. Calendar week 2007 (week from 17.12.2007 to 23.12.2007)",1465,,
"52. Calendar week 2007 (week from 24.12.2007 to 30.12.2007)",1556,,
"1. Calendar week 2008 (week from 31.12.2007 to 6.1.2008)",1686,,
"2. Calendar week 2008 (week from 7.1.2008 to 13.1.2008)",1705,,
"3. Calendar week 2008 (week from 14.1.2008 to 20.1.2008)",1624,,
"4. Calendar week 2008 (week from 21.1.2008 to 27.1.2008)",1583,,
"5. Calendar week 2008 (week from 28.1.2008 to 3.2.2008)",1610,,
"6. Calendar week 2008 (week from 4.2.2008 to 10.2.2008)",1518,,
"7. Calendar week 2008 (week from 11.2.2008 to 17.2.2008)",1532,,
"8. Calendar week 2008 (week from 18.2.2008 to 24.2.2008)",1509,,
"9. Calendar week 2008 (week from 25.2.2008 to 2.3.2008)",1583,,
"10. Calendar week 2008 (week from 3.3.2008 to 9.3.2008)",1484,,
"11. Calendar week 2008 (week from 10.3.2008 to 16.3.2008)",1504,,
"12. Calendar week 2008 (week from 17.3.2008 to 23.3.2008)",1476,,
"13. Calendar week 2008 (week from 24.3.2008 to 30.3.2008)",1499,,
"14. Calendar week 2008 (week from 31.3.2008 to 6.4.2008)",1499,,
"15. Calendar week 2008 (week from 7.4.2008 to 13.4.2008)",1505,,
"16. Calendar week 2008 (week from 14.4.2008 to 20.4.2008)",1491,,
"17. Calendar week 2008 (week from 21.4.2008 to 27.4.2008)",1375,,
"18. Calendar week 2008 (week from 28.4.2008 to 4.5.2008)",1392,,
"19. Calendar week 2008 (week from 5.5.2008 to 11.5.2008)",1395,,
"20. Calendar week 2008 (week from 12.5.2008 to 18.5.2008)",1391,,
"21. Calendar week 2008 (week from 19.5.2008 to 25.5.2008)",1386,,
"22. Calendar week 2008 (week from 26.5.2008 to 1.6.2008)",1383,,
"23. Calendar week 2008 (week from 2.6.2008 to 8.6.2008)",1334,,
"24. Calendar week 2008 (week from 9.6.2008 to 15.6.2008)",1332,,
"25. Calendar week 2008 (week from 16.6.2008 to 22.6.2008)",1291,,
"26. Calendar week 2008 (week from 23.6.2008 to 29.6.2008)",1377,,
"27. Calendar week 2008 (week from 30.6.2008 to 6.7.2008)",1349,,
"28. Calendar week 2008 (week from 7.7.2008 to 13.7.2008)",1311,,
"29. Calendar week 2008 (week from 14.7.2008 to 20.7.2008)",1307,,
"30. Calendar week 2008 (week from 21.7.2008 to 27.7.2008)",1310,,
"31. Calendar week 2008 (week from 28.7.2008 to 3.8.2008)",1399,,
"32. Calendar week 2008 (week from 4.8.2008 to 10.8.2008)",1270,,
"33. Calendar week 2008 (week from 11.8.2008 to 17.8.2008)",1329,,
"34. Calendar week 2008 (week from 18.8.2008 to 24.8.2008)",1278,,
"35. Calendar week 2008 (week from 25.8.2008 to 31.8.2008)",1314,,
"36. Calendar week 2008 (week from 1.9.2008 to 7.9.2008)",1343,,
"37. Calendar week 2008 (week from 8.9.2008 to 14.9.2008)",1350,,
"38. Calendar week 2008 (week from 15.9.2008 to 21.9.2008)",1347,,
"39. Calendar week 2008 (week from 22.9.2008 to 28.9.2008)",1395,,
"40. Calendar week 2008 (week from 29.9.2008 to 5.10.2008)",1496,,
"41. Calendar week 2008 (week from 6.10.2008 to 12.10.2008)",1457,,
"42. Calendar week 2008 (week from 13.10.2008 to 19.10.2008)",1453,,
"43. Calendar week 2008 (week from 20.10.2008 to 26.10.2008)",1411,,
"44. Calendar week 2008 (week from 27.10.2008 to 2.11.2008)",1413,,
"45. Calendar week 2008 (week from 3.11.2008 to 9.11.2008)",1348,,
"46. Calendar week 2008 (week from 10.11.2008 to 16.11.2008)",1394,,
"47. Calendar week 2008 (week from 17.11.2008 to 23.11.2008)",1421,,
"48. Calendar week 2008 (week from 24.11.2008 to 30.11.2008)",1476,,
"49. Calendar week 2008 (week from 1.12.2008 to 7.12.2008)",1473,,
"50. Calendar week 2008 (week from 8.12.2008 to 14.12.2008)",1487,,
"51. Calendar week 2008 (week from 15.12.2008 to 21.12.2008)",1487,,
"52. Calendar week 2008 (week from 22.12.2008 to 28.12.2008)",1563,,
"1. Calendar week 2009 (week from 29.12.2008 to 4.1.2009)",1676,,
"2. Calendar week 2009 (week from 5.1.2009 to 11.1.2009)",1750,,
"3. Calendar week 2009 (week from 12.1.2009 to 18.1.2009)",1899,,
"4. Calendar week 2009 (week from 19.1.2009 to 25.1.2009)",1966,,
"5. Calendar week 2009 (week from 26.1.2009 to 1.2.2009)",1950,,
"6. Calendar week 2009 (week from 2.2.2009 to 8.2.2009)",1902,,
"7. Calendar week 2009 (week from 9.2.2009 to 15.2.2009)",1705,,
"8. Calendar week 2009 (week from 16.2.2009 to 22.2.2009)",1724,,
"9. Calendar week 2009 (week from 23.2.2009 to 1.3.2009)",1694,,
"10. Calendar week 2009 (week from 2.3.2009 to 8.3.2009)",1600,,
"11. Calendar week 2009 (week from 9.3.2009 to 15.3.2009)",1456,,
"12. Calendar week 2009 (week from 16.3.2009 to 22.3.2009)",1422,,
"13. Calendar week 2009 (week from 23.3.2009 to 29.3.2009)",1475,,
"14. Calendar week 2009 (week from 30.3.2009 to 5.4.2009)",1453,,
"15. Calendar week 2009 (week from 6.4.2009 to 12.4.2009)",1468,,
"16. Calendar week 2009 (week from 13.4.2009 to 19.4.2009)",1428,,
"17. Calendar week 2009 (week from 20.4.2009 to 26.4.2009)",1416,,
"18. Calendar week 2009 (week from 27.4.2009 to 3.5.2009)",1327,,
"19. Calendar week 2009 (week from 4.5.2009 to 10.5.2009)",1439,,
"20. Calendar week 2009 (week from 11.5.2009 to 17.5.2009)",1312,,
"21. Calendar week 2009 (week from 18.5.2009 to 24.5.2009)",1427,,
"22. Calendar week 2009 (week from 25.5.2009 to 31.5.2009)",1353,,
"23. Calendar week 2009 (week from 1.6.2009 to 7.6.2009)",1312,,
"24. Calendar week 2009 (week from 8.6.2009 to 14.6.2009)",1328,,
"25. Calendar week 2009 (week from 15.6.2009 to 21.6.2009)",1308,,
"26. Calendar week 2009 (week from 22.6.2009 to 28.6.2009)",1304,,
"27. Calendar week 2009 (week from 29.6.2009 to 5.7.2009)",1296,,
"28. Calendar week 2009 (week from 6.7.2009 to 12.7.2009)",1299,,
"29. Calendar week 2009 (week from 13.7.2009 to 19.7.2009)",1430,,
"30. Calendar week 2009 (week from 20.7.2009 to 26.7.2009)",1358,,
"31. Calendar week 2009 (week from 27.7.2009 to 2.8.2009)",1330,,
"32. Calendar week 2009 (week from 3.8.2009 to 9.8.2009)",1311,,
"33. Calendar week 2009 (week from 10.8.2009 to 16.8.2009)",1294,,
"34. Calendar week 2009 (week from 17.8.2009 to 23.8.2009)",1440,,
"35. Calendar week 2009 (week from 24.8.2009 to 30.8.2009)",1263,,
"36. Calendar week 2009 (week from 31.8.2009 to 6.9.2009)",1293,,
"37. Calendar week 2009 (week from 7.9.2009 to 13.9.2009)",1301,,
"38. Calendar week 2009 (week from 14.9.2009 to 20.9.2009)",1390,,
"39. Calendar week 2009 (week from 21.9.2009 to 27.9.2009)",1314,,
"40. Calendar week 2009 (week from 28.9.2009 to 4.10.2009)",1323,,
"41. Calendar week 2009 (week from 5.10.2009 to 11.10.2009)",1436,,
"42. Calendar week 2009 (week from 12.10.2009 to 18.10.2009)",1336,,
"43. Calendar week 2009 (week from 19.10.2009 to 25.10.2009)",1475,,
"44. Calendar week 2009 (week from 26.10.2009 to 1.11.2009)",1459,,
"45. Calendar week 2009 (week from 2.11.2009 to 8.11.2009)",1415,,
"46. Calendar week 2009 (week from 9.11.2009 to 15.11.2009)",1389,,
"47. Calendar week 2009 (week from 16.11.2009 to 22.11.2009)",1436,,
"48. Calendar week 2009 (week from 23.11.2009 to 29.11.2009)",1417,,
"49. Calendar week 2009 (week from 30.11.2009 to 6.12.2009)",1426,,
"50. Calendar week 2009 (week from 7.12.2009 to 13.12.2009)",1468,,
"51. Calendar week 2009 (week from 14.12.2009 to 20.12.2009)",1483,,
"52. Calendar week 2009 (week from 21.12.2009 to 27.12.2009)",1562,,
"53. Calendar week 2009 (week from 28.12.2009 to 3.1.2010)",1552,,
"1. Calendar week 2010 (week from 4.1.2010 to 10.1.2010)",1531,,
"2. Calendar week 2010 (week from 11.1.2010 to 17.1.2010)",1562,,
"3. Calendar week 2010 (week from 18.1.2010 to 24.1.2010)",1554,,
"4. Calendar week 2010 (week from 25.1.2010 to 31.1.2010)",1551,,
"5. Calendar week 2010 (week from 1.2.2010 to 7.2.2010)",1523,,
"6. Calendar week 2010 (week from 8.2.2010 to 14.2.2010)",1533,,
"7. Calendar week 2010 (week from 15.2.2010 to 21.2.2010)",1584,,
"8. Calendar week 2010 (week from 22.2.2010 to 28.2.2010)",1636,,
"9. Calendar week 2010 (week from 1.3.2010 to 7.3.2010)",1534,,
"10. Calendar week 2010 (week from 8.3.2010 to 14.3.2010)",1531,,
"11. Calendar week 2010 (week from 15.3.2010 to 21.3.2010)",1538,,
"12. Calendar week 2010 (week from 22.3.2010 to 28.3.2010)",1567,,
"13. Calendar week 2010 (week from 29.3.2010 to 4.4.2010)",1491,,
"14. Calendar week 2010 (week from 5.4.2010 to 11.4.2010)",1329,,
"15. Calendar week 2010 (week from 12.4.2010 to 18.4.2010)",1465,,
"16. Calendar week 2010 (week from 19.4.2010 to 25.4.2010)",1420,,
"17. Calendar week 2010 (week from 26.4.2010 to 2.5.2010)",1436,,
"18. Calendar week 2010 (week from 3.5.2010 to 9.5.2010)",1428,,
"19. Calendar week 2010 (week from 10.5.2010 to 16.5.2010)",1395,,
"20. Calendar week 2010 (week from 17.5.2010 to 23.5.2010)",1366,,
"21. Calendar week 2010 (week from 24.5.2010 to 30.5.2010)",1399,,
"22. Calendar week 2010 (week from 31.5.2010 to 6.6.2010)",1428,,
"23. Calendar week 2010 (week from 7.6.2010 to 13.6.2010)",1541,,
"24. Calendar week 2010 (week from 14.6.2010 to 20.6.2010)",1296,,
"25. Calendar week 2010 (week from 21.6.2010 to 27.6.2010)",1333,,
"26. Calendar week 2010 (week from 28.6.2010 to 4.7.2010)",1485,,
"27. Calendar week 2010 (week from 5.7.2010 to 11.7.2010)",1431,,
"28. Calendar week 2010 (week from 12.7.2010 to 18.7.2010)",1648,,
"29. Calendar week 2010 (week from 19.7.2010 to 25.7.2010)",1350,,
"30. Calendar week 2010 (week from 26.7.2010 to 1.8.2010)",1301,,
"31. Calendar week 2010 (week from 2.8.2010 to 8.8.2010)",1310,,
"32. Calendar week 2010 (week from 9.8.2010 to 15.8.2010)",1409,,
"33. Calendar week 2010 (week from 16.8.2010 to 22.8.2010)",1345,,
"34. Calendar week 2010 (week from 23.8.2010 to 29.8.2010)",1394,,
"35. Calendar week 2010 (week from 30.8.2010 to 5.9.2010)",1288,,
"36. Calendar week 2010 (week from 6.9.2010 to 12.9.2010)",1359,,
"37. Calendar week 2010 (week from 13.9.2010 to 19.9.2010)",1313,,
"38. Calendar week 2010 (week from 20.9.2010 to 26.9.2010)",1452,,
"39. Calendar week 2010 (week from 27.9.2010 to 3.10.2010)",1477,,
"40. Calendar week 2010 (week from 4.10.2010 to 10.10.2010)",1467,,
"41. Calendar week 2010 (week from 11.10.2010 to 17.10.2010)",1437,,
"42. Calendar week 2010 (week from 18.10.2010 to 24.10.2010)",1451,,
"43. Calendar week 2010 (week from 25.10.2010 to 31.10.2010)",1384,,
"44. Calendar week 2010 (week from 1.11.2010 to 7.11.2010)",1505,,
"45. Calendar week 2010 (week from 8.11.2010 to 14.11.2010)",1406,,
"46. Calendar week 2010 (week from 15.11.2010 to 21.11.2010)",1378,,
"47. Calendar week 2010 (week from 22.11.2010 to 28.11.2010)",1424,,
"48. Calendar week 2010 (week from 29.11.2010 to 5.12.2010)",1508,,
"49. Calendar week 2010 (week from 6.12.2010 to 12.12.2010)",1608,,
"50. Calendar week 2010 (week from 13.12.2010 to 19.12.2010)",1640,,
"51. Calendar week 2010 (week from 20.12.2010 to 26.12.2010)",1590,,
"52. Calendar week 2010 (week from 27.12.2010 to 2.1.2011)",1520,,
"1. Calendar week 2011 (week from 3.1.2011 to 9.1.2011)",1553,,
"2. Calendar week 2011 (week from 10.1.2011 to 16.1.2011)",1655,,
"3. Calendar week 2011 (week from 17.1.2011 to 23.1.2011)",1489,,
"4. Calendar week 2011 (week from 24.1.2011 to 30.1.2011)",1538,,
"5. Calendar week 2011 (week from 31.1.2011 to 6.2.2011)",1500,,
"6. Calendar week 2011 (week from 7.2.2011 to 13.2.2011)",1576,,
"7. Calendar week 2011 (week from 14.2.2011 to 20.2.2011)",1610,,
"8. Calendar week 2011 (week from 21.2.2011 to 27.2.2011)",1562,,
"9. Calendar week 2011 (week from 28.2.2011 to 6.3.2011)",1497,,
"10. Calendar week 2011 (week from 7.3.2011 to 13.3.2011)",1570,,
"11. Calendar week 2011 (week from 14.3.2011 to 20.3.2011)",1562,,
"12. Calendar week 2011 (week from 21.3.2011 to 27.3.2011)",1524,,
"13. Calendar week 2011 (week from 28.3.2011 to 3.4.2011)",1481,,
"14. Calendar week 2011 (week from 4.4.2011 to 10.4.2011)",1438,,
"15. Calendar week 2011 (week from 11.4.2011 to 17.4.2011)",1404,,
"16. Calendar week 2011 (week from 18.4.2011 to 24.4.2011)",1468,,
"17. Calendar week 2011 (week from 25.4.2011 to 1.5.2011)",1456,,
"18. Calendar week 2011 (week from 2.5.2011 to 8.5.2011)",1381,,
"19. Calendar week 2011 (week from 9.5.2011 to 15.5.2011)",1438,,
"20. Calendar week 2011 (week from 16.5.2011 to 22.5.2011)",1326,,
"21. Calendar week 2011 (week from 23.5.2011 to 29.5.2011)",1453,,
"22. Calendar week 2011 (week from 30.5.2011 to 5.6.2011)",1338,,
"23. Calendar week 2011 (week from 6.6.2011 to 12.6.2011)",1360,,
"24. Calendar week 2011 (week from 13.6.2011 to 19.6.2011)",1317,,
"25. Calendar week 2011 (week from 20.6.2011 to 26.6.2011)",1364,,
"26. Calendar week 2011 (week from 27.6.2011 to 3.7.2011)",1322,,
"27. Calendar week 2011 (week from 4.7.2011 to 10.7.2011)",1439,,
"28. Calendar week 2011 (week from 11.7.2011 to 17.7.2011)",1401,,
"29. Calendar week 2011 (week from 18.7.2011 to 24.7.2011)",1308,,
"30. Calendar week 2011 (week from 25.7.2011 to 31.7.2011)",1293,,
"31. Calendar week 2011 (week from 1.8.2011 to 7.8.2011)",1331,,
"32. Calendar week 2011 (week from 8.8.2011 to 14.8.2011)",1291,,
"33. Calendar week 2011 (week from 15.8.2011 to 21.8.2011)",1395,,
"34. Calendar week 2011 (week from 22.8.2011 to 28.8.2011)",1497,,
"35. Calendar week 2011 (week from 29.8.2011 to 4.9.2011)",1363,,
"36. Calendar week 2011 (week from 5.9.2011 to 11.9.2011)",1350,,
"37. Calendar week 2011 (week from 12.9.2011 to 18.9.2011)",1240,,
"38. Calendar week 2011 (week from 19.9.2011 to 25.9.2011)",1410,,
"39. Calendar week 2011 (week from 26.9.2011 to 2.10.2011)",1321,,
"40. Calendar week 2011 (week from 3.10.2011 to 9.10.2011)",1368,,
"41. Calendar week 2011 (week from 10.10.2011 to 16.10.2011)",1425,,
"42. Calendar week 2011 (week from 17.10.2011 to 23.10.2011)",1417,,
"43. Calendar week 2011 (week from 24.10.2011 to 30.10.2011)",1448,,
"44. Calendar week 2011 (week from 31.10.2011 to 6.11.2011)",1459,,
"45. Calendar week 2011 (week from 7.11.2011 to 13.11.2011)",1405,,
"46. Calendar week 2011 (week from 14.11.2011 to 20.11.2011)",1481,,
"47. Calendar week 2011 (week from 21.11.2011 to 27.11.2011)",1552,,
"48. Calendar week 2011 (week from 28.11.2011 to 4.12.2011)",1518,,
"49. Calendar week 2011 (week from 5.12.2011 to 11.12.2011)",1518,,
"50. Calendar week 2011 (week from 12.12.2011 to 18.12.2011)",1558,,
"51. Calendar week 2011 (week from 19.12.2011 to 25.12.2011)",1562,,
"52. Calendar week 2011 (week from 26.12.2011 to 1.1.2012)",1592,,
"1. Calendar week 2012 (week from 2.1.2012 to 8.1.2012)",1546,,
"2. Calendar week 2012 (week from 9.1.2012 to 15.1.2012)",1545,,
"3. Calendar week 2012 (week from 16.1.2012 to 22.1.2012)",1565,,
"4. Calendar week 2012 (week from 23.1.2012 to 29.1.2012)",1582,,
"5. Calendar week 2012 (week from 30.1.2012 to 5.2.2012)",1518,,
"6. Calendar week 2012 (week from 6.2.2012 to 12.2.2012)",1737,,
"7. Calendar week 2012 (week from 13.2.2012 to 19.2.2012)",1873,,
"8. Calendar week 2012 (week from 20.2.2012 to 26.2.2012)",1770,,
"9. Calendar week 2012 (week from 27.2.2012 to 4.3.2012)",1787,,
"10. Calendar week 2012 (week from 5.3.2012 to 11.3.2012)",1731,,
"11. Calendar week 2012 (week from 12.3.2012 to 18.3.2012)",1738,,
"12. Calendar week 2012 (week from 19.3.2012 to 25.3.2012)",1622,,
"13. Calendar week 2012 (week from 26.3.2012 to 1.4.2012)",1627,,
"14. Calendar week 2012 (week from 2.4.2012 to 8.4.2012)",1493,,
"15. Calendar week 2012 (week from 9.4.2012 to 15.4.2012)",1473,,
"16. Calendar week 2012 (week from 16.4.2012 to 22.4.2012)",1483,,
"17. Calendar week 2012 (week from 23.4.2012 to 29.4.2012)",1488,,
"18. Calendar week 2012 (week from 30.4.2012 to 6.5.2012)",1490,,
"19. Calendar week 2012 (week from 7.5.2012 to 13.5.2012)",1424,,
"20. Calendar week 2012 (week from 14.5.2012 to 20.5.2012)",1419,,
"21. Calendar week 2012 (week from 21.5.2012 to 27.5.2012)",1431,,
"22. Calendar week 2012 (week from 28.5.2012 to 3.6.2012)",1358,,
"23. Calendar week 2012 (week from 4.6.2012 to 10.6.2012)",1395,,
"24. Calendar week 2012 (week from 11.6.2012 to 17.6.2012)",1327,,
"25. Calendar week 2012 (week from 18.6.2012 to 24.6.2012)",1531,,
"26. Calendar week 2012 (week from 25.6.2012 to 1.7.2012)",1444,,
"27. Calendar week 2012 (week from 2.7.2012 to 8.7.2012)",1540,,
"28. Calendar week 2012 (week from 9.7.2012 to 15.7.2012)",1316,,
"29. Calendar week 2012 (week from 16.7.2012 to 22.7.2012)",1337,,
"30. Calendar week 2012 (week from 23.7.2012 to 29.7.2012)",1410,,
"31. Calendar week 2012 (week from 30.7.2012 to 5.8.2012)",1363,,
"32. Calendar week 2012 (week from 6.8.2012 to 12.8.2012)",1289,,
"33. Calendar week 2012 (week from 13.8.2012 to 19.8.2012)",1303,,
"34. Calendar week 2012 (week from 20.8.2012 to 26.8.2012)",1480,,
"35. Calendar week 2012 (week from 27.8.2012 to 2.9.2012)",1279,,
"36. Calendar week 2012 (week from 3.9.2012 to 9.9.2012)",1346,,
"37. Calendar week 2012 (week from 10.9.2012 to 16.9.2012)",1374,,
"38. Calendar week 2012 (week from 17.9.2012 to 23.9.2012)",1371,,
"39. Calendar week 2012 (week from 24.9.2012 to 30.9.2012)",1464,,
"40. Calendar week 2012 (week from 1.10.2012 to 7.10.2012)",1396,,
"41. Calendar week 2012 (week from 8.10.2012 to 14.10.2012)",1411,,
"42. Calendar week 2012 (week from 15.10.2012 to 21.10.2012)",1482,,
"43. Calendar week 2012 (week from 22.10.2012 to 28.10.2012)",1458,,
"44. Calendar week 2012 (week from 29.10.2012 to 4.11.2012)",1520,,
"45. Calendar week 2012 (week from 5.11.2012 to 11.11.2012)",1471,,
"46. Calendar week 2012 (week from 12.11.2012 to 18.11.2012)",1466,,
"47. Calendar week 2012 (week from 19.11.2012 to 25.11.2012)",1501,,
"48. Calendar week 2012 (week from 26.11.2012 to 2.12.2012)",1441,,
"49. Calendar week 2012 (week from 3.12.2012 to 9.12.2012)",1499,,
"50. Calendar week 2012 (week from 10.12.2012 to 16.12.2012)",1658,,
"51. Calendar week 2012 (week from 17.12.2012 to 23.12.2012)",1579,,
"52. Calendar week 2012 (week from 24.12.2012 to 30.12.2012)",1570,,
"1. Calendar week 2013 (week from 31.12.2012 to 6.1.2013)",1613,,
"2. Calendar week 2013 (week from 7.1.2013 to 13.1.2013)",1631,,
"3. Calendar week 2013 (week from 14.1.2013 to 20.1.2013)",1585,,
"4. Calendar week 2013 (week from 21.1.2013 to 27.1.2013)",1567,,
"5. Calendar week 2013 (week from 28.1.2013 to 3.2.2013)",1728,,
"6. Calendar week 2013 (week from 4.2.2013 to 10.2.2013)",1735,,
"7. Calendar week 2013 (week from 11.2.2013 to 17.2.2013)",1793,,
"8. Calendar week 2013 (week from 18.2.2013 to 24.2.2013)",1686,,
"9. Calendar week 2013 (week from 25.2.2013 to 3.3.2013)",1650,,
"10. Calendar week 2013 (week from 4.3.2013 to 10.3.2013)",1701,,
"11. Calendar week 2013 (week from 11.3.2013 to 17.3.2013)",1663,,
"12. Calendar week 2013 (week from 18.3.2013 to 24.3.2013)",1670,,
"13. Calendar week 2013 (week from 25.3.2013 to 31.3.2013)",1626,,
"14. Calendar week 2013 (week from 1.4.2013 to 7.4.2013)",1591,,
"15. Calendar week 2013 (week from 8.4.2013 to 14.4.2013)",1601,,
"16. Calendar week 2013 (week from 15.4.2013 to 21.4.2013)",1548,,
"17. Calendar week 2013 (week from 22.4.2013 to 28.4.2013)",1503,,
"18. Calendar week 2013 (week from 29.4.2013 to 5.5.2013)",1376,,
"19. Calendar week 2013 (week from 6.5.2013 to 12.5.2013)",1410,,
"20. Calendar week 2013 (week from 13.5.2013 to 19.5.2013)",1422,,
"21. Calendar week 2013 (week from 20.5.2013 to 26.5.2013)",1372,,
"22. Calendar week 2013 (week from 27.5.2013 to 2.6.2013)",1444,,
"23. Calendar week 2013 (week from 3.6.2013 to 9.6.2013)",1436,,
"24. Calendar week 2013 (week from 10.6.2013 to 16.6.2013)",1406,,
"25. Calendar week 2013 (week from 17.6.2013 to 23.6.2013)",1608,,
"26. Calendar week 2013 (week from 24.6.2013 to 30.6.2013)",1335,,
"27. Calendar week 2013 (week from 1.7.2013 to 7.7.2013)",1405,,
"28. Calendar week 2013 (week from 8.7.2013 to 14.7.2013)",1343,,
"29. Calendar week 2013 (week from 15.7.2013 to 21.7.2013)",1389,,
"30. Calendar week 2013 (week from 22.7.2013 to 28.7.2013)",1503,,
