"","year","week","cbs_deaths","mid","lwr","upr","smooth"
"553",2020,33,1517,1499.94117745498,1497.46950280213,1502.48553359426,NA
"554",2020,34,1578,1557.6918525607,1554.83009212653,1560.58913334197,NA
"555",2020,35,1486,1475.3062005344,1473.5158272302,1477.04454444853,NA
"556",2020,36,1517,1504.17877386438,1502.18994022508,1506.19950950153,NA
"557",2020,37,1527,1513.13956020163,1510.98207529334,1515.26755209312,NA
"558",2020,38,1513,1500.15006927399,1498.23234219111,1502.0807033086,NA
"559",2020,39,1563,1551.22232815801,1549.4341177988,1553.01239496417,NA
"560",2020,40,1547,1528.81051718628,1526.2352645801,1531.47680299416,NA
"561",2020,41,1543,1519.49686950821,1516.03471509803,1522.93635969699,NA
"562",2020,42,1612,1594.92559193057,1592.49106014588,1597.45144876206,NA
"563",2020,43,1570,1524.05368094317,1517.71306436648,1530.43696659038,NA
"564",2020,44,1691,1603.37984464522,1591.43780983154,1615.69130404004,NA
"565",2020,45,1673,1505.28515081906,1481.7682790922,1528.75777934934,NA
"566",2020,46,1868,1616.91898989617,1582.27982577165,1652.31275265125,NA
"567",2020,47,1989,1634.28627980743,1584.85122709923,1683.73676128099,NA
"568",2020,48,1959,1513.51116698157,1450.98637775075,1576.07415171065,NA
"569",2020,49,2148,1639.45292407525,1568.07891635416,1709.95040580642,NA
"570",2020,50,2117,1583.89353671381,1509.62493540861,1658.00057671466,NA
"571",2020,51,2299,1610.98290814812,1515.1853506494,1706.34447535386,NA
"572",2020,52,2316,1631.205714328,1535.56899766008,1726.52527524618,NA
