"","week","mid","upr","lwr","year","weekyear","weekyear_format"
"62",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"63",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"64",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"65",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"66",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"67",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"68",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"69",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"70",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"71",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"72",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"73",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"74",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"75",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"76",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"77",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"78",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"79",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"80",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"81",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"82",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"83",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"84",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"85",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"86",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"87",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"88",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"89",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"90",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"91",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"92",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"93",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"94",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"95",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"96",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"97",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"98",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"99",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"100",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"101",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"102",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"103",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"104",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"105",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"106",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"107",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"108",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"109",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"110",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"111",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"112",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"113",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"114",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"115",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"116",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"117",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"118",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"119",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"120",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"121",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"122",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"123",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"124",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"125",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"126",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"127",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"128",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"129",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"130",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"131",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"132",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"133",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"134",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"135",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"136",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"137",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"138",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"139",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"140",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"141",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"142",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"143",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"144",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"145",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"146",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"147",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"148",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"149",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"150",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"151",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"152",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"153",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"154",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"155",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"156",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"157",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"158",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"159",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"160",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"161",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"162",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"163",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"164",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"165",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"166",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"167",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"168",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"169",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"170",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"171",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"172",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"173",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"174",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"175",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"176",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"177",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"178",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"179",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"180",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"181",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"182",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"183",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"184",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"185",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"186",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"187",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"188",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"189",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"190",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"191",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"192",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"193",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"194",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"195",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"196",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"197",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"198",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"199",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"200",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"201",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"202",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"203",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"204",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"205",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"206",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"207",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"208",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"209",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"210",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"211",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"212",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"213",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"214",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"215",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"216",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"217",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"218",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"219",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"220",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"221",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"222",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"223",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"224",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"225",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"226",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"227",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"228",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"229",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"230",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"231",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"232",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"233",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"234",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"235",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"236",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"237",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"238",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"239",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"240",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"241",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"242",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"243",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"244",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"245",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"246",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"247",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"248",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"249",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"250",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"251",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"252",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"253",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"254",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"255",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"256",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"257",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"258",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"259",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"260",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"261",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"262",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"263",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"264",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"265",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"266",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"267",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"268",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"269",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"270",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"271",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"272",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"273",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"274",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"275",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"276",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"277",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"278",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"279",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"280",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"281",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"282",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"283",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"284",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"285",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"286",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"287",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"288",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"289",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"290",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"291",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"292",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"293",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"294",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"295",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"296",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"297",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"298",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"299",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"300",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"301",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"302",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"303",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"304",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"305",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"306",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"307",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"308",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
"309",11,1.78622013896435,2.21996176056742,1.33874677075326,2020,2020-03-16,2020 W12
