"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2028,9795,5,25
"2020-08-21",2029,9825,1,30
"2020-08-22",2031,9836,2,11
"2020-08-23",2032,9844,1,8
"2020-08-24",2033,9858,1,14
"2020-08-25",2036,9881,3,23
"2020-08-26",2038,9900,2,19
"2020-08-27",2038,9911,0,11
"2020-08-28",2041,9928,3,17
"2020-08-29",2042,9937,1,9
"2020-08-30",2043,9941,1,4
"2020-08-31",2044,9954,1,13
"2020-09-01",2044,9971,0,17
"2020-09-02",2045,9989,1,18
"2020-09-03",2046,10001,1,12
"2020-09-04",2046,10019,0,18
"2020-09-05",2046,10026,0,7
"2020-09-06",2049,10034,3,8
"2020-09-07",2049,10046,0,12
"2020-09-08",2050,10067,1,21
"2020-09-09",2051,10090,1,23
"2020-09-10",2054,10109,3,19
"2020-09-11",2054,10126,0,17
"2020-09-12",2055,10140,1,14
"2020-09-13",2055,10157,0,17
"2020-09-14",2059,10182,4,25
"2020-09-15",2060,10211,1,29
"2020-09-16",2062,10250,2,39
"2020-09-17",2066,10283,4,33
"2020-09-18",2066,10322,0,39
"2020-09-19",2068,10347,2,25
"2020-09-20",2072,10369,4,22
"2020-09-21",2077,10406,5,37
"2020-09-22",2082,10452,5,46
"2020-09-23",2085,10505,3,53
"2020-09-24",2088,10560,3,55
"2020-09-25",2092,10632,4,72
"2020-09-26",2097,10671,5,39
"2020-09-27",2103,10714,6,43
"2020-09-28",2108,10771,5,57
"2020-09-29",2119,10848,11,77
"2020-09-30",2126,10924,7,76
"2020-10-01",2131,11014,5,90
"2020-10-02",2140,11112,9,98
"2020-10-03",2148,11160,8,48
"2020-10-04",2156,11210,8,50
"2020-10-05",2164,11305,8,95
"2020-10-06",2172,11414,8,109
"2020-10-07",2179,11530,7,116
"2020-10-08",2188,11641,9,111
"2020-10-09",2194,11788,6,147
"2020-10-10",2203,11875,9,87
"2020-10-11",2212,11944,9,69
"2020-10-12",2232,12055,20,111
"2020-10-13",2249,12229,17,174
"2020-10-14",2265,12382,16,153
"2020-10-15",2276,12518,11,136
"2020-10-16",2296,12706,20,188
"2020-10-17",2311,12822,15,116
"2020-10-18",2335,12909,24,87
"2020-10-19",2355,13057,20,148
"2020-10-20",2376,13252,21,195
"2020-10-21",2400,13412,24,160
"2020-10-22",2428,13592,28,180
"2020-10-23",2463,13802,35,210
"2020-10-24",2483,13939,20,137
"2020-10-25",2518,14052,35,113
"2020-10-26",2544,14280,26,228
"2020-10-27",2574,14520,30,240
"2020-10-28",2600,14768,26,248
"2020-10-29",2621,14998,21,230
"2020-10-30",2656,15223,35,225
"2020-10-31",2685,15375,29,152
"2020-11-01",2724,15494,39,119
"2020-11-02",2751,15735,27,241
"2020-11-03",2784,15977,33,242
"2020-11-04",2813,16242,29,265
"2020-11-05",2840,16511,27,269
"2020-11-06",2872,16752,32,241
"2020-11-07",2907,16868,35,116
"2020-11-08",2941,16972,34,104
"2020-11-09",2967,17196,26,224
"2020-11-10",3003,17410,36,214
"2020-11-11",3028,17617,25,207
"2020-11-12",3060,17821,32,204
"2020-11-13",3084,18038,24,217
"2020-11-14",3113,18142,29,104
"2020-11-15",3129,18222,16,80
"2020-11-16",3150,18413,21,191
"2020-11-17",3167,18619,17,206
"2020-11-18",3192,18833,25,214
"2020-11-19",3213,19040,21,207
"2020-11-20",3236,19238,23,198
"2020-11-21",3263,19333,27,95
"2020-11-22",3277,19398,14,65
"2020-11-23",3291,19563,14,165
"2020-11-24",3313,19743,22,180
"2020-11-25",3334,19878,21,135
"2020-11-26",3356,20029,22,151
"2020-11-27",3380,20179,24,150
"2020-11-28",3398,20267,18,88
"2020-11-29",3419,20316,21,49
"2020-11-30",3439,20465,20,149
"2020-12-01",3454,20628,15,163
"2020-12-02",3475,20767,21,139
"2020-12-03",3500,20899,25,132
"2020-12-04",3526,21051,26,152
"2020-12-05",3541,21121,15,70
"2020-12-06",3567,21201,26,80
"2020-12-07",3588,21355,21,154
"2020-12-08",3606,21513,18,158
"2020-12-09",3622,21670,16,157
"2020-12-10",3649,21803,27,133
"2020-12-11",3665,21950,16,147
"2020-12-12",3693,22031,28,81
"2020-12-13",3718,22107,25,76
"2020-12-14",3746,22266,28,159
"2020-12-15",3767,22431,21,165
"2020-12-16",3795,22592,28,161
"2020-12-17",3826,22766,31,174
"2020-12-18",3845,22998,19,232
"2020-12-19",3881,23110,36,112
"2020-12-20",3919,23203,38,93
"2020-12-21",3942,23409,23,206
"2020-12-22",3974,23619,32,210
"2020-12-23",4015,23833,41,214
"2020-12-24",4051,24086,36,253
"2020-12-25",4080,24232,29,146
"2020-12-26",4115,24343,35,111
"2020-12-27",4156,24434,41,91
"2020-12-28",4198,24622,42,188
"2020-12-29",4237,24851,39,229
"2020-12-30",4277,25121,40,270
"2020-12-31",4323,25419,46,298
"2021-01-01",4355,25550,32,131
"2021-01-02",4398,25693,43,143
"2021-01-03",4442,25820,44,127
"2021-01-04",4493,26046,51,226
"2021-01-05",4533,26277,40,231
"2021-01-06",4580,26494,47,217
"2021-01-07",4613,26729,33,235
"2021-01-08",4652,26988,39,259
"2021-01-09",4685,27118,33,130
"2021-01-10",4723,27208,38,90
"2021-01-11",4750,27426,27,218
"2021-01-12",4789,27650,39,224
"2021-01-13",4818,27864,29,214
"2021-01-14",4852,28046,34,182
"2021-01-15",4891,28272,39,226
"2021-01-16",4937,28400,46,128
"2021-01-17",4958,28491,21,91
"2021-01-18",4985,28658,27,167
"2021-01-19",5028,28849,43,191
"2021-01-20",5058,29027,30,178
"2021-01-21",5097,29187,39,160
"2021-01-22",5129,29357,32,170
"2021-01-23",5158,29446,29,89
"2021-01-24",5188,29515,30,69
"2021-01-25",5211,29692,23,177
"2021-01-26",5243,29886,32,194
"2021-01-27",5272,30067,29,181
"2021-01-28",5299,30222,27,155
"2021-01-29",5319,30381,20,159
"2021-01-30",5343,30452,24,71
"2021-01-31",5377,30529,34,77
"2021-02-01",5404,30690,27,161
"2021-02-02",5428,30878,24,188
"2021-02-03",5455,31049,27,171
"2021-02-04",5486,31189,31,140
"2021-02-05",5518,31394,32,205
"2021-02-06",5545,31491,27,97
"2021-02-07",5569,31541,24,50
"2021-02-08",5600,31709,31,168
"2021-02-09",5622,31857,22,148
"2021-02-10",5646,32004,24,147
"2021-02-11",5675,32154,29,150
"2021-02-12",5702,32315,27,161
"2021-02-13",5725,32403,23,88
"2021-02-14",5754,32466,29,63
"2021-02-15",5776,32609,22,143
"2021-02-16",5802,32744,26,135
"2021-02-17",5827,32882,25,138
"2021-02-18",5856,33022,29,140
"2021-02-19",5884,33188,28,166
"2021-02-20",5907,33274,23,86
"2021-02-21",5934,33341,27,67
"2021-02-22",5958,33464,24,123
"2021-02-23",5979,33624,21,160
"2021-02-24",5999,33767,20,143
"2021-02-25",6034,33910,35,143
"2021-02-26",6060,34048,26,138
"2021-02-27",6085,34125,25,77
"2021-02-28",6105,34196,20,71
"2021-03-01",6131,34332,26,136
"2021-03-02",6150,34479,19,147
"2021-03-03",6170,34617,20,138
"2021-03-04",6187,34755,17,138
"2021-03-05",6195,34880,8,125
"2021-03-06",6202,34958,7,78
"2021-03-07",6205,34958,3,0
