"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-05-16",1861,8559,6,21
"2020-05-17",1866,8571,5,12
"2020-05-18",1871,8612,5,41
"2020-05-19",1875,8660,4,48
"2020-05-20",1877,8712,2,52
"2020-05-21",1878,8730,1,18
"2020-05-22",1883,8786,5,56
"2020-05-23",1886,8816,3,30
"2020-05-24",1889,8833,3,17
"2020-05-25",1894,8866,5,33
"2020-05-26",1903,8912,9,46
"2020-05-27",1912,8950,9,38
"2020-05-28",1914,8978,2,28
"2020-05-29",1917,9015,3,37
"2020-05-30",1923,9034,6,19
"2020-05-31",1927,9044,4,10
"2020-06-01",1933,9056,6,12
"2020-06-02",1940,9078,7,22
"2020-06-03",1942,9113,2,35
"2020-06-04",1947,9145,5,32
"2020-06-05",1951,9182,4,37
"2020-06-06",1953,9195,2,13
"2020-06-07",1958,9207,5,12
"2020-06-08",1964,9237,6,30
"2020-06-09",1968,9259,4,22
"2020-06-10",1969,9275,1,16
"2020-06-11",1971,9286,2,11
"2020-06-12",1973,9310,2,24
"2020-06-13",1975,9317,2,7
"2020-06-14",1975,9324,0,7
"2020-06-15",1976,9336,1,12
"2020-06-16",1978,9352,2,16
"2020-06-17",1978,9366,0,14
"2020-06-18",1979,9380,1,14
"2020-06-19",1980,9403,1,23
"2020-06-20",1980,9413,0,10
"2020-06-21",1981,9421,1,8
"2020-06-22",1981,9434,0,13
"2020-06-23",1981,9452,0,18
"2020-06-24",1982,9458,1,6
"2020-06-25",1984,9467,2,9
"2020-06-26",1986,9486,2,19
"2020-06-27",1987,9492,1,6
"2020-06-28",1988,9496,1,4
"2020-06-29",1990,9516,2,20
"2020-06-30",1990,9529,0,13
"2020-07-01",1993,9537,3,8
"2020-07-02",1994,9543,1,6
"2020-07-03",1994,9555,0,12
"2020-07-04",1995,9559,1,4
"2020-07-05",1995,9562,0,3
"2020-07-06",1995,9565,0,3
"2020-07-07",1995,9573,0,8
"2020-07-08",1997,9579,2,6
"2020-07-09",1997,9582,0,3
"2020-07-10",1997,9594,0,12
"2020-07-11",2000,9596,3,2
"2020-07-12",2000,9598,0,2
"2020-07-13",2001,9605,1,7
"2020-07-14",2002,9616,1,11
"2020-07-15",2005,9625,3,9
"2020-07-16",2006,9633,1,8
"2020-07-17",2006,9642,0,9
"2020-07-18",2006,9647,0,5
"2020-07-19",2007,9651,1,4
"2020-07-20",2009,9660,2,9
"2020-07-21",2009,9675,0,15
"2020-07-22",2009,9683,0,8
"2020-07-23",2009,9693,0,10
"2020-07-24",2010,9704,1,11
"2020-07-25",2010,9706,0,2
"2020-07-26",2010,9708,0,2
"2020-07-27",2011,9716,1,8
"2020-07-28",2012,9728,1,12
"2020-07-29",2012,9740,0,12
"2020-07-30",2012,9749,0,9
"2020-07-31",2012,9756,0,7
"2020-08-01",2012,9760,0,4
"2020-08-02",2012,9767,0,7
"2020-08-03",2013,9780,1,13
"2020-08-04",2014,9794,1,14
"2020-08-05",2014,9806,0,12
"2020-08-06",2014,9814,0,8
"2020-08-07",2015,9826,1,12
"2020-08-08",2015,9834,0,8
"2020-08-09",2018,9840,3,6
"2020-08-10",2019,9849,1,9
"2020-08-11",2019,9861,0,12
"2020-08-12",2020,9881,1,20
"2020-08-13",2021,9895,1,14
"2020-08-14",2023,9914,2,19
"2020-08-15",2025,9923,2,9
"2020-08-16",2026,9930,1,7
"2020-08-17",2026,9949,0,19
"2020-08-18",2026,9963,0,14
"2020-08-19",2028,9975,2,12
"2020-08-20",2033,10000,5,25
"2020-08-21",2034,10031,1,31
"2020-08-22",2036,10042,2,11
"2020-08-23",2037,10051,1,9
"2020-08-24",2038,10065,1,14
"2020-08-25",2041,10089,3,24
"2020-08-26",2044,10108,3,19
"2020-08-27",2044,10119,0,11
"2020-08-28",2047,10137,3,18
"2020-08-29",2048,10146,1,9
"2020-08-30",2049,10150,1,4
"2020-08-31",2050,10164,1,14
"2020-09-01",2050,10182,0,18
"2020-09-02",2051,10201,1,19
"2020-09-03",2052,10213,1,12
"2020-09-04",2052,10232,0,19
"2020-09-05",2052,10240,0,8
"2020-09-06",2055,10249,3,9
"2020-09-07",2055,10261,0,12
"2020-09-08",2056,10283,1,22
"2020-09-09",2057,10306,1,23
"2020-09-10",2060,10326,3,20
"2020-09-11",2060,10344,0,18
"2020-09-12",2061,10359,1,15
"2020-09-13",2061,10377,0,18
"2020-09-14",2065,10403,4,26
"2020-09-15",2066,10432,1,29
"2020-09-16",2068,10472,2,40
"2020-09-17",2072,10507,4,35
"2020-09-18",2072,10548,0,41
"2020-09-19",2074,10573,2,25
"2020-09-20",2078,10597,4,24
"2020-09-21",2083,10634,5,37
"2020-09-22",2088,10681,5,47
"2020-09-23",2091,10736,3,55
"2020-09-24",2094,10793,3,57
"2020-09-25",2098,10866,4,73
"2020-09-26",2103,10906,5,40
"2020-09-27",2109,10950,6,44
"2020-09-28",2114,11008,5,58
"2020-09-29",2125,11086,11,78
"2020-09-30",2133,11162,8,76
"2020-10-01",2138,11253,5,91
"2020-10-02",2147,11353,9,100
"2020-10-03",2155,11403,8,50
"2020-10-04",2163,11454,8,51
"2020-10-05",2171,11549,8,95
"2020-10-06",2179,11659,8,110
"2020-10-07",2186,11774,7,115
"2020-10-08",2195,11885,9,111
"2020-10-09",2201,12032,6,147
"2020-10-10",2210,12120,9,88
"2020-10-11",2219,12190,9,70
"2020-10-12",2239,12304,20,114
"2020-10-13",2256,12480,17,176
"2020-10-14",2272,12635,16,155
"2020-10-15",2283,12773,11,138
"2020-10-16",2303,12956,20,183
"2020-10-17",2318,13072,15,116
"2020-10-18",2342,13161,24,89
"2020-10-19",2362,13310,20,149
"2020-10-20",2383,13506,21,196
"2020-10-21",2408,13667,25,161
"2020-10-22",2436,13845,28,178
"2020-10-23",2470,14058,34,213
"2020-10-24",2489,14194,19,136
"2020-10-25",2525,14306,36,112
"2020-10-26",2551,14535,26,229
"2020-10-27",2580,14777,29,242
"2020-10-28",2607,15027,27,250
"2020-10-29",2628,15260,21,233
"2020-10-30",2663,15485,35,225
"2020-10-31",2692,15639,29,154
"2020-11-01",2730,15759,38,120
"2020-11-02",2757,16000,27,241
"2020-11-03",2790,16238,33,238
"2020-11-04",2819,16505,29,267
"2020-11-05",2846,16774,27,269
"2020-11-06",2878,17013,32,239
"2020-11-07",2913,17129,35,116
"2020-11-08",2947,17232,34,103
"2020-11-09",2972,17455,25,223
"2020-11-10",3008,17674,36,219
"2020-11-11",3033,17883,25,209
"2020-11-12",3065,18090,32,207
"2020-11-13",3088,18303,23,213
"2020-11-14",3116,18407,28,104
"2020-11-15",3133,18486,17,79
"2020-11-16",3153,18676,20,190
"2020-11-17",3170,18883,17,207
"2020-11-18",3195,19093,25,210
"2020-11-19",3216,19302,21,209
"2020-11-20",3238,19499,22,197
"2020-11-21",3265,19597,27,98
"2020-11-22",3279,19662,14,65
"2020-11-23",3293,19826,14,164
"2020-11-24",3314,20008,21,182
"2020-11-25",3334,20144,20,136
"2020-11-26",3355,20298,21,154
"2020-11-27",3379,20449,24,151
"2020-11-28",3397,20538,18,89
"2020-11-29",3418,20587,21,49
"2020-11-30",3438,20735,20,148
"2020-12-01",3452,20898,14,163
"2020-12-02",3473,21036,21,138
"2020-12-03",3498,21169,25,133
"2020-12-04",3522,21318,24,149
"2020-12-05",3536,21385,14,67
"2020-12-06",3563,21466,27,81
"2020-12-07",3584,21620,21,154
"2020-12-08",3601,21770,17,150
"2020-12-09",3617,21926,16,156
"2020-12-10",3644,22060,27,134
"2020-12-11",3660,22208,16,148
"2020-12-12",3687,22289,27,81
"2020-12-13",3712,22364,25,75
"2020-12-14",3740,22525,28,161
"2020-12-15",3761,22686,21,161
"2020-12-16",3788,22847,27,161
"2020-12-17",3817,23018,29,171
"2020-12-18",3835,23242,18,224
"2020-12-19",3870,23353,35,111
"2020-12-20",3908,23444,38,91
"2020-12-21",3929,23646,21,202
"2020-12-22",3961,23848,32,202
"2020-12-23",4002,24051,41,203
"2020-12-24",4037,24293,35,242
"2020-12-25",4066,24436,29,143
"2020-12-26",4097,24547,31,111
"2020-12-27",4136,24633,39,86
"2020-12-28",4170,24811,34,178
"2020-12-29",4205,25024,35,213
"2020-12-30",4243,25282,38,258
"2020-12-31",4283,25556,40,274
"2021-01-01",4313,25664,30,108
"2021-01-02",4349,25796,36,132
"2021-01-03",4388,25910,39,114
"2021-01-04",4431,26121,43,211
"2021-01-05",4466,26330,35,209
"2021-01-06",4499,26522,33,192
"2021-01-07",4509,26540,10,18
