"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2028,9791,5,25
"2020-08-21",2029,9821,1,30
"2020-08-22",2031,9832,2,11
"2020-08-23",2032,9840,1,8
"2020-08-24",2033,9854,1,14
"2020-08-25",2036,9877,3,23
"2020-08-26",2038,9896,2,19
"2020-08-27",2038,9907,0,11
"2020-08-28",2041,9924,3,17
"2020-08-29",2042,9933,1,9
"2020-08-30",2043,9937,1,4
"2020-08-31",2044,9950,1,13
"2020-09-01",2044,9967,0,17
"2020-09-02",2045,9985,1,18
"2020-09-03",2046,9997,1,12
"2020-09-04",2046,10015,0,18
"2020-09-05",2046,10022,0,7
"2020-09-06",2049,10030,3,8
"2020-09-07",2049,10042,0,12
"2020-09-08",2050,10063,1,21
"2020-09-09",2051,10086,1,23
"2020-09-10",2054,10105,3,19
"2020-09-11",2054,10122,0,17
"2020-09-12",2055,10136,1,14
"2020-09-13",2055,10152,0,16
"2020-09-14",2059,10177,4,25
"2020-09-15",2060,10205,1,28
"2020-09-16",2062,10244,2,39
"2020-09-17",2066,10277,4,33
"2020-09-18",2066,10316,0,39
"2020-09-19",2068,10341,2,25
"2020-09-20",2072,10363,4,22
"2020-09-21",2077,10400,5,37
"2020-09-22",2082,10446,5,46
"2020-09-23",2085,10499,3,53
"2020-09-24",2088,10554,3,55
"2020-09-25",2092,10626,4,72
"2020-09-26",2097,10666,5,40
"2020-09-27",2103,10709,6,43
"2020-09-28",2108,10766,5,57
"2020-09-29",2119,10842,11,76
"2020-09-30",2126,10918,7,76
"2020-10-01",2131,11008,5,90
"2020-10-02",2140,11106,9,98
"2020-10-03",2148,11155,8,49
"2020-10-04",2156,11205,8,50
"2020-10-05",2164,11300,8,95
"2020-10-06",2172,11409,8,109
"2020-10-07",2179,11525,7,116
"2020-10-08",2189,11636,10,111
"2020-10-09",2195,11783,6,147
"2020-10-10",2204,11870,9,87
"2020-10-11",2213,11939,9,69
"2020-10-12",2233,12050,20,111
"2020-10-13",2250,12224,17,174
"2020-10-14",2266,12377,16,153
"2020-10-15",2277,12513,11,136
"2020-10-16",2297,12700,20,187
"2020-10-17",2312,12816,15,116
"2020-10-18",2336,12904,24,88
"2020-10-19",2356,13052,20,148
"2020-10-20",2377,13247,21,195
"2020-10-21",2401,13406,24,159
"2020-10-22",2429,13586,28,180
"2020-10-23",2464,13795,35,209
"2020-10-24",2484,13932,20,137
"2020-10-25",2519,14045,35,113
"2020-10-26",2545,14273,26,228
"2020-10-27",2575,14514,30,241
"2020-10-28",2601,14763,26,249
"2020-10-29",2622,14993,21,230
"2020-10-30",2657,15218,35,225
"2020-10-31",2686,15370,29,152
"2020-11-01",2725,15489,39,119
"2020-11-02",2752,15730,27,241
"2020-11-03",2785,15971,33,241
"2020-11-04",2814,16236,29,265
"2020-11-05",2841,16504,27,268
"2020-11-06",2873,16744,32,240
"2020-11-07",2908,16860,35,116
"2020-11-08",2942,16964,34,104
"2020-11-09",2968,17188,26,224
"2020-11-10",3004,17402,36,214
"2020-11-11",3029,17609,25,207
"2020-11-12",3061,17813,32,204
"2020-11-13",3085,18030,24,217
"2020-11-14",3114,18133,29,103
"2020-11-15",3130,18213,16,80
"2020-11-16",3151,18404,21,191
"2020-11-17",3168,18610,17,206
"2020-11-18",3193,18824,25,214
"2020-11-19",3215,19031,22,207
"2020-11-20",3238,19230,23,199
"2020-11-21",3265,19325,27,95
"2020-11-22",3279,19390,14,65
"2020-11-23",3293,19556,14,166
"2020-11-24",3315,19736,22,180
"2020-11-25",3336,19871,21,135
"2020-11-26",3358,20022,22,151
"2020-11-27",3382,20172,24,150
"2020-11-28",3400,20260,18,88
"2020-11-29",3421,20309,21,49
"2020-11-30",3441,20457,20,148
"2020-12-01",3456,20620,15,163
"2020-12-02",3477,20757,21,137
"2020-12-03",3502,20889,25,132
"2020-12-04",3528,21041,26,152
"2020-12-05",3543,21109,15,68
"2020-12-06",3569,21190,26,81
"2020-12-07",3590,21344,21,154
"2020-12-08",3608,21503,18,159
"2020-12-09",3624,21661,16,158
"2020-12-10",3651,21795,27,134
"2020-12-11",3667,21942,16,147
"2020-12-12",3695,22023,28,81
"2020-12-13",3720,22100,25,77
"2020-12-14",3748,22260,28,160
"2020-12-15",3769,22424,21,164
"2020-12-16",3797,22587,28,163
"2020-12-17",3828,22763,31,176
"2020-12-18",3847,22995,19,232
"2020-12-19",3882,23108,35,113
"2020-12-20",3920,23201,38,93
"2020-12-21",3943,23407,23,206
"2020-12-22",3975,23619,32,212
"2020-12-23",4016,23833,41,214
"2020-12-24",4052,24086,36,253
"2020-12-25",4081,24233,29,147
"2020-12-26",4116,24345,35,112
"2020-12-27",4158,24436,42,91
"2020-12-28",4201,24626,43,190
"2020-12-29",4240,24855,39,229
"2020-12-30",4280,25125,40,270
"2020-12-31",4326,25422,46,297
"2021-01-01",4358,25553,32,131
"2021-01-02",4401,25696,43,143
"2021-01-03",4445,25822,44,126
"2021-01-04",4496,26050,51,228
"2021-01-05",4537,26279,41,229
"2021-01-06",4584,26497,47,218
"2021-01-07",4618,26733,34,236
"2021-01-08",4657,26991,39,258
"2021-01-09",4690,27120,33,129
"2021-01-10",4730,27211,40,91
"2021-01-11",4757,27430,27,219
"2021-01-12",4796,27655,39,225
"2021-01-13",4826,27868,30,213
"2021-01-14",4859,28050,33,182
"2021-01-15",4898,28276,39,226
"2021-01-16",4944,28406,46,130
"2021-01-17",4965,28498,21,92
"2021-01-18",4993,28666,28,168
"2021-01-19",5036,28856,43,190
"2021-01-20",5066,29034,30,178
"2021-01-21",5105,29196,39,162
"2021-01-22",5137,29367,32,171
"2021-01-23",5167,29455,30,88
"2021-01-24",5197,29523,30,68
"2021-01-25",5220,29700,23,177
"2021-01-26",5253,29895,33,195
"2021-01-27",5283,30078,30,183
"2021-01-28",5310,30234,27,156
"2021-01-29",5330,30394,20,160
"2021-01-30",5354,30465,24,71
"2021-01-31",5388,30546,34,81
"2021-02-01",5415,30708,27,162
"2021-02-02",5439,30895,24,187
"2021-02-03",5467,31065,28,170
"2021-02-04",5498,31213,31,148
"2021-02-05",5530,31420,32,207
"2021-02-06",5557,31517,27,97
"2021-02-07",5581,31569,24,52
"2021-02-08",5611,31738,30,169
"2021-02-09",5633,31888,22,150
"2021-02-10",5658,32035,25,147
"2021-02-11",5687,32189,29,154
"2021-02-12",5714,32357,27,168
"2021-02-13",5738,32451,24,94
"2021-02-14",5768,32517,30,66
"2021-02-15",5790,32664,22,147
"2021-02-16",5816,32800,26,136
"2021-02-17",5842,32944,26,144
"2021-02-18",5871,33084,29,140
"2021-02-19",5899,33253,28,169
"2021-02-20",5922,33339,23,86
"2021-02-21",5950,33409,28,70
"2021-02-22",5975,33537,25,128
"2021-02-23",5997,33699,22,162
"2021-02-24",6018,33844,21,145
"2021-02-25",6053,33991,35,147
"2021-02-26",6080,34133,27,142
"2021-02-27",6105,34210,25,77
"2021-02-28",6125,34282,20,72
"2021-03-01",6152,34415,27,133
"2021-03-02",6171,34568,19,153
"2021-03-03",6195,34706,24,138
"2021-03-04",6215,34851,20,145
"2021-03-05",6225,35021,10,170
"2021-03-06",6240,35121,15,100
"2021-03-07",6262,35188,22,67
"2021-03-08",6277,35341,15,153
"2021-03-09",6297,35504,20,163
"2021-03-10",6317,35657,20,153
"2021-03-11",6338,35800,21,143
"2021-03-12",6359,35964,21,164
"2021-03-13",6376,36062,17,98
"2021-03-14",6385,36127,9,65
"2021-03-15",6406,36287,21,160
"2021-03-16",6424,36445,18,158
"2021-03-17",6444,36594,20,149
"2021-03-18",6462,36757,18,163
"2021-03-19",6484,36923,22,166
"2021-03-20",6507,37019,23,96
"2021-03-21",6528,37118,21,99
"2021-03-22",6552,37323,24,205
"2021-03-23",6569,37521,17,198
"2021-03-24",6585,37711,16,190
"2021-03-25",6611,37899,26,188
"2021-03-26",6622,38099,11,200
"2021-03-27",6641,38231,19,132
"2021-03-28",6666,38337,25,106
"2021-03-29",6688,38539,22,202
"2021-03-30",6715,38753,27,214
"2021-03-31",6742,38941,27,188
"2021-04-01",6773,39157,31,216
"2021-04-02",6797,39352,24,195
"2021-04-03",6824,39483,27,131
"2021-04-04",6846,39589,22,106
"2021-04-05",6871,39714,25,125
"2021-04-06",6887,39902,16,188
"2021-04-07",6907,40119,20,217
"2021-04-08",6930,40341,23,222
"2021-04-09",6951,40579,21,238
"2021-04-10",6970,40712,19,133
"2021-04-11",6988,40840,18,128
"2021-04-12",7015,41050,27,210
"2021-04-13",7038,41262,23,212
"2021-04-14",7060,41469,22,207
"2021-04-15",7074,41644,14,175
"2021-04-16",7104,41857,30,213
"2021-04-17",7121,41988,17,131
"2021-04-18",7134,42076,13,88
"2021-04-19",7152,42295,18,219
"2021-04-20",7163,42511,11,216
"2021-04-21",7179,42697,16,186
"2021-04-22",7201,42915,22,218
"2021-04-23",7222,43179,21,264
"2021-04-24",7242,43325,20,146
"2021-04-25",7257,43443,15,118
"2021-04-26",7273,43660,16,217
"2021-04-27",7293,43815,20,155
"2021-04-28",7304,43996,11,181
"2021-04-29",7329,44195,25,199
"2021-04-30",7345,44440,16,245
"2021-05-01",7364,44602,19,162
"2021-05-02",7385,44732,21,130
"2021-05-03",7401,44949,16,217
"2021-05-04",7417,45208,16,259
"2021-05-05",7429,45358,12,150
"2021-05-06",7445,45528,16,170
"2021-05-07",7459,45757,14,229
"2021-05-08",7472,45904,13,147
"2021-05-09",7493,46016,21,112
"2021-05-10",7503,46218,10,202
"2021-05-11",7521,46426,18,208
"2021-05-12",7529,46653,8,227
"2021-05-13",7538,46765,9,112
"2021-05-14",7552,46977,14,212
"2021-05-15",7559,47106,7,129
"2021-05-16",7568,47184,9,78
"2021-05-17",7577,47356,9,172
"2021-05-18",7587,47552,10,196
"2021-05-19",7601,47713,14,161
"2021-05-20",7616,47853,15,140
"2021-05-21",7631,48005,15,152
"2021-05-22",7641,48101,10,96
"2021-05-23",7648,48173,7,72
"2021-05-24",7656,48250,8,77
"2021-05-25",7661,48370,5,120
"2021-05-26",7673,48505,12,135
"2021-05-27",7679,48610,6,105
"2021-05-28",7688,48734,9,124
"2021-05-29",7694,48805,6,71
"2021-05-30",7696,48852,2,47
"2021-05-31",7706,48939,10,87
"2021-06-01",7715,49030,9,91
"2021-06-02",7720,49113,5,83
"2021-06-03",7725,49176,5,63
"2021-06-04",7728,49244,3,68
"2021-06-05",7731,49284,3,40
"2021-06-06",7737,49313,6,29
"2021-06-07",7741,49367,4,54
"2021-06-08",7748,49435,7,68
"2021-06-09",7748,49483,0,48
"2021-06-10",7748,49484,0,1
