"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2029,9796,5,25
"2020-08-21",2030,9826,1,30
"2020-08-22",2032,9837,2,11
"2020-08-23",2033,9845,1,8
"2020-08-24",2034,9859,1,14
"2020-08-25",2037,9882,3,23
"2020-08-26",2039,9901,2,19
"2020-08-27",2039,9912,0,11
"2020-08-28",2042,9929,3,17
"2020-08-29",2043,9938,1,9
"2020-08-30",2044,9942,1,4
"2020-08-31",2045,9955,1,13
"2020-09-01",2045,9972,0,17
"2020-09-02",2046,9990,1,18
"2020-09-03",2047,10002,1,12
"2020-09-04",2047,10020,0,18
"2020-09-05",2047,10027,0,7
"2020-09-06",2050,10035,3,8
"2020-09-07",2050,10047,0,12
"2020-09-08",2051,10068,1,21
"2020-09-09",2052,10091,1,23
"2020-09-10",2055,10110,3,19
"2020-09-11",2055,10127,0,17
"2020-09-12",2056,10141,1,14
"2020-09-13",2056,10158,0,17
"2020-09-14",2060,10183,4,25
"2020-09-15",2061,10211,1,28
"2020-09-16",2063,10250,2,39
"2020-09-17",2067,10283,4,33
"2020-09-18",2067,10322,0,39
"2020-09-19",2069,10347,2,25
"2020-09-20",2073,10369,4,22
"2020-09-21",2078,10406,5,37
"2020-09-22",2083,10452,5,46
"2020-09-23",2086,10505,3,53
"2020-09-24",2089,10560,3,55
"2020-09-25",2093,10632,4,72
"2020-09-26",2098,10671,5,39
"2020-09-27",2104,10714,6,43
"2020-09-28",2109,10771,5,57
"2020-09-29",2120,10848,11,77
"2020-09-30",2127,10924,7,76
"2020-10-01",2132,11014,5,90
"2020-10-02",2141,11112,9,98
"2020-10-03",2149,11160,8,48
"2020-10-04",2157,11210,8,50
"2020-10-05",2165,11305,8,95
"2020-10-06",2173,11414,8,109
"2020-10-07",2180,11530,7,116
"2020-10-08",2189,11641,9,111
"2020-10-09",2195,11788,6,147
"2020-10-10",2204,11875,9,87
"2020-10-11",2213,11944,9,69
"2020-10-12",2233,12055,20,111
"2020-10-13",2250,12229,17,174
"2020-10-14",2266,12382,16,153
"2020-10-15",2277,12518,11,136
"2020-10-16",2297,12706,20,188
"2020-10-17",2312,12822,15,116
"2020-10-18",2336,12909,24,87
"2020-10-19",2356,13057,20,148
"2020-10-20",2377,13252,21,195
"2020-10-21",2401,13412,24,160
"2020-10-22",2429,13592,28,180
"2020-10-23",2464,13802,35,210
"2020-10-24",2484,13939,20,137
"2020-10-25",2519,14052,35,113
"2020-10-26",2545,14280,26,228
"2020-10-27",2575,14520,30,240
"2020-10-28",2601,14768,26,248
"2020-10-29",2622,14998,21,230
"2020-10-30",2657,15223,35,225
"2020-10-31",2686,15375,29,152
"2020-11-01",2725,15494,39,119
"2020-11-02",2752,15735,27,241
"2020-11-03",2785,15977,33,242
"2020-11-04",2814,16242,29,265
"2020-11-05",2841,16511,27,269
"2020-11-06",2873,16751,32,240
"2020-11-07",2908,16867,35,116
"2020-11-08",2942,16971,34,104
"2020-11-09",2968,17195,26,224
"2020-11-10",3004,17409,36,214
"2020-11-11",3029,17616,25,207
"2020-11-12",3061,17820,32,204
"2020-11-13",3085,18037,24,217
"2020-11-14",3114,18141,29,104
"2020-11-15",3130,18221,16,80
"2020-11-16",3151,18412,21,191
"2020-11-17",3168,18618,17,206
"2020-11-18",3193,18832,25,214
"2020-11-19",3214,19039,21,207
"2020-11-20",3237,19238,23,199
"2020-11-21",3264,19333,27,95
"2020-11-22",3278,19398,14,65
"2020-11-23",3292,19563,14,165
"2020-11-24",3314,19743,22,180
"2020-11-25",3335,19878,21,135
"2020-11-26",3357,20029,22,151
"2020-11-27",3381,20179,24,150
"2020-11-28",3399,20267,18,88
"2020-11-29",3420,20316,21,49
"2020-11-30",3440,20465,20,149
"2020-12-01",3455,20628,15,163
"2020-12-02",3476,20767,21,139
"2020-12-03",3501,20899,25,132
"2020-12-04",3527,21051,26,152
"2020-12-05",3542,21121,15,70
"2020-12-06",3568,21201,26,80
"2020-12-07",3589,21355,21,154
"2020-12-08",3607,21513,18,158
"2020-12-09",3623,21670,16,157
"2020-12-10",3650,21803,27,133
"2020-12-11",3666,21950,16,147
"2020-12-12",3694,22031,28,81
"2020-12-13",3719,22107,25,76
"2020-12-14",3747,22266,28,159
"2020-12-15",3768,22430,21,164
"2020-12-16",3796,22591,28,161
"2020-12-17",3827,22765,31,174
"2020-12-18",3846,22997,19,232
"2020-12-19",3882,23109,36,112
"2020-12-20",3920,23202,38,93
"2020-12-21",3943,23408,23,206
"2020-12-22",3975,23618,32,210
"2020-12-23",4016,23831,41,213
"2020-12-24",4052,24083,36,252
"2020-12-25",4081,24230,29,147
"2020-12-26",4116,24341,35,111
"2020-12-27",4157,24432,41,91
"2020-12-28",4199,24620,42,188
"2020-12-29",4238,24849,39,229
"2020-12-30",4278,25119,40,270
"2020-12-31",4324,25416,46,297
"2021-01-01",4356,25547,32,131
"2021-01-02",4399,25690,43,143
"2021-01-03",4443,25816,44,126
"2021-01-04",4494,26042,51,226
"2021-01-05",4535,26271,41,229
"2021-01-06",4582,26488,47,217
"2021-01-07",4615,26723,33,235
"2021-01-08",4654,26983,39,260
"2021-01-09",4687,27113,33,130
"2021-01-10",4725,27204,38,91
"2021-01-11",4752,27421,27,217
"2021-01-12",4791,27646,39,225
"2021-01-13",4820,27861,29,215
"2021-01-14",4854,28043,34,182
"2021-01-15",4893,28269,39,226
"2021-01-16",4939,28398,46,129
"2021-01-17",4960,28490,21,92
"2021-01-18",4988,28658,28,168
"2021-01-19",5031,28848,43,190
"2021-01-20",5061,29025,30,177
"2021-01-21",5100,29187,39,162
"2021-01-22",5132,29358,32,171
"2021-01-23",5161,29446,29,88
"2021-01-24",5191,29515,30,69
"2021-01-25",5214,29692,23,177
"2021-01-26",5247,29886,33,194
"2021-01-27",5276,30069,29,183
"2021-01-28",5303,30224,27,155
"2021-01-29",5323,30384,20,160
"2021-01-30",5347,30455,24,71
"2021-01-31",5381,30536,34,81
"2021-02-01",5408,30698,27,162
"2021-02-02",5432,30886,24,188
"2021-02-03",5460,31057,28,171
"2021-02-04",5490,31201,30,144
"2021-02-05",5522,31407,32,206
"2021-02-06",5549,31504,27,97
"2021-02-07",5573,31555,24,51
"2021-02-08",5604,31725,31,170
"2021-02-09",5626,31875,22,150
"2021-02-10",5650,32023,24,148
"2021-02-11",5679,32176,29,153
"2021-02-12",5706,32340,27,164
"2021-02-13",5729,32429,23,89
"2021-02-14",5758,32493,29,64
"2021-02-15",5781,32638,23,145
"2021-02-16",5807,32773,26,135
"2021-02-17",5833,32915,26,142
"2021-02-18",5862,33054,29,139
"2021-02-19",5890,33220,28,166
"2021-02-20",5913,33306,23,86
"2021-02-21",5940,33376,27,70
"2021-02-22",5965,33501,25,125
"2021-02-23",5987,33663,22,162
"2021-02-24",6008,33807,21,144
"2021-02-25",6043,33952,35,145
"2021-02-26",6070,34093,27,141
"2021-02-27",6095,34171,25,78
"2021-02-28",6115,34242,20,71
"2021-03-01",6141,34377,26,135
"2021-03-02",6160,34528,19,151
"2021-03-03",6184,34664,24,136
"2021-03-04",6204,34809,20,145
"2021-03-05",6213,34977,9,168
"2021-03-06",6226,35078,13,101
"2021-03-07",6249,35144,23,66
"2021-03-08",6264,35294,15,150
"2021-03-09",6284,35455,20,161
"2021-03-10",6305,35607,21,152
"2021-03-11",6325,35748,20,141
"2021-03-12",6345,35910,20,162
"2021-03-13",6362,36006,17,96
"2021-03-14",6371,36068,9,62
"2021-03-15",6391,36228,20,160
"2021-03-16",6409,36387,18,159
"2021-03-17",6426,36535,17,148
"2021-03-18",6444,36696,18,161
"2021-03-19",6466,36857,22,161
"2021-03-20",6489,36952,23,95
"2021-03-21",6509,37046,20,94
"2021-03-22",6533,37245,24,199
"2021-03-23",6550,37441,17,196
"2021-03-24",6565,37629,15,188
"2021-03-25",6590,37818,25,189
"2021-03-26",6601,38017,11,199
"2021-03-27",6621,38147,20,130
"2021-03-28",6645,38253,24,106
"2021-03-29",6664,38452,19,199
"2021-03-30",6691,38664,27,212
"2021-03-31",6718,38852,27,188
"2021-04-01",6748,39064,30,212
"2021-04-02",6772,39252,24,188
"2021-04-03",6799,39374,27,122
"2021-04-04",6821,39478,22,104
"2021-04-05",6843,39596,22,118
"2021-04-06",6858,39773,15,177
"2021-04-07",6877,39978,19,205
"2021-04-08",6896,40157,19,179
"2021-04-09",6900,40171,4,14
