"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-05-16",1860,8553,6,21
"2020-05-17",1865,8565,5,12
"2020-05-18",1870,8606,5,41
"2020-05-19",1874,8654,4,48
"2020-05-20",1876,8706,2,52
"2020-05-21",1877,8724,1,18
"2020-05-22",1882,8779,5,55
"2020-05-23",1885,8809,3,30
"2020-05-24",1888,8825,3,16
"2020-05-25",1893,8858,5,33
"2020-05-26",1902,8904,9,46
"2020-05-27",1911,8942,9,38
"2020-05-28",1913,8970,2,28
"2020-05-29",1916,9007,3,37
"2020-05-30",1922,9026,6,19
"2020-05-31",1926,9036,4,10
"2020-06-01",1932,9048,6,12
"2020-06-02",1939,9070,7,22
"2020-06-03",1941,9105,2,35
"2020-06-04",1945,9137,4,32
"2020-06-05",1950,9174,5,37
"2020-06-06",1952,9187,2,13
"2020-06-07",1957,9199,5,12
"2020-06-08",1963,9230,6,31
"2020-06-09",1967,9252,4,22
"2020-06-10",1968,9268,1,16
"2020-06-11",1970,9279,2,11
"2020-06-12",1972,9303,2,24
"2020-06-13",1974,9310,2,7
"2020-06-14",1974,9317,0,7
"2020-06-15",1975,9329,1,12
"2020-06-16",1977,9345,2,16
"2020-06-17",1977,9359,0,14
"2020-06-18",1978,9373,1,14
"2020-06-19",1979,9396,1,23
"2020-06-20",1979,9406,0,10
"2020-06-21",1980,9414,1,8
"2020-06-22",1980,9427,0,13
"2020-06-23",1980,9445,0,18
"2020-06-24",1981,9451,1,6
"2020-06-25",1983,9461,2,10
"2020-06-26",1985,9480,2,19
"2020-06-27",1986,9486,1,6
"2020-06-28",1987,9489,1,3
"2020-06-29",1989,9509,2,20
"2020-06-30",1989,9522,0,13
"2020-07-01",1992,9530,3,8
"2020-07-02",1993,9536,1,6
"2020-07-03",1993,9548,0,12
"2020-07-04",1994,9552,1,4
"2020-07-05",1994,9555,0,3
"2020-07-06",1994,9558,0,3
"2020-07-07",1994,9566,0,8
"2020-07-08",1996,9571,2,5
"2020-07-09",1996,9574,0,3
"2020-07-10",1996,9586,0,12
"2020-07-11",1999,9588,3,2
"2020-07-12",1999,9590,0,2
"2020-07-13",2000,9597,1,7
"2020-07-14",2001,9608,1,11
"2020-07-15",2004,9617,3,9
"2020-07-16",2005,9625,1,8
"2020-07-17",2005,9634,0,9
"2020-07-18",2005,9639,0,5
"2020-07-19",2006,9643,1,4
"2020-07-20",2008,9651,2,8
"2020-07-21",2008,9666,0,15
"2020-07-22",2008,9674,0,8
"2020-07-23",2008,9684,0,10
"2020-07-24",2009,9695,1,11
"2020-07-25",2009,9697,0,2
"2020-07-26",2009,9699,0,2
"2020-07-27",2010,9707,1,8
"2020-07-28",2011,9717,1,10
"2020-07-29",2011,9728,0,11
"2020-07-30",2011,9737,0,9
"2020-07-31",2011,9744,0,7
"2020-08-01",2011,9748,0,4
"2020-08-02",2011,9755,0,7
"2020-08-03",2012,9767,1,12
"2020-08-04",2013,9781,1,14
"2020-08-05",2013,9793,0,12
"2020-08-06",2013,9801,0,8
"2020-08-07",2014,9813,1,12
"2020-08-08",2014,9821,0,8
"2020-08-09",2017,9827,3,6
"2020-08-10",2018,9836,1,9
"2020-08-11",2018,9848,0,12
"2020-08-12",2019,9868,1,20
"2020-08-13",2020,9882,1,14
"2020-08-14",2022,9901,2,19
"2020-08-15",2024,9910,2,9
"2020-08-16",2025,9917,1,7
"2020-08-17",2025,9936,0,19
"2020-08-18",2025,9950,0,14
"2020-08-19",2027,9962,2,12
"2020-08-20",2032,9986,5,24
"2020-08-21",2033,10016,1,30
"2020-08-22",2034,10027,1,11
"2020-08-23",2035,10036,1,9
"2020-08-24",2036,10050,1,14
"2020-08-25",2039,10072,3,22
"2020-08-26",2041,10090,2,18
"2020-08-27",2041,10100,0,10
"2020-08-28",2044,10118,3,18
"2020-08-29",2045,10127,1,9
"2020-08-30",2046,10131,1,4
"2020-08-31",2047,10144,1,13
"2020-09-01",2047,10162,0,18
"2020-09-02",2048,10180,1,18
"2020-09-03",2049,10192,1,12
"2020-09-04",2049,10211,0,19
"2020-09-05",2049,10219,0,8
"2020-09-06",2052,10228,3,9
"2020-09-07",2052,10240,0,12
"2020-09-08",2052,10263,0,23
"2020-09-09",2053,10285,1,22
"2020-09-10",2056,10304,3,19
"2020-09-11",2056,10321,0,17
"2020-09-12",2057,10335,1,14
"2020-09-13",2057,10352,0,17
"2020-09-14",2061,10378,4,26
"2020-09-15",2062,10409,1,31
"2020-09-16",2064,10448,2,39
"2020-09-17",2068,10482,4,34
"2020-09-18",2068,10522,0,40
"2020-09-19",2070,10547,2,25
"2020-09-20",2074,10571,4,24
"2020-09-21",2079,10605,5,34
"2020-09-22",2084,10649,5,44
"2020-09-23",2087,10702,3,53
"2020-09-24",2090,10757,3,55
"2020-09-25",2094,10828,4,71
"2020-09-26",2098,10868,4,40
"2020-09-27",2104,10912,6,44
"2020-09-28",2108,10970,4,58
"2020-09-29",2119,11045,11,75
"2020-09-30",2126,11120,7,75
"2020-10-01",2131,11205,5,85
"2020-10-02",2140,11304,9,99
"2020-10-03",2148,11355,8,51
"2020-10-04",2155,11407,7,52
"2020-10-05",2164,11502,9,95
"2020-10-06",2172,11612,8,110
"2020-10-07",2179,11726,7,114
"2020-10-08",2186,11835,7,109
"2020-10-09",2193,11981,7,146
"2020-10-10",2202,12069,9,88
"2020-10-11",2211,12139,9,70
"2020-10-12",2230,12253,19,114
"2020-10-13",2248,12427,18,174
"2020-10-14",2263,12579,15,152
"2020-10-15",2274,12717,11,138
"2020-10-16",2294,12900,20,183
"2020-10-17",2309,13015,15,115
"2020-10-18",2333,13103,24,88
"2020-10-19",2353,13248,20,145
"2020-10-20",2373,13442,20,194
"2020-10-21",2400,13601,27,159
"2020-10-22",2427,13778,27,177
"2020-10-23",2462,13992,35,214
"2020-10-24",2481,14127,19,135
"2020-10-25",2517,14239,36,112
"2020-10-26",2543,14464,26,225
"2020-10-27",2572,14704,29,240
"2020-10-28",2597,14954,25,250
"2020-10-29",2618,15175,21,221
"2020-10-30",2653,15389,35,214
"2020-10-31",2682,15534,29,145
"2020-11-01",2717,15649,35,115
"2020-11-02",2742,15885,25,236
"2020-11-03",2775,16109,33,224
"2020-11-04",2801,16366,26,257
"2020-11-05",2828,16622,27,256
"2020-11-06",2858,16850,30,228
"2020-11-07",2889,16962,31,112
"2020-11-08",2922,17062,33,100
"2020-11-09",2946,17266,24,204
"2020-11-10",2979,17465,33,199
"2020-11-11",3002,17649,23,184
"2020-11-12",3027,17815,25,166
"2020-11-13",3032,17826,5,11
