"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2029,9938,5,25
"2020-08-21",2030,9969,1,31
"2020-08-22",2032,9980,2,11
"2020-08-23",2033,9989,1,9
"2020-08-24",2034,10003,1,14
"2020-08-25",2037,10027,3,24
"2020-08-26",2040,10046,3,19
"2020-08-27",2040,10057,0,11
"2020-08-28",2043,10075,3,18
"2020-08-29",2044,10084,1,9
"2020-08-30",2045,10088,1,4
"2020-08-31",2046,10102,1,14
"2020-09-01",2046,10120,0,18
"2020-09-02",2047,10139,1,19
"2020-09-03",2048,10151,1,12
"2020-09-04",2048,10170,0,19
"2020-09-05",2048,10178,0,8
"2020-09-06",2051,10187,3,9
"2020-09-07",2051,10199,0,12
"2020-09-08",2052,10221,1,22
"2020-09-09",2053,10244,1,23
"2020-09-10",2056,10264,3,20
"2020-09-11",2056,10282,0,18
"2020-09-12",2057,10297,1,15
"2020-09-13",2057,10315,0,18
"2020-09-14",2061,10341,4,26
"2020-09-15",2062,10370,1,29
"2020-09-16",2064,10410,2,40
"2020-09-17",2068,10445,4,35
"2020-09-18",2068,10486,0,41
"2020-09-19",2070,10511,2,25
"2020-09-20",2074,10535,4,24
"2020-09-21",2079,10572,5,37
"2020-09-22",2084,10619,5,47
"2020-09-23",2087,10674,3,55
"2020-09-24",2090,10731,3,57
"2020-09-25",2094,10804,4,73
"2020-09-26",2099,10844,5,40
"2020-09-27",2105,10888,6,44
"2020-09-28",2110,10946,5,58
"2020-09-29",2121,11024,11,78
"2020-09-30",2129,11100,8,76
"2020-10-01",2134,11191,5,91
"2020-10-02",2143,11291,9,100
"2020-10-03",2151,11340,8,49
"2020-10-04",2159,11391,8,51
"2020-10-05",2167,11486,8,95
"2020-10-06",2175,11596,8,110
"2020-10-07",2182,11713,7,117
"2020-10-08",2191,11824,9,111
"2020-10-09",2197,11971,6,147
"2020-10-10",2206,12059,9,88
"2020-10-11",2215,12129,9,70
"2020-10-12",2235,12243,20,114
"2020-10-13",2252,12419,17,176
"2020-10-14",2268,12574,16,155
"2020-10-15",2279,12712,11,138
"2020-10-16",2299,12900,20,188
"2020-10-17",2314,13017,15,117
"2020-10-18",2338,13106,24,89
"2020-10-19",2358,13255,20,149
"2020-10-20",2379,13451,21,196
"2020-10-21",2404,13612,25,161
"2020-10-22",2432,13791,28,179
"2020-10-23",2467,14004,35,213
"2020-10-24",2487,14141,20,137
"2020-10-25",2522,14253,35,112
"2020-10-26",2548,14482,26,229
"2020-10-27",2578,14725,30,243
"2020-10-28",2605,14975,27,250
"2020-10-29",2626,15208,21,233
"2020-10-30",2661,15433,35,225
"2020-10-31",2690,15587,29,154
"2020-11-01",2729,15707,39,120
"2020-11-02",2756,15949,27,242
"2020-11-03",2789,16193,33,244
"2020-11-04",2818,16460,29,267
"2020-11-05",2845,16729,27,269
"2020-11-06",2877,16970,32,241
"2020-11-07",2912,17086,35,116
"2020-11-08",2947,17191,35,105
"2020-11-09",2973,17418,26,227
"2020-11-10",3009,17637,36,219
"2020-11-11",3034,17846,25,209
"2020-11-12",3066,18053,32,207
"2020-11-13",3090,18271,24,218
"2020-11-14",3119,18376,29,105
"2020-11-15",3136,18456,17,80
"2020-11-16",3157,18647,21,191
"2020-11-17",3174,18855,17,208
"2020-11-18",3199,19070,25,215
"2020-11-19",3220,19279,21,209
"2020-11-20",3243,19478,23,199
"2020-11-21",3270,19575,27,97
"2020-11-22",3284,19640,14,65
"2020-11-23",3298,19805,14,165
"2020-11-24",3320,19988,22,183
"2020-11-25",3341,20124,21,136
"2020-11-26",3363,20278,22,154
"2020-11-27",3387,20429,24,151
"2020-11-28",3405,20518,18,89
"2020-11-29",3426,20567,21,49
"2020-11-30",3446,20716,20,149
"2020-12-01",3461,20880,15,164
"2020-12-02",3482,21018,21,138
"2020-12-03",3507,21152,25,134
"2020-12-04",3533,21306,26,154
"2020-12-05",3548,21376,15,70
"2020-12-06",3575,21457,27,81
"2020-12-07",3596,21611,21,154
"2020-12-08",3614,21768,18,157
"2020-12-09",3631,21924,17,156
"2020-12-10",3658,22059,27,135
"2020-12-11",3674,22207,16,148
"2020-12-12",3702,22289,28,82
"2020-12-13",3727,22367,25,78
"2020-12-14",3755,22528,28,161
"2020-12-15",3776,22693,21,165
"2020-12-16",3804,22856,28,163
"2020-12-17",3835,23032,31,176
"2020-12-18",3854,23262,19,230
"2020-12-19",3890,23374,36,112
"2020-12-20",3928,23464,38,90
"2020-12-21",3949,23668,21,204
"2020-12-22",3981,23873,32,205
"2020-12-23",4022,24078,41,205
"2020-12-24",4057,24323,35,245
"2020-12-25",4086,24467,29,144
"2020-12-26",4117,24578,31,111
"2020-12-27",4157,24665,40,87
"2020-12-28",4194,24848,37,183
"2020-12-29",4230,25071,36,223
"2020-12-30",4269,25335,39,264
"2020-12-31",4311,25615,42,280
"2021-01-01",4343,25741,32,126
"2021-01-02",4384,25877,41,136
"2021-01-03",4426,25999,42,122
"2021-01-04",4474,26220,48,221
"2021-01-05",4514,26444,40,224
"2021-01-06",4559,26654,45,210
"2021-01-07",4592,26874,33,220
"2021-01-08",4632,27126,40,252
"2021-01-09",4664,27254,32,128
"2021-01-10",4699,27341,35,87
"2021-01-11",4726,27548,27,207
"2021-01-12",4762,27765,36,217
"2021-01-13",4790,27970,28,205
"2021-01-14",4822,28148,32,178
"2021-01-15",4858,28358,36,210
"2021-01-16",4901,28482,43,124
"2021-01-17",4922,28569,21,87
"2021-01-18",4948,28725,26,156
"2021-01-19",4987,28899,39,174
"2021-01-20",5014,29041,27,142
"2021-01-21",5017,29061,3,20
