"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-05-16",1860,8552,6,21
"2020-05-17",1865,8564,5,12
"2020-05-18",1870,8605,5,41
"2020-05-19",1874,8653,4,48
"2020-05-20",1876,8705,2,52
"2020-05-21",1877,8723,1,18
"2020-05-22",1882,8778,5,55
"2020-05-23",1885,8808,3,30
"2020-05-24",1888,8824,3,16
"2020-05-25",1893,8857,5,33
"2020-05-26",1902,8903,9,46
"2020-05-27",1911,8941,9,38
"2020-05-28",1913,8969,2,28
"2020-05-29",1916,9006,3,37
"2020-05-30",1922,9025,6,19
"2020-05-31",1926,9035,4,10
"2020-06-01",1932,9047,6,12
"2020-06-02",1939,9069,7,22
"2020-06-03",1941,9104,2,35
"2020-06-04",1945,9136,4,32
"2020-06-05",1950,9173,5,37
"2020-06-06",1952,9186,2,13
"2020-06-07",1957,9198,5,12
"2020-06-08",1963,9229,6,31
"2020-06-09",1967,9251,4,22
"2020-06-10",1968,9267,1,16
"2020-06-11",1970,9278,2,11
"2020-06-12",1972,9302,2,24
"2020-06-13",1974,9309,2,7
"2020-06-14",1974,9316,0,7
"2020-06-15",1975,9328,1,12
"2020-06-16",1977,9344,2,16
"2020-06-17",1977,9358,0,14
"2020-06-18",1978,9372,1,14
"2020-06-19",1979,9395,1,23
"2020-06-20",1979,9405,0,10
"2020-06-21",1980,9413,1,8
"2020-06-22",1980,9426,0,13
"2020-06-23",1980,9444,0,18
"2020-06-24",1981,9450,1,6
"2020-06-25",1983,9460,2,10
"2020-06-26",1985,9479,2,19
"2020-06-27",1986,9485,1,6
"2020-06-28",1987,9488,1,3
"2020-06-29",1989,9508,2,20
"2020-06-30",1989,9521,0,13
"2020-07-01",1992,9529,3,8
"2020-07-02",1993,9535,1,6
"2020-07-03",1993,9547,0,12
"2020-07-04",1994,9551,1,4
"2020-07-05",1994,9554,0,3
"2020-07-06",1994,9557,0,3
"2020-07-07",1994,9565,0,8
"2020-07-08",1996,9570,2,5
"2020-07-09",1996,9573,0,3
"2020-07-10",1996,9585,0,12
"2020-07-11",1999,9587,3,2
"2020-07-12",1999,9589,0,2
"2020-07-13",2000,9596,1,7
"2020-07-14",2001,9607,1,11
"2020-07-15",2004,9616,3,9
"2020-07-16",2005,9624,1,8
"2020-07-17",2005,9633,0,9
"2020-07-18",2005,9638,0,5
"2020-07-19",2006,9642,1,4
"2020-07-20",2008,9650,2,8
"2020-07-21",2008,9665,0,15
"2020-07-22",2008,9673,0,8
"2020-07-23",2008,9683,0,10
"2020-07-24",2009,9694,1,11
"2020-07-25",2009,9696,0,2
"2020-07-26",2009,9698,0,2
"2020-07-27",2010,9706,1,8
"2020-07-28",2011,9716,1,10
"2020-07-29",2011,9727,0,11
"2020-07-30",2011,9736,0,9
"2020-07-31",2011,9743,0,7
"2020-08-01",2011,9747,0,4
"2020-08-02",2011,9754,0,7
"2020-08-03",2012,9766,1,12
"2020-08-04",2013,9780,1,14
"2020-08-05",2013,9792,0,12
"2020-08-06",2013,9800,0,8
"2020-08-07",2014,9812,1,12
"2020-08-08",2014,9820,0,8
"2020-08-09",2017,9826,3,6
"2020-08-10",2018,9835,1,9
"2020-08-11",2018,9847,0,12
"2020-08-12",2019,9867,1,20
"2020-08-13",2020,9881,1,14
"2020-08-14",2022,9900,2,19
"2020-08-15",2024,9909,2,9
"2020-08-16",2025,9916,1,7
"2020-08-17",2025,9935,0,19
"2020-08-18",2025,9949,0,14
"2020-08-19",2027,9961,2,12
"2020-08-20",2032,9985,5,24
"2020-08-21",2033,10015,1,30
"2020-08-22",2034,10026,1,11
"2020-08-23",2035,10035,1,9
"2020-08-24",2036,10049,1,14
"2020-08-25",2039,10071,3,22
"2020-08-26",2041,10089,2,18
"2020-08-27",2041,10099,0,10
"2020-08-28",2044,10117,3,18
"2020-08-29",2045,10126,1,9
"2020-08-30",2046,10130,1,4
"2020-08-31",2047,10143,1,13
"2020-09-01",2047,10161,0,18
"2020-09-02",2048,10179,1,18
"2020-09-03",2049,10191,1,12
"2020-09-04",2049,10210,0,19
"2020-09-05",2049,10218,0,8
"2020-09-06",2052,10227,3,9
"2020-09-07",2052,10239,0,12
"2020-09-08",2052,10262,0,23
"2020-09-09",2053,10284,1,22
"2020-09-10",2056,10303,3,19
"2020-09-11",2056,10320,0,17
"2020-09-12",2057,10334,1,14
"2020-09-13",2057,10351,0,17
"2020-09-14",2061,10377,4,26
"2020-09-15",2062,10408,1,31
"2020-09-16",2064,10447,2,39
"2020-09-17",2068,10481,4,34
"2020-09-18",2068,10521,0,40
"2020-09-19",2070,10546,2,25
"2020-09-20",2074,10570,4,24
"2020-09-21",2079,10604,5,34
"2020-09-22",2084,10648,5,44
"2020-09-23",2087,10701,3,53
"2020-09-24",2090,10756,3,55
"2020-09-25",2094,10827,4,71
"2020-09-26",2098,10867,4,40
"2020-09-27",2104,10911,6,44
"2020-09-28",2108,10969,4,58
"2020-09-29",2119,11044,11,75
"2020-09-30",2126,11119,7,75
"2020-10-01",2131,11204,5,85
"2020-10-02",2140,11303,9,99
"2020-10-03",2148,11354,8,51
"2020-10-04",2155,11406,7,52
"2020-10-05",2164,11501,9,95
"2020-10-06",2172,11611,8,110
"2020-10-07",2179,11725,7,114
"2020-10-08",2186,11834,7,109
"2020-10-09",2193,11980,7,146
"2020-10-10",2202,12068,9,88
"2020-10-11",2211,12138,9,70
"2020-10-12",2230,12252,19,114
"2020-10-13",2248,12426,18,174
"2020-10-14",2263,12578,15,152
"2020-10-15",2274,12716,11,138
"2020-10-16",2294,12899,20,183
"2020-10-17",2309,13014,15,115
"2020-10-18",2333,13102,24,88
"2020-10-19",2353,13247,20,145
"2020-10-20",2373,13441,20,194
"2020-10-21",2400,13600,27,159
"2020-10-22",2427,13777,27,177
"2020-10-23",2462,13991,35,214
"2020-10-24",2481,14126,19,135
"2020-10-25",2517,14238,36,112
"2020-10-26",2543,14463,26,225
"2020-10-27",2572,14703,29,240
"2020-10-28",2597,14953,25,250
"2020-10-29",2618,15175,21,222
"2020-10-30",2653,15388,35,213
"2020-10-31",2682,15533,29,145
"2020-11-01",2717,15648,35,115
"2020-11-02",2742,15883,25,235
"2020-11-03",2776,16107,34,224
"2020-11-04",2802,16364,26,257
"2020-11-05",2829,16620,27,256
"2020-11-06",2859,16848,30,228
"2020-11-07",2890,16960,31,112
"2020-11-08",2923,17060,33,100
"2020-11-09",2948,17266,25,206
"2020-11-10",2981,17469,33,203
"2020-11-11",3004,17659,23,190
"2020-11-12",3030,17845,26,186
"2020-11-13",3045,18030,15,185
"2020-11-14",3064,18087,19,57
"2020-11-15",3069,18090,5,3
