"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2029,9791,5,25
"2020-08-21",2030,9821,1,30
"2020-08-22",2032,9832,2,11
"2020-08-23",2033,9840,1,8
"2020-08-24",2034,9854,1,14
"2020-08-25",2037,9877,3,23
"2020-08-26",2039,9896,2,19
"2020-08-27",2039,9907,0,11
"2020-08-28",2042,9924,3,17
"2020-08-29",2043,9933,1,9
"2020-08-30",2044,9937,1,4
"2020-08-31",2045,9950,1,13
"2020-09-01",2045,9967,0,17
"2020-09-02",2046,9985,1,18
"2020-09-03",2047,9997,1,12
"2020-09-04",2047,10015,0,18
"2020-09-05",2047,10022,0,7
"2020-09-06",2050,10030,3,8
"2020-09-07",2050,10042,0,12
"2020-09-08",2051,10063,1,21
"2020-09-09",2052,10086,1,23
"2020-09-10",2055,10105,3,19
"2020-09-11",2055,10122,0,17
"2020-09-12",2056,10136,1,14
"2020-09-13",2056,10152,0,16
"2020-09-14",2060,10177,4,25
"2020-09-15",2061,10205,1,28
"2020-09-16",2063,10244,2,39
"2020-09-17",2067,10277,4,33
"2020-09-18",2067,10316,0,39
"2020-09-19",2069,10341,2,25
"2020-09-20",2073,10363,4,22
"2020-09-21",2078,10400,5,37
"2020-09-22",2083,10446,5,46
"2020-09-23",2086,10499,3,53
"2020-09-24",2089,10554,3,55
"2020-09-25",2093,10626,4,72
"2020-09-26",2098,10666,5,40
"2020-09-27",2104,10709,6,43
"2020-09-28",2109,10766,5,57
"2020-09-29",2120,10842,11,76
"2020-09-30",2127,10918,7,76
"2020-10-01",2132,11008,5,90
"2020-10-02",2141,11106,9,98
"2020-10-03",2149,11154,8,48
"2020-10-04",2157,11204,8,50
"2020-10-05",2165,11299,8,95
"2020-10-06",2173,11408,8,109
"2020-10-07",2180,11524,7,116
"2020-10-08",2189,11635,9,111
"2020-10-09",2195,11782,6,147
"2020-10-10",2204,11869,9,87
"2020-10-11",2213,11938,9,69
"2020-10-12",2233,12049,20,111
"2020-10-13",2250,12223,17,174
"2020-10-14",2266,12376,16,153
"2020-10-15",2277,12512,11,136
"2020-10-16",2297,12699,20,187
"2020-10-17",2312,12815,15,116
"2020-10-18",2336,12902,24,87
"2020-10-19",2356,13050,20,148
"2020-10-20",2377,13245,21,195
"2020-10-21",2401,13404,24,159
"2020-10-22",2429,13584,28,180
"2020-10-23",2464,13793,35,209
"2020-10-24",2484,13930,20,137
"2020-10-25",2519,14043,35,113
"2020-10-26",2545,14271,26,228
"2020-10-27",2575,14511,30,240
"2020-10-28",2601,14760,26,249
"2020-10-29",2622,14990,21,230
"2020-10-30",2657,15215,35,225
"2020-10-31",2686,15367,29,152
"2020-11-01",2725,15486,39,119
"2020-11-02",2752,15727,27,241
"2020-11-03",2785,15968,33,241
"2020-11-04",2814,16233,29,265
"2020-11-05",2841,16501,27,268
"2020-11-06",2873,16741,32,240
"2020-11-07",2908,16857,35,116
"2020-11-08",2942,16961,34,104
"2020-11-09",2968,17185,26,224
"2020-11-10",3004,17399,36,214
"2020-11-11",3029,17606,25,207
"2020-11-12",3061,17810,32,204
"2020-11-13",3085,18027,24,217
"2020-11-14",3114,18130,29,103
"2020-11-15",3130,18210,16,80
"2020-11-16",3151,18401,21,191
"2020-11-17",3168,18607,17,206
"2020-11-18",3193,18821,25,214
"2020-11-19",3214,19028,21,207
"2020-11-20",3237,19227,23,199
"2020-11-21",3264,19322,27,95
"2020-11-22",3278,19387,14,65
"2020-11-23",3292,19552,14,165
"2020-11-24",3314,19732,22,180
"2020-11-25",3335,19867,21,135
"2020-11-26",3357,20018,22,151
"2020-11-27",3381,20168,24,150
"2020-11-28",3399,20256,18,88
"2020-11-29",3420,20305,21,49
"2020-11-30",3440,20453,20,148
"2020-12-01",3455,20616,15,163
"2020-12-02",3476,20753,21,137
"2020-12-03",3501,20885,25,132
"2020-12-04",3527,21037,26,152
"2020-12-05",3542,21105,15,68
"2020-12-06",3568,21186,26,81
"2020-12-07",3589,21340,21,154
"2020-12-08",3607,21499,18,159
"2020-12-09",3623,21657,16,158
"2020-12-10",3650,21791,27,134
"2020-12-11",3666,21938,16,147
"2020-12-12",3694,22019,28,81
"2020-12-13",3719,22096,25,77
"2020-12-14",3747,22256,28,160
"2020-12-15",3768,22420,21,164
"2020-12-16",3796,22582,28,162
"2020-12-17",3827,22758,31,176
"2020-12-18",3846,22990,19,232
"2020-12-19",3881,23103,35,113
"2020-12-20",3919,23196,38,93
"2020-12-21",3942,23402,23,206
"2020-12-22",3974,23614,32,212
"2020-12-23",4015,23828,41,214
"2020-12-24",4051,24080,36,252
"2020-12-25",4080,24226,29,146
"2020-12-26",4115,24338,35,112
"2020-12-27",4157,24429,42,91
"2020-12-28",4200,24619,43,190
"2020-12-29",4239,24848,39,229
"2020-12-30",4279,25118,40,270
"2020-12-31",4325,25415,46,297
"2021-01-01",4357,25546,32,131
"2021-01-02",4400,25689,43,143
"2021-01-03",4444,25815,44,126
"2021-01-04",4495,26042,51,227
"2021-01-05",4536,26271,41,229
"2021-01-06",4583,26489,47,218
"2021-01-07",4617,26724,34,235
"2021-01-08",4656,26982,39,258
"2021-01-09",4689,27111,33,129
"2021-01-10",4727,27202,38,91
"2021-01-11",4754,27421,27,219
"2021-01-12",4793,27646,39,225
"2021-01-13",4823,27859,30,213
"2021-01-14",4856,28041,33,182
"2021-01-15",4895,28267,39,226
"2021-01-16",4941,28396,46,129
"2021-01-17",4962,28488,21,92
"2021-01-18",4990,28656,28,168
"2021-01-19",5033,28846,43,190
"2021-01-20",5063,29024,30,178
"2021-01-21",5102,29186,39,162
"2021-01-22",5134,29357,32,171
"2021-01-23",5163,29445,29,88
"2021-01-24",5193,29513,30,68
"2021-01-25",5216,29690,23,177
"2021-01-26",5249,29885,33,195
"2021-01-27",5279,30068,30,183
"2021-01-28",5306,30223,27,155
"2021-01-29",5326,30383,20,160
"2021-01-30",5350,30454,24,71
"2021-01-31",5384,30535,34,81
"2021-02-01",5411,30697,27,162
"2021-02-02",5435,30884,24,187
"2021-02-03",5463,31054,28,170
"2021-02-04",5494,31200,31,146
"2021-02-05",5526,31407,32,207
"2021-02-06",5553,31504,27,97
"2021-02-07",5577,31556,24,52
"2021-02-08",5607,31725,30,169
"2021-02-09",5629,31875,22,150
"2021-02-10",5654,32022,25,147
"2021-02-11",5683,32176,29,154
"2021-02-12",5710,32343,27,167
"2021-02-13",5734,32437,24,94
"2021-02-14",5764,32503,30,66
"2021-02-15",5786,32650,22,147
"2021-02-16",5812,32786,26,136
"2021-02-17",5838,32930,26,144
"2021-02-18",5867,33070,29,140
"2021-02-19",5895,33239,28,169
"2021-02-20",5918,33325,23,86
"2021-02-21",5946,33395,28,70
"2021-02-22",5971,33523,25,128
"2021-02-23",5993,33685,22,162
"2021-02-24",6014,33830,21,145
"2021-02-25",6049,33977,35,147
"2021-02-26",6076,34119,27,142
"2021-02-27",6101,34196,25,77
"2021-02-28",6121,34268,20,72
"2021-03-01",6148,34401,27,133
"2021-03-02",6167,34554,19,153
"2021-03-03",6191,34692,24,138
"2021-03-04",6211,34837,20,145
"2021-03-05",6221,35007,10,170
"2021-03-06",6235,35107,14,100
"2021-03-07",6257,35174,22,67
"2021-03-08",6272,35327,15,153
"2021-03-09",6292,35490,20,163
"2021-03-10",6312,35643,20,153
"2021-03-11",6333,35786,21,143
"2021-03-12",6354,35950,21,164
"2021-03-13",6371,36048,17,98
"2021-03-14",6380,36112,9,64
"2021-03-15",6401,36272,21,160
"2021-03-16",6419,36430,18,158
"2021-03-17",6438,36579,19,149
"2021-03-18",6456,36742,18,163
"2021-03-19",6478,36908,22,166
"2021-03-20",6501,37004,23,96
"2021-03-21",6522,37103,21,99
"2021-03-22",6546,37307,24,204
"2021-03-23",6563,37505,17,198
"2021-03-24",6578,37696,15,191
"2021-03-25",6604,37884,26,188
"2021-03-26",6615,38083,11,199
"2021-03-27",6634,38215,19,132
"2021-03-28",6659,38321,25,106
"2021-03-29",6681,38523,22,202
"2021-03-30",6708,38737,27,214
"2021-03-31",6735,38925,27,188
"2021-04-01",6766,39141,31,216
"2021-04-02",6790,39337,24,196
"2021-04-03",6817,39468,27,131
"2021-04-04",6839,39575,22,107
"2021-04-05",6864,39700,25,125
"2021-04-06",6880,39888,16,188
"2021-04-07",6900,40105,20,217
"2021-04-08",6923,40327,23,222
"2021-04-09",6944,40565,21,238
"2021-04-10",6963,40698,19,133
"2021-04-11",6981,40826,18,128
"2021-04-12",7008,41036,27,210
"2021-04-13",7031,41248,23,212
"2021-04-14",7053,41455,22,207
"2021-04-15",7066,41627,13,172
"2021-04-16",7096,41840,30,213
"2021-04-17",7113,41970,17,130
"2021-04-18",7126,42058,13,88
"2021-04-19",7144,42277,18,219
"2021-04-20",7155,42493,11,216
"2021-04-21",7171,42679,16,186
"2021-04-22",7193,42897,22,218
"2021-04-23",7214,43161,21,264
"2021-04-24",7234,43307,20,146
"2021-04-25",7249,43425,15,118
"2021-04-26",7265,43641,16,216
"2021-04-27",7285,43796,20,155
"2021-04-28",7296,43977,11,181
"2021-04-29",7321,44176,25,199
"2021-04-30",7337,44421,16,245
"2021-05-01",7355,44584,18,163
"2021-05-02",7376,44713,21,129
"2021-05-03",7392,44930,16,217
"2021-05-04",7408,45189,16,259
"2021-05-05",7420,45339,12,150
"2021-05-06",7436,45509,16,170
"2021-05-07",7450,45737,14,228
"2021-05-08",7463,45884,13,147
"2021-05-09",7484,45996,21,112
"2021-05-10",7494,46198,10,202
"2021-05-11",7512,46406,18,208
"2021-05-12",7520,46633,8,227
"2021-05-13",7529,46745,9,112
"2021-05-14",7543,46956,14,211
"2021-05-15",7550,47085,7,129
"2021-05-16",7559,47163,9,78
"2021-05-17",7568,47333,9,170
"2021-05-18",7578,47528,10,195
"2021-05-19",7592,47689,14,161
"2021-05-20",7607,47830,15,141
"2021-05-21",7622,47980,15,150
"2021-05-22",7632,48075,10,95
"2021-05-23",7639,48147,7,72
"2021-05-24",7647,48224,8,77
"2021-05-25",7652,48341,5,117
"2021-05-26",7664,48475,12,134
"2021-05-27",7670,48579,6,104
"2021-05-28",7679,48696,9,117
"2021-05-29",7684,48766,5,70
"2021-05-30",7686,48809,2,43
"2021-05-31",7694,48884,8,75
"2021-06-01",7702,48966,8,82
"2021-06-02",7706,49024,4,58
"2021-06-03",7707,49025,1,1
