"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2029,9938,5,25
"2020-08-21",2030,9969,1,31
"2020-08-22",2032,9980,2,11
"2020-08-23",2033,9989,1,9
"2020-08-24",2034,10003,1,14
"2020-08-25",2037,10027,3,24
"2020-08-26",2040,10046,3,19
"2020-08-27",2040,10057,0,11
"2020-08-28",2043,10075,3,18
"2020-08-29",2044,10084,1,9
"2020-08-30",2045,10088,1,4
"2020-08-31",2046,10102,1,14
"2020-09-01",2046,10120,0,18
"2020-09-02",2047,10139,1,19
"2020-09-03",2048,10151,1,12
"2020-09-04",2048,10170,0,19
"2020-09-05",2048,10178,0,8
"2020-09-06",2051,10187,3,9
"2020-09-07",2051,10199,0,12
"2020-09-08",2052,10221,1,22
"2020-09-09",2053,10244,1,23
"2020-09-10",2056,10264,3,20
"2020-09-11",2056,10282,0,18
"2020-09-12",2057,10297,1,15
"2020-09-13",2057,10315,0,18
"2020-09-14",2061,10341,4,26
"2020-09-15",2062,10370,1,29
"2020-09-16",2064,10410,2,40
"2020-09-17",2068,10445,4,35
"2020-09-18",2068,10486,0,41
"2020-09-19",2070,10511,2,25
"2020-09-20",2074,10535,4,24
"2020-09-21",2079,10572,5,37
"2020-09-22",2084,10619,5,47
"2020-09-23",2087,10674,3,55
"2020-09-24",2090,10731,3,57
"2020-09-25",2094,10804,4,73
"2020-09-26",2099,10844,5,40
"2020-09-27",2105,10888,6,44
"2020-09-28",2110,10946,5,58
"2020-09-29",2121,11024,11,78
"2020-09-30",2129,11099,8,75
"2020-10-01",2134,11190,5,91
"2020-10-02",2143,11290,9,100
"2020-10-03",2151,11339,8,49
"2020-10-04",2159,11390,8,51
"2020-10-05",2167,11485,8,95
"2020-10-06",2175,11595,8,110
"2020-10-07",2182,11712,7,117
"2020-10-08",2191,11823,9,111
"2020-10-09",2197,11970,6,147
"2020-10-10",2206,12058,9,88
"2020-10-11",2215,12128,9,70
"2020-10-12",2235,12242,20,114
"2020-10-13",2252,12418,17,176
"2020-10-14",2268,12573,16,155
"2020-10-15",2279,12711,11,138
"2020-10-16",2299,12899,20,188
"2020-10-17",2314,13016,15,117
"2020-10-18",2338,13105,24,89
"2020-10-19",2358,13254,20,149
"2020-10-20",2379,13450,21,196
"2020-10-21",2404,13611,25,161
"2020-10-22",2432,13790,28,179
"2020-10-23",2467,14003,35,213
"2020-10-24",2487,14140,20,137
"2020-10-25",2522,14252,35,112
"2020-10-26",2548,14481,26,229
"2020-10-27",2578,14722,30,241
"2020-10-28",2605,14971,27,249
"2020-10-29",2626,15201,21,230
"2020-10-30",2661,15426,35,225
"2020-10-31",2690,15579,29,153
"2020-11-01",2729,15698,39,119
"2020-11-02",2756,15940,27,242
"2020-11-03",2789,16184,33,244
"2020-11-04",2818,16451,29,267
"2020-11-05",2846,16720,28,269
"2020-11-06",2878,16961,32,241
"2020-11-07",2913,17077,35,116
"2020-11-08",2948,17182,35,105
"2020-11-09",2974,17409,26,227
"2020-11-10",3010,17627,36,218
"2020-11-11",3035,17835,25,208
"2020-11-12",3067,18042,32,207
"2020-11-13",3091,18260,24,218
"2020-11-14",3120,18365,29,105
"2020-11-15",3137,18445,17,80
"2020-11-16",3158,18636,21,191
"2020-11-17",3175,18844,17,208
"2020-11-18",3200,19059,25,215
"2020-11-19",3221,19266,21,207
"2020-11-20",3244,19465,23,199
"2020-11-21",3271,19561,27,96
"2020-11-22",3285,19626,14,65
"2020-11-23",3299,19791,14,165
"2020-11-24",3321,19974,22,183
"2020-11-25",3342,20110,21,136
"2020-11-26",3364,20264,22,154
"2020-11-27",3388,20415,24,151
"2020-11-28",3406,20504,18,89
"2020-11-29",3427,20553,21,49
"2020-11-30",3447,20702,20,149
"2020-12-01",3462,20866,15,164
"2020-12-02",3483,21004,21,138
"2020-12-03",3508,21138,25,134
"2020-12-04",3534,21292,26,154
"2020-12-05",3549,21362,15,70
"2020-12-06",3576,21443,27,81
"2020-12-07",3597,21598,21,155
"2020-12-08",3615,21755,18,157
"2020-12-09",3632,21911,17,156
"2020-12-10",3659,22046,27,135
"2020-12-11",3675,22193,16,147
"2020-12-12",3703,22274,28,81
"2020-12-13",3728,22351,25,77
"2020-12-14",3756,22512,28,161
"2020-12-15",3777,22677,21,165
"2020-12-16",3805,22840,28,163
"2020-12-17",3836,23016,31,176
"2020-12-18",3855,23245,19,229
"2020-12-19",3891,23357,36,112
"2020-12-20",3929,23447,38,90
"2020-12-21",3950,23650,21,203
"2020-12-22",3982,23855,32,205
"2020-12-23",4023,24059,41,204
"2020-12-24",4058,24305,35,246
"2020-12-25",4087,24449,29,144
"2020-12-26",4118,24560,31,111
"2020-12-27",4158,24648,40,88
"2020-12-28",4197,24834,39,186
"2020-12-29",4234,25058,37,224
"2020-12-30",4273,25323,39,265
"2020-12-31",4316,25605,43,282
"2021-01-01",4348,25732,32,127
"2021-01-02",4390,25867,42,135
"2021-01-03",4432,25990,42,123
"2021-01-04",4480,26211,48,221
"2021-01-05",4520,26435,40,224
"2021-01-06",4565,26648,45,213
"2021-01-07",4598,26868,33,220
"2021-01-08",4638,27121,40,253
"2021-01-09",4670,27249,32,128
"2021-01-10",4706,27336,36,87
"2021-01-11",4733,27546,27,210
"2021-01-12",4769,27763,36,217
"2021-01-13",4796,27968,27,205
"2021-01-14",4828,28146,32,178
"2021-01-15",4864,28358,36,212
"2021-01-16",4909,28482,45,124
"2021-01-17",4930,28570,21,88
"2021-01-18",4957,28730,27,160
"2021-01-19",4999,28915,42,185
"2021-01-20",5029,29088,30,173
"2021-01-21",5064,29241,35,153
"2021-01-22",5096,29406,32,165
"2021-01-23",5122,29492,26,86
"2021-01-24",5149,29562,27,70
"2021-01-25",5170,29736,21,174
"2021-01-26",5193,29913,23,177
"2021-01-27",5194,29928,1,15
