"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2029,9939,5,25
"2020-08-21",2030,9970,1,31
"2020-08-22",2032,9981,2,11
"2020-08-23",2033,9990,1,9
"2020-08-24",2034,10004,1,14
"2020-08-25",2037,10028,3,24
"2020-08-26",2040,10047,3,19
"2020-08-27",2040,10058,0,11
"2020-08-28",2043,10076,3,18
"2020-08-29",2044,10085,1,9
"2020-08-30",2045,10089,1,4
"2020-08-31",2046,10103,1,14
"2020-09-01",2046,10121,0,18
"2020-09-02",2047,10140,1,19
"2020-09-03",2048,10152,1,12
"2020-09-04",2048,10171,0,19
"2020-09-05",2048,10179,0,8
"2020-09-06",2051,10188,3,9
"2020-09-07",2051,10200,0,12
"2020-09-08",2052,10222,1,22
"2020-09-09",2053,10245,1,23
"2020-09-10",2056,10265,3,20
"2020-09-11",2056,10283,0,18
"2020-09-12",2057,10298,1,15
"2020-09-13",2057,10316,0,18
"2020-09-14",2061,10342,4,26
"2020-09-15",2062,10371,1,29
"2020-09-16",2064,10411,2,40
"2020-09-17",2068,10446,4,35
"2020-09-18",2068,10487,0,41
"2020-09-19",2070,10512,2,25
"2020-09-20",2074,10536,4,24
"2020-09-21",2079,10573,5,37
"2020-09-22",2084,10620,5,47
"2020-09-23",2087,10675,3,55
"2020-09-24",2090,10732,3,57
"2020-09-25",2094,10805,4,73
"2020-09-26",2099,10845,5,40
"2020-09-27",2105,10889,6,44
"2020-09-28",2110,10947,5,58
"2020-09-29",2121,11025,11,78
"2020-09-30",2129,11100,8,75
"2020-10-01",2134,11191,5,91
"2020-10-02",2143,11291,9,100
"2020-10-03",2151,11340,8,49
"2020-10-04",2159,11391,8,51
"2020-10-05",2167,11486,8,95
"2020-10-06",2175,11596,8,110
"2020-10-07",2182,11713,7,117
"2020-10-08",2191,11824,9,111
"2020-10-09",2197,11971,6,147
"2020-10-10",2206,12059,9,88
"2020-10-11",2215,12129,9,70
"2020-10-12",2235,12243,20,114
"2020-10-13",2252,12419,17,176
"2020-10-14",2268,12574,16,155
"2020-10-15",2279,12712,11,138
"2020-10-16",2299,12900,20,188
"2020-10-17",2314,13017,15,117
"2020-10-18",2338,13106,24,89
"2020-10-19",2358,13255,20,149
"2020-10-20",2379,13451,21,196
"2020-10-21",2404,13612,25,161
"2020-10-22",2432,13791,28,179
"2020-10-23",2467,14004,35,213
"2020-10-24",2487,14141,20,137
"2020-10-25",2522,14253,35,112
"2020-10-26",2548,14482,26,229
"2020-10-27",2578,14725,30,243
"2020-10-28",2605,14975,27,250
"2020-10-29",2626,15208,21,233
"2020-10-30",2661,15433,35,225
"2020-10-31",2690,15586,29,153
"2020-11-01",2729,15706,39,120
"2020-11-02",2756,15948,27,242
"2020-11-03",2789,16192,33,244
"2020-11-04",2818,16459,29,267
"2020-11-05",2845,16728,27,269
"2020-11-06",2877,16969,32,241
"2020-11-07",2912,17085,35,116
"2020-11-08",2947,17190,35,105
"2020-11-09",2973,17417,26,227
"2020-11-10",3009,17636,36,219
"2020-11-11",3034,17845,25,209
"2020-11-12",3066,18052,32,207
"2020-11-13",3090,18270,24,218
"2020-11-14",3119,18375,29,105
"2020-11-15",3136,18455,17,80
"2020-11-16",3157,18646,21,191
"2020-11-17",3174,18854,17,208
"2020-11-18",3199,19069,25,215
"2020-11-19",3220,19278,21,209
"2020-11-20",3243,19477,23,199
"2020-11-21",3270,19574,27,97
"2020-11-22",3284,19639,14,65
"2020-11-23",3298,19804,14,165
"2020-11-24",3320,19987,22,183
"2020-11-25",3341,20123,21,136
"2020-11-26",3363,20277,22,154
"2020-11-27",3387,20428,24,151
"2020-11-28",3405,20517,18,89
"2020-11-29",3426,20566,21,49
"2020-11-30",3446,20715,20,149
"2020-12-01",3461,20879,15,164
"2020-12-02",3482,21017,21,138
"2020-12-03",3507,21151,25,134
"2020-12-04",3533,21305,26,154
"2020-12-05",3548,21375,15,70
"2020-12-06",3575,21456,27,81
"2020-12-07",3596,21610,21,154
"2020-12-08",3614,21767,18,157
"2020-12-09",3631,21923,17,156
"2020-12-10",3658,22058,27,135
"2020-12-11",3674,22205,16,147
"2020-12-12",3702,22287,28,82
"2020-12-13",3727,22364,25,77
"2020-12-14",3755,22525,28,161
"2020-12-15",3776,22690,21,165
"2020-12-16",3804,22853,28,163
"2020-12-17",3835,23029,31,176
"2020-12-18",3854,23259,19,230
"2020-12-19",3890,23371,36,112
"2020-12-20",3928,23461,38,90
"2020-12-21",3949,23664,21,203
"2020-12-22",3981,23869,32,205
"2020-12-23",4022,24074,41,205
"2020-12-24",4057,24319,35,245
"2020-12-25",4086,24463,29,144
"2020-12-26",4117,24574,31,111
"2020-12-27",4157,24662,40,88
"2020-12-28",4196,24848,39,186
"2020-12-29",4233,25072,37,224
"2020-12-30",4272,25337,39,265
"2020-12-31",4315,25619,43,282
"2021-01-01",4347,25746,32,127
"2021-01-02",4389,25881,42,135
"2021-01-03",4431,26004,42,123
"2021-01-04",4479,26225,48,221
"2021-01-05",4519,26450,40,225
"2021-01-06",4564,26663,45,213
"2021-01-07",4597,26883,33,220
"2021-01-08",4637,27138,40,255
"2021-01-09",4669,27266,32,128
"2021-01-10",4705,27353,36,87
"2021-01-11",4732,27560,27,207
"2021-01-12",4768,27776,36,216
"2021-01-13",4795,27981,27,205
"2021-01-14",4827,28159,32,178
"2021-01-15",4863,28370,36,211
"2021-01-16",4906,28493,43,123
"2021-01-17",4927,28581,21,88
"2021-01-18",4953,28739,26,158
"2021-01-19",4993,28921,40,182
"2021-01-20",5023,29092,30,171
"2021-01-21",5055,29226,32,134
"2021-01-22",5080,29361,25,135
"2021-01-23",5098,29428,18,67
"2021-01-24",5103,29437,5,9
