"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-05-16",1861,8556,6,21
"2020-05-17",1866,8568,5,12
"2020-05-18",1871,8609,5,41
"2020-05-19",1875,8657,4,48
"2020-05-20",1877,8709,2,52
"2020-05-21",1878,8727,1,18
"2020-05-22",1883,8783,5,56
"2020-05-23",1886,8813,3,30
"2020-05-24",1889,8830,3,17
"2020-05-25",1894,8863,5,33
"2020-05-26",1903,8909,9,46
"2020-05-27",1912,8947,9,38
"2020-05-28",1914,8975,2,28
"2020-05-29",1917,9012,3,37
"2020-05-30",1923,9031,6,19
"2020-05-31",1927,9041,4,10
"2020-06-01",1933,9053,6,12
"2020-06-02",1940,9075,7,22
"2020-06-03",1942,9110,2,35
"2020-06-04",1947,9142,5,32
"2020-06-05",1951,9179,4,37
"2020-06-06",1953,9192,2,13
"2020-06-07",1958,9204,5,12
"2020-06-08",1964,9235,6,31
"2020-06-09",1968,9257,4,22
"2020-06-10",1969,9273,1,16
"2020-06-11",1971,9284,2,11
"2020-06-12",1973,9308,2,24
"2020-06-13",1975,9315,2,7
"2020-06-14",1975,9322,0,7
"2020-06-15",1976,9334,1,12
"2020-06-16",1978,9350,2,16
"2020-06-17",1978,9364,0,14
"2020-06-18",1979,9378,1,14
"2020-06-19",1980,9401,1,23
"2020-06-20",1980,9411,0,10
"2020-06-21",1981,9419,1,8
"2020-06-22",1981,9432,0,13
"2020-06-23",1981,9450,0,18
"2020-06-24",1982,9456,1,6
"2020-06-25",1984,9466,2,10
"2020-06-26",1986,9485,2,19
"2020-06-27",1987,9491,1,6
"2020-06-28",1988,9495,1,4
"2020-06-29",1990,9515,2,20
"2020-06-30",1990,9528,0,13
"2020-07-01",1993,9536,3,8
"2020-07-02",1994,9542,1,6
"2020-07-03",1994,9554,0,12
"2020-07-04",1995,9558,1,4
"2020-07-05",1995,9561,0,3
"2020-07-06",1995,9564,0,3
"2020-07-07",1995,9572,0,8
"2020-07-08",1997,9578,2,6
"2020-07-09",1997,9581,0,3
"2020-07-10",1997,9593,0,12
"2020-07-11",2000,9595,3,2
"2020-07-12",2000,9597,0,2
"2020-07-13",2001,9604,1,7
"2020-07-14",2002,9615,1,11
"2020-07-15",2005,9624,3,9
"2020-07-16",2006,9632,1,8
"2020-07-17",2006,9641,0,9
"2020-07-18",2006,9646,0,5
"2020-07-19",2007,9650,1,4
"2020-07-20",2009,9659,2,9
"2020-07-21",2009,9674,0,15
"2020-07-22",2009,9682,0,8
"2020-07-23",2009,9692,0,10
"2020-07-24",2010,9703,1,11
"2020-07-25",2010,9705,0,2
"2020-07-26",2010,9707,0,2
"2020-07-27",2011,9715,1,8
"2020-07-28",2012,9727,1,12
"2020-07-29",2012,9739,0,12
"2020-07-30",2012,9748,0,9
"2020-07-31",2012,9755,0,7
"2020-08-01",2012,9759,0,4
"2020-08-02",2012,9766,0,7
"2020-08-03",2013,9779,1,13
"2020-08-04",2014,9793,1,14
"2020-08-05",2014,9805,0,12
"2020-08-06",2014,9813,0,8
"2020-08-07",2015,9825,1,12
"2020-08-08",2015,9833,0,8
"2020-08-09",2018,9839,3,6
"2020-08-10",2019,9848,1,9
"2020-08-11",2019,9860,0,12
"2020-08-12",2020,9880,1,20
"2020-08-13",2021,9894,1,14
"2020-08-14",2023,9913,2,19
"2020-08-15",2025,9922,2,9
"2020-08-16",2026,9929,1,7
"2020-08-17",2026,9948,0,19
"2020-08-18",2026,9962,0,14
"2020-08-19",2028,9974,2,12
"2020-08-20",2033,9999,5,25
"2020-08-21",2034,10030,1,31
"2020-08-22",2036,10041,2,11
"2020-08-23",2037,10050,1,9
"2020-08-24",2038,10064,1,14
"2020-08-25",2041,10088,3,24
"2020-08-26",2044,10107,3,19
"2020-08-27",2044,10118,0,11
"2020-08-28",2047,10136,3,18
"2020-08-29",2048,10145,1,9
"2020-08-30",2049,10149,1,4
"2020-08-31",2050,10162,1,13
"2020-09-01",2050,10180,0,18
"2020-09-02",2051,10199,1,19
"2020-09-03",2052,10211,1,12
"2020-09-04",2052,10230,0,19
"2020-09-05",2052,10238,0,8
"2020-09-06",2055,10247,3,9
"2020-09-07",2055,10259,0,12
"2020-09-08",2055,10282,0,23
"2020-09-09",2056,10304,1,22
"2020-09-10",2059,10323,3,19
"2020-09-11",2059,10340,0,17
"2020-09-12",2060,10354,1,14
"2020-09-13",2060,10372,0,18
"2020-09-14",2064,10398,4,26
"2020-09-15",2065,10428,1,30
"2020-09-16",2067,10469,2,41
"2020-09-17",2071,10503,4,34
"2020-09-18",2071,10544,0,41
"2020-09-19",2073,10569,2,25
"2020-09-20",2077,10593,4,24
"2020-09-21",2082,10628,5,35
"2020-09-22",2087,10672,5,44
"2020-09-23",2090,10727,3,55
"2020-09-24",2093,10782,3,55
"2020-09-25",2097,10854,4,72
"2020-09-26",2102,10894,5,40
"2020-09-27",2108,10939,6,45
"2020-09-28",2112,10997,4,58
"2020-09-29",2123,11075,11,78
"2020-09-30",2130,11151,7,76
"2020-10-01",2135,11242,5,91
"2020-10-02",2144,11342,9,100
"2020-10-03",2152,11393,8,51
"2020-10-04",2160,11444,8,51
"2020-10-05",2168,11539,8,95
"2020-10-06",2176,11649,8,110
"2020-10-07",2183,11764,7,115
"2020-10-08",2191,11875,8,111
"2020-10-09",2197,12022,6,147
"2020-10-10",2206,12110,9,88
"2020-10-11",2215,12180,9,70
"2020-10-12",2235,12294,20,114
"2020-10-13",2252,12469,17,175
"2020-10-14",2267,12622,15,153
"2020-10-15",2278,12761,11,139
"2020-10-16",2298,12944,20,183
"2020-10-17",2313,13060,15,116
"2020-10-18",2337,13148,24,88
"2020-10-19",2357,13297,20,149
"2020-10-20",2378,13491,21,194
"2020-10-21",2404,13650,26,159
"2020-10-22",2432,13828,28,178
"2020-10-23",2466,14041,34,213
"2020-10-24",2485,14176,19,135
"2020-10-25",2521,14288,36,112
"2020-10-26",2547,14514,26,226
"2020-10-27",2576,14756,29,242
"2020-10-28",2601,15006,25,250
"2020-10-29",2622,15235,21,229
"2020-10-30",2657,15456,35,221
"2020-10-31",2686,15608,29,152
"2020-11-01",2724,15725,38,117
"2020-11-02",2750,15966,26,241
"2020-11-03",2783,16201,33,235
"2020-11-04",2812,16464,29,263
"2020-11-05",2839,16723,27,259
"2020-11-06",2870,16960,31,237
"2020-11-07",2904,17074,34,114
"2020-11-08",2939,17174,35,100
"2020-11-09",2964,17392,25,218
"2020-11-10",2999,17602,35,210
"2020-11-11",3024,17807,25,205
"2020-11-12",3054,18009,30,202
"2020-11-13",3076,18217,22,208
"2020-11-14",3104,18314,28,97
"2020-11-15",3121,18389,17,75
"2020-11-16",3141,18564,20,175
"2020-11-17",3156,18759,15,195
"2020-11-18",3180,18959,24,200
"2020-11-19",3198,19159,18,200
"2020-11-20",3219,19351,21,192
"2020-11-21",3244,19447,25,96
"2020-11-22",3258,19510,14,63
"2020-11-23",3271,19670,13,160
"2020-11-24",3289,19832,18,162
"2020-11-25",3306,19964,17,132
"2020-11-26",3326,20105,20,141
"2020-11-27",3349,20249,23,144
"2020-11-28",3365,20333,16,84
"2020-11-29",3385,20383,20,50
"2020-11-30",3404,20521,19,138
"2020-12-01",3417,20674,13,153
"2020-12-02",3436,20802,19,128
"2020-12-03",3460,20921,24,119
"2020-12-04",3480,21060,20,139
"2020-12-05",3492,21115,12,55
"2020-12-06",3516,21187,24,72
"2020-12-07",3535,21321,19,134
"2020-12-08",3544,21431,9,110
"2020-12-09",3548,21433,4,2
