"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2029,9795,5,25
"2020-08-21",2030,9825,1,30
"2020-08-22",2032,9836,2,11
"2020-08-23",2033,9844,1,8
"2020-08-24",2034,9858,1,14
"2020-08-25",2037,9881,3,23
"2020-08-26",2039,9900,2,19
"2020-08-27",2039,9911,0,11
"2020-08-28",2042,9928,3,17
"2020-08-29",2043,9937,1,9
"2020-08-30",2044,9941,1,4
"2020-08-31",2045,9954,1,13
"2020-09-01",2045,9971,0,17
"2020-09-02",2046,9989,1,18
"2020-09-03",2047,10001,1,12
"2020-09-04",2047,10019,0,18
"2020-09-05",2047,10026,0,7
"2020-09-06",2050,10034,3,8
"2020-09-07",2050,10046,0,12
"2020-09-08",2051,10067,1,21
"2020-09-09",2052,10090,1,23
"2020-09-10",2055,10109,3,19
"2020-09-11",2055,10126,0,17
"2020-09-12",2056,10140,1,14
"2020-09-13",2056,10157,0,17
"2020-09-14",2060,10182,4,25
"2020-09-15",2061,10210,1,28
"2020-09-16",2063,10249,2,39
"2020-09-17",2067,10282,4,33
"2020-09-18",2067,10321,0,39
"2020-09-19",2069,10346,2,25
"2020-09-20",2073,10368,4,22
"2020-09-21",2078,10405,5,37
"2020-09-22",2083,10451,5,46
"2020-09-23",2086,10504,3,53
"2020-09-24",2089,10559,3,55
"2020-09-25",2093,10631,4,72
"2020-09-26",2098,10670,5,39
"2020-09-27",2104,10713,6,43
"2020-09-28",2109,10770,5,57
"2020-09-29",2120,10847,11,77
"2020-09-30",2127,10923,7,76
"2020-10-01",2132,11013,5,90
"2020-10-02",2141,11111,9,98
"2020-10-03",2149,11159,8,48
"2020-10-04",2157,11209,8,50
"2020-10-05",2165,11304,8,95
"2020-10-06",2173,11413,8,109
"2020-10-07",2180,11529,7,116
"2020-10-08",2189,11640,9,111
"2020-10-09",2195,11787,6,147
"2020-10-10",2204,11874,9,87
"2020-10-11",2213,11943,9,69
"2020-10-12",2233,12054,20,111
"2020-10-13",2250,12228,17,174
"2020-10-14",2266,12381,16,153
"2020-10-15",2277,12517,11,136
"2020-10-16",2297,12705,20,188
"2020-10-17",2312,12821,15,116
"2020-10-18",2336,12908,24,87
"2020-10-19",2356,13056,20,148
"2020-10-20",2377,13251,21,195
"2020-10-21",2401,13411,24,160
"2020-10-22",2429,13591,28,180
"2020-10-23",2464,13801,35,210
"2020-10-24",2484,13938,20,137
"2020-10-25",2519,14051,35,113
"2020-10-26",2545,14279,26,228
"2020-10-27",2575,14519,30,240
"2020-10-28",2601,14767,26,248
"2020-10-29",2622,14997,21,230
"2020-10-30",2657,15222,35,225
"2020-10-31",2686,15374,29,152
"2020-11-01",2725,15493,39,119
"2020-11-02",2752,15734,27,241
"2020-11-03",2785,15976,33,242
"2020-11-04",2814,16241,29,265
"2020-11-05",2841,16510,27,269
"2020-11-06",2873,16750,32,240
"2020-11-07",2908,16866,35,116
"2020-11-08",2942,16970,34,104
"2020-11-09",2968,17194,26,224
"2020-11-10",3004,17408,36,214
"2020-11-11",3029,17615,25,207
"2020-11-12",3061,17819,32,204
"2020-11-13",3085,18036,24,217
"2020-11-14",3114,18140,29,104
"2020-11-15",3130,18220,16,80
"2020-11-16",3151,18411,21,191
"2020-11-17",3168,18617,17,206
"2020-11-18",3193,18831,25,214
"2020-11-19",3214,19038,21,207
"2020-11-20",3237,19236,23,198
"2020-11-21",3264,19331,27,95
"2020-11-22",3278,19396,14,65
"2020-11-23",3292,19561,14,165
"2020-11-24",3314,19741,22,180
"2020-11-25",3335,19876,21,135
"2020-11-26",3357,20027,22,151
"2020-11-27",3381,20177,24,150
"2020-11-28",3399,20265,18,88
"2020-11-29",3420,20314,21,49
"2020-11-30",3440,20463,20,149
"2020-12-01",3455,20626,15,163
"2020-12-02",3476,20765,21,139
"2020-12-03",3501,20897,25,132
"2020-12-04",3527,21049,26,152
"2020-12-05",3542,21119,15,70
"2020-12-06",3568,21199,26,80
"2020-12-07",3589,21353,21,154
"2020-12-08",3607,21511,18,158
"2020-12-09",3623,21668,16,157
"2020-12-10",3650,21801,27,133
"2020-12-11",3666,21948,16,147
"2020-12-12",3694,22029,28,81
"2020-12-13",3719,22105,25,76
"2020-12-14",3747,22264,28,159
"2020-12-15",3768,22428,21,164
"2020-12-16",3796,22589,28,161
"2020-12-17",3827,22763,31,174
"2020-12-18",3846,22995,19,232
"2020-12-19",3882,23107,36,112
"2020-12-20",3920,23200,38,93
"2020-12-21",3943,23406,23,206
"2020-12-22",3975,23616,32,210
"2020-12-23",4016,23829,41,213
"2020-12-24",4052,24081,36,252
"2020-12-25",4081,24227,29,146
"2020-12-26",4116,24338,35,111
"2020-12-27",4157,24429,41,91
"2020-12-28",4199,24617,42,188
"2020-12-29",4238,24846,39,229
"2020-12-30",4278,25116,40,270
"2020-12-31",4324,25413,46,297
"2021-01-01",4356,25544,32,131
"2021-01-02",4399,25687,43,143
"2021-01-03",4443,25814,44,127
"2021-01-04",4494,26040,51,226
"2021-01-05",4534,26271,40,231
"2021-01-06",4581,26488,47,217
"2021-01-07",4614,26723,33,235
"2021-01-08",4653,26982,39,259
"2021-01-09",4686,27112,33,130
"2021-01-10",4724,27203,38,91
"2021-01-11",4751,27421,27,218
"2021-01-12",4790,27646,39,225
"2021-01-13",4819,27861,29,215
"2021-01-14",4853,28043,34,182
"2021-01-15",4892,28270,39,227
"2021-01-16",4938,28400,46,130
"2021-01-17",4959,28491,21,91
"2021-01-18",4987,28659,28,168
"2021-01-19",5030,28850,43,191
"2021-01-20",5060,29028,30,178
"2021-01-21",5099,29190,39,162
"2021-01-22",5131,29361,32,171
"2021-01-23",5160,29450,29,89
"2021-01-24",5190,29520,30,70
"2021-01-25",5213,29697,23,177
"2021-01-26",5246,29892,33,195
"2021-01-27",5275,30075,29,183
"2021-01-28",5302,30230,27,155
"2021-01-29",5322,30390,20,160
"2021-01-30",5346,30461,24,71
"2021-01-31",5380,30540,34,79
"2021-02-01",5407,30702,27,162
"2021-02-02",5431,30889,24,187
"2021-02-03",5459,31060,28,171
"2021-02-04",5489,31202,30,142
"2021-02-05",5521,31407,32,205
"2021-02-06",5548,31504,27,97
"2021-02-07",5572,31554,24,50
"2021-02-08",5603,31722,31,168
"2021-02-09",5625,31870,22,148
"2021-02-10",5649,32017,24,147
"2021-02-11",5678,32168,29,151
"2021-02-12",5705,32329,27,161
"2021-02-13",5728,32418,23,89
"2021-02-14",5757,32482,29,64
"2021-02-15",5779,32626,22,144
"2021-02-16",5805,32761,26,135
"2021-02-17",5831,32901,26,140
"2021-02-18",5860,33040,29,139
"2021-02-19",5888,33204,28,164
"2021-02-20",5911,33289,23,85
"2021-02-21",5938,33355,27,66
"2021-02-22",5962,33479,24,124
"2021-02-23",5984,33638,22,159
"2021-02-24",6005,33781,21,143
"2021-02-25",6040,33924,35,143
"2021-02-26",6066,34064,26,140
"2021-02-27",6091,34142,25,78
"2021-02-28",6111,34213,20,71
"2021-03-01",6137,34349,26,136
"2021-03-02",6156,34500,19,151
"2021-03-03",6180,34636,24,136
"2021-03-04",6200,34783,20,147
"2021-03-05",6209,34946,9,163
"2021-03-06",6222,35047,13,101
"2021-03-07",6245,35113,23,66
"2021-03-08",6260,35263,15,150
"2021-03-09",6280,35422,20,159
"2021-03-10",6301,35574,21,152
"2021-03-11",6321,35715,20,141
"2021-03-12",6342,35874,21,159
"2021-03-13",6359,35965,17,91
"2021-03-14",6368,36027,9,62
"2021-03-15",6387,36188,19,161
"2021-03-16",6402,36346,15,158
"2021-03-17",6417,36493,15,147
"2021-03-18",6432,36650,15,157
"2021-03-19",6444,36775,12,125
"2021-03-20",6445,36779,1,4
