"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-05-16",1861,8556,6,21
"2020-05-17",1866,8568,5,12
"2020-05-18",1871,8609,5,41
"2020-05-19",1875,8657,4,48
"2020-05-20",1877,8709,2,52
"2020-05-21",1878,8727,1,18
"2020-05-22",1883,8783,5,56
"2020-05-23",1886,8813,3,30
"2020-05-24",1889,8830,3,17
"2020-05-25",1894,8863,5,33
"2020-05-26",1903,8909,9,46
"2020-05-27",1912,8947,9,38
"2020-05-28",1914,8975,2,28
"2020-05-29",1917,9012,3,37
"2020-05-30",1923,9031,6,19
"2020-05-31",1927,9041,4,10
"2020-06-01",1933,9053,6,12
"2020-06-02",1940,9075,7,22
"2020-06-03",1942,9110,2,35
"2020-06-04",1947,9142,5,32
"2020-06-05",1951,9179,4,37
"2020-06-06",1953,9192,2,13
"2020-06-07",1958,9204,5,12
"2020-06-08",1964,9234,6,30
"2020-06-09",1968,9256,4,22
"2020-06-10",1969,9272,1,16
"2020-06-11",1971,9283,2,11
"2020-06-12",1973,9307,2,24
"2020-06-13",1975,9314,2,7
"2020-06-14",1975,9321,0,7
"2020-06-15",1976,9333,1,12
"2020-06-16",1978,9349,2,16
"2020-06-17",1978,9363,0,14
"2020-06-18",1979,9377,1,14
"2020-06-19",1980,9400,1,23
"2020-06-20",1980,9410,0,10
"2020-06-21",1981,9418,1,8
"2020-06-22",1981,9431,0,13
"2020-06-23",1981,9449,0,18
"2020-06-24",1982,9455,1,6
"2020-06-25",1984,9464,2,9
"2020-06-26",1986,9483,2,19
"2020-06-27",1987,9489,1,6
"2020-06-28",1988,9493,1,4
"2020-06-29",1990,9513,2,20
"2020-06-30",1990,9526,0,13
"2020-07-01",1993,9534,3,8
"2020-07-02",1994,9540,1,6
"2020-07-03",1994,9552,0,12
"2020-07-04",1995,9556,1,4
"2020-07-05",1995,9559,0,3
"2020-07-06",1995,9562,0,3
"2020-07-07",1995,9570,0,8
"2020-07-08",1997,9576,2,6
"2020-07-09",1997,9579,0,3
"2020-07-10",1997,9591,0,12
"2020-07-11",2000,9593,3,2
"2020-07-12",2000,9595,0,2
"2020-07-13",2001,9602,1,7
"2020-07-14",2002,9613,1,11
"2020-07-15",2005,9622,3,9
"2020-07-16",2006,9630,1,8
"2020-07-17",2006,9639,0,9
"2020-07-18",2006,9644,0,5
"2020-07-19",2007,9648,1,4
"2020-07-20",2009,9657,2,9
"2020-07-21",2009,9672,0,15
"2020-07-22",2009,9680,0,8
"2020-07-23",2009,9690,0,10
"2020-07-24",2010,9701,1,11
"2020-07-25",2010,9703,0,2
"2020-07-26",2010,9705,0,2
"2020-07-27",2011,9713,1,8
"2020-07-28",2012,9725,1,12
"2020-07-29",2012,9737,0,12
"2020-07-30",2012,9746,0,9
"2020-07-31",2012,9753,0,7
"2020-08-01",2012,9757,0,4
"2020-08-02",2012,9764,0,7
"2020-08-03",2013,9777,1,13
"2020-08-04",2014,9791,1,14
"2020-08-05",2014,9803,0,12
"2020-08-06",2014,9811,0,8
"2020-08-07",2015,9823,1,12
"2020-08-08",2015,9831,0,8
"2020-08-09",2018,9837,3,6
"2020-08-10",2019,9846,1,9
"2020-08-11",2019,9858,0,12
"2020-08-12",2020,9878,1,20
"2020-08-13",2021,9892,1,14
"2020-08-14",2023,9911,2,19
"2020-08-15",2025,9920,2,9
"2020-08-16",2026,9927,1,7
"2020-08-17",2026,9946,0,19
"2020-08-18",2026,9960,0,14
"2020-08-19",2028,9972,2,12
"2020-08-20",2033,9997,5,25
"2020-08-21",2034,10028,1,31
"2020-08-22",2036,10039,2,11
"2020-08-23",2037,10048,1,9
"2020-08-24",2038,10062,1,14
"2020-08-25",2041,10086,3,24
"2020-08-26",2044,10105,3,19
"2020-08-27",2044,10116,0,11
"2020-08-28",2047,10134,3,18
"2020-08-29",2048,10143,1,9
"2020-08-30",2049,10147,1,4
"2020-08-31",2050,10161,1,14
"2020-09-01",2050,10179,0,18
"2020-09-02",2051,10198,1,19
"2020-09-03",2052,10210,1,12
"2020-09-04",2052,10229,0,19
"2020-09-05",2052,10237,0,8
"2020-09-06",2055,10246,3,9
"2020-09-07",2055,10258,0,12
"2020-09-08",2056,10280,1,22
"2020-09-09",2057,10303,1,23
"2020-09-10",2060,10323,3,20
"2020-09-11",2060,10341,0,18
"2020-09-12",2061,10356,1,15
"2020-09-13",2061,10374,0,18
"2020-09-14",2065,10400,4,26
"2020-09-15",2066,10429,1,29
"2020-09-16",2068,10469,2,40
"2020-09-17",2072,10504,4,35
"2020-09-18",2072,10545,0,41
"2020-09-19",2074,10570,2,25
"2020-09-20",2078,10594,4,24
"2020-09-21",2083,10631,5,37
"2020-09-22",2088,10678,5,47
"2020-09-23",2091,10733,3,55
"2020-09-24",2094,10790,3,57
"2020-09-25",2098,10863,4,73
"2020-09-26",2103,10903,5,40
"2020-09-27",2109,10947,6,44
"2020-09-28",2114,11005,5,58
"2020-09-29",2125,11083,11,78
"2020-09-30",2133,11159,8,76
"2020-10-01",2138,11250,5,91
"2020-10-02",2147,11350,9,100
"2020-10-03",2155,11401,8,51
"2020-10-04",2163,11452,8,51
"2020-10-05",2171,11547,8,95
"2020-10-06",2179,11657,8,110
"2020-10-07",2186,11772,7,115
"2020-10-08",2195,11883,9,111
"2020-10-09",2201,12030,6,147
"2020-10-10",2210,12118,9,88
"2020-10-11",2219,12188,9,70
"2020-10-12",2239,12302,20,114
"2020-10-13",2256,12478,17,176
"2020-10-14",2272,12632,16,154
"2020-10-15",2283,12770,11,138
"2020-10-16",2303,12953,20,183
"2020-10-17",2318,13069,15,116
"2020-10-18",2342,13158,24,89
"2020-10-19",2362,13307,20,149
"2020-10-20",2383,13502,21,195
"2020-10-21",2409,13663,26,161
"2020-10-22",2437,13841,28,178
"2020-10-23",2471,14054,34,213
"2020-10-24",2490,14189,19,135
"2020-10-25",2526,14301,36,112
"2020-10-26",2552,14527,26,226
"2020-10-27",2581,14769,29,242
"2020-10-28",2608,15019,27,250
"2020-10-29",2629,15249,21,230
"2020-10-30",2664,15473,35,224
"2020-10-31",2693,15626,29,153
"2020-11-01",2731,15743,38,117
"2020-11-02",2758,15983,27,240
"2020-11-03",2791,16219,33,236
"2020-11-04",2820,16482,29,263
"2020-11-05",2847,16744,27,262
"2020-11-06",2878,16983,31,239
"2020-11-07",2912,17097,34,114
"2020-11-08",2947,17199,35,102
"2020-11-09",2972,17419,25,220
"2020-11-10",3008,17635,36,216
"2020-11-11",3033,17844,25,209
"2020-11-12",3063,18047,30,203
"2020-11-13",3086,18257,23,210
"2020-11-14",3114,18358,28,101
"2020-11-15",3131,18434,17,76
"2020-11-16",3151,18621,20,187
"2020-11-17",3168,18821,17,200
"2020-11-18",3192,19027,24,206
"2020-11-19",3212,19233,20,206
"2020-11-20",3234,19427,22,194
"2020-11-21",3260,19524,26,97
"2020-11-22",3274,19589,14,65
"2020-11-23",3288,19750,14,161
"2020-11-24",3307,19929,19,179
"2020-11-25",3327,20064,20,135
"2020-11-26",3348,20216,21,152
"2020-11-27",3372,20366,24,150
"2020-11-28",3389,20453,17,87
"2020-11-29",3410,20502,21,49
"2020-11-30",3429,20646,19,144
"2020-12-01",3443,20806,14,160
"2020-12-02",3463,20941,20,135
"2020-12-03",3487,21064,24,123
"2020-12-04",3511,21210,24,146
"2020-12-05",3525,21275,14,65
"2020-12-06",3549,21354,24,79
"2020-12-07",3570,21504,21,150
"2020-12-08",3586,21650,16,146
"2020-12-09",3601,21803,15,153
"2020-12-10",3626,21928,25,125
"2020-12-11",3641,22070,15,142
"2020-12-12",3667,22151,26,81
"2020-12-13",3693,22223,26,72
"2020-12-14",3720,22382,27,159
"2020-12-15",3741,22536,21,154
"2020-12-16",3766,22695,25,159
"2020-12-17",3795,22863,29,168
"2020-12-18",3813,23085,18,222
"2020-12-19",3848,23191,35,106
"2020-12-20",3884,23282,36,91
"2020-12-21",3904,23475,20,193
"2020-12-22",3932,23667,28,192
"2020-12-23",3970,23850,38,183
"2020-12-24",3998,24053,28,203
"2020-12-25",4022,24177,24,124
"2020-12-26",4046,24257,24,80
"2020-12-27",4051,24258,5,1
