"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2028,9791,5,25
"2020-08-21",2029,9821,1,30
"2020-08-22",2031,9832,2,11
"2020-08-23",2032,9840,1,8
"2020-08-24",2033,9854,1,14
"2020-08-25",2036,9877,3,23
"2020-08-26",2038,9896,2,19
"2020-08-27",2038,9907,0,11
"2020-08-28",2041,9924,3,17
"2020-08-29",2042,9933,1,9
"2020-08-30",2043,9937,1,4
"2020-08-31",2044,9950,1,13
"2020-09-01",2044,9967,0,17
"2020-09-02",2045,9985,1,18
"2020-09-03",2046,9997,1,12
"2020-09-04",2046,10015,0,18
"2020-09-05",2046,10022,0,7
"2020-09-06",2049,10030,3,8
"2020-09-07",2049,10042,0,12
"2020-09-08",2050,10063,1,21
"2020-09-09",2051,10086,1,23
"2020-09-10",2054,10105,3,19
"2020-09-11",2054,10122,0,17
"2020-09-12",2055,10136,1,14
"2020-09-13",2055,10152,0,16
"2020-09-14",2059,10177,4,25
"2020-09-15",2060,10205,1,28
"2020-09-16",2062,10244,2,39
"2020-09-17",2066,10277,4,33
"2020-09-18",2066,10316,0,39
"2020-09-19",2068,10341,2,25
"2020-09-20",2072,10363,4,22
"2020-09-21",2077,10400,5,37
"2020-09-22",2082,10446,5,46
"2020-09-23",2085,10499,3,53
"2020-09-24",2088,10554,3,55
"2020-09-25",2092,10626,4,72
"2020-09-26",2097,10666,5,40
"2020-09-27",2103,10709,6,43
"2020-09-28",2108,10766,5,57
"2020-09-29",2119,10842,11,76
"2020-09-30",2126,10918,7,76
"2020-10-01",2131,11008,5,90
"2020-10-02",2140,11106,9,98
"2020-10-03",2148,11155,8,49
"2020-10-04",2156,11205,8,50
"2020-10-05",2164,11300,8,95
"2020-10-06",2172,11409,8,109
"2020-10-07",2179,11525,7,116
"2020-10-08",2189,11636,10,111
"2020-10-09",2195,11783,6,147
"2020-10-10",2204,11870,9,87
"2020-10-11",2213,11939,9,69
"2020-10-12",2233,12050,20,111
"2020-10-13",2250,12224,17,174
"2020-10-14",2266,12377,16,153
"2020-10-15",2277,12513,11,136
"2020-10-16",2297,12700,20,187
"2020-10-17",2312,12816,15,116
"2020-10-18",2336,12904,24,88
"2020-10-19",2356,13052,20,148
"2020-10-20",2377,13247,21,195
"2020-10-21",2401,13406,24,159
"2020-10-22",2429,13586,28,180
"2020-10-23",2464,13795,35,209
"2020-10-24",2484,13932,20,137
"2020-10-25",2519,14045,35,113
"2020-10-26",2545,14273,26,228
"2020-10-27",2575,14514,30,241
"2020-10-28",2601,14763,26,249
"2020-10-29",2622,14993,21,230
"2020-10-30",2657,15218,35,225
"2020-10-31",2686,15370,29,152
"2020-11-01",2725,15489,39,119
"2020-11-02",2752,15730,27,241
"2020-11-03",2785,15971,33,241
"2020-11-04",2814,16236,29,265
"2020-11-05",2841,16504,27,268
"2020-11-06",2873,16744,32,240
"2020-11-07",2908,16860,35,116
"2020-11-08",2942,16964,34,104
"2020-11-09",2968,17188,26,224
"2020-11-10",3004,17402,36,214
"2020-11-11",3029,17609,25,207
"2020-11-12",3061,17813,32,204
"2020-11-13",3085,18030,24,217
"2020-11-14",3114,18133,29,103
"2020-11-15",3130,18213,16,80
"2020-11-16",3151,18404,21,191
"2020-11-17",3168,18610,17,206
"2020-11-18",3193,18824,25,214
"2020-11-19",3215,19031,22,207
"2020-11-20",3238,19230,23,199
"2020-11-21",3265,19325,27,95
"2020-11-22",3279,19390,14,65
"2020-11-23",3293,19556,14,166
"2020-11-24",3315,19736,22,180
"2020-11-25",3336,19871,21,135
"2020-11-26",3358,20022,22,151
"2020-11-27",3382,20172,24,150
"2020-11-28",3400,20260,18,88
"2020-11-29",3421,20309,21,49
"2020-11-30",3441,20457,20,148
"2020-12-01",3456,20620,15,163
"2020-12-02",3477,20757,21,137
"2020-12-03",3502,20889,25,132
"2020-12-04",3528,21041,26,152
"2020-12-05",3543,21109,15,68
"2020-12-06",3569,21190,26,81
"2020-12-07",3590,21344,21,154
"2020-12-08",3608,21503,18,159
"2020-12-09",3624,21661,16,158
"2020-12-10",3651,21795,27,134
"2020-12-11",3667,21942,16,147
"2020-12-12",3695,22023,28,81
"2020-12-13",3720,22100,25,77
"2020-12-14",3748,22260,28,160
"2020-12-15",3769,22424,21,164
"2020-12-16",3798,22588,29,164
"2020-12-17",3829,22764,31,176
"2020-12-18",3848,22996,19,232
"2020-12-19",3883,23109,35,113
"2020-12-20",3921,23202,38,93
"2020-12-21",3944,23408,23,206
"2020-12-22",3976,23620,32,212
"2020-12-23",4017,23834,41,214
"2020-12-24",4053,24087,36,253
"2020-12-25",4082,24234,29,147
"2020-12-26",4117,24346,35,112
"2020-12-27",4159,24437,42,91
"2020-12-28",4202,24627,43,190
"2020-12-29",4241,24856,39,229
"2020-12-30",4281,25126,40,270
"2020-12-31",4327,25423,46,297
"2021-01-01",4359,25554,32,131
"2021-01-02",4402,25697,43,143
"2021-01-03",4446,25823,44,126
"2021-01-04",4497,26051,51,228
"2021-01-05",4538,26280,41,229
"2021-01-06",4585,26498,47,218
"2021-01-07",4619,26734,34,236
"2021-01-08",4658,26992,39,258
"2021-01-09",4691,27121,33,129
"2021-01-10",4731,27212,40,91
"2021-01-11",4758,27431,27,219
"2021-01-12",4797,27656,39,225
"2021-01-13",4827,27869,30,213
"2021-01-14",4860,28051,33,182
"2021-01-15",4899,28278,39,227
"2021-01-16",4945,28408,46,130
"2021-01-17",4966,28500,21,92
"2021-01-18",4994,28668,28,168
"2021-01-19",5037,28858,43,190
"2021-01-20",5067,29036,30,178
"2021-01-21",5106,29198,39,162
"2021-01-22",5138,29369,32,171
"2021-01-23",5168,29457,30,88
"2021-01-24",5198,29525,30,68
"2021-01-25",5221,29702,23,177
"2021-01-26",5254,29897,33,195
"2021-01-27",5284,30080,30,183
"2021-01-28",5311,30236,27,156
"2021-01-29",5331,30396,20,160
"2021-01-30",5355,30467,24,71
"2021-01-31",5389,30548,34,81
"2021-02-01",5416,30710,27,162
"2021-02-02",5440,30897,24,187
"2021-02-03",5468,31067,28,170
"2021-02-04",5499,31215,31,148
"2021-02-05",5531,31422,32,207
"2021-02-06",5558,31519,27,97
"2021-02-07",5582,31571,24,52
"2021-02-08",5612,31740,30,169
"2021-02-09",5634,31890,22,150
"2021-02-10",5659,32037,25,147
"2021-02-11",5688,32191,29,154
"2021-02-12",5715,32359,27,168
"2021-02-13",5739,32453,24,94
"2021-02-14",5769,32519,30,66
"2021-02-15",5791,32666,22,147
"2021-02-16",5817,32802,26,136
"2021-02-17",5843,32946,26,144
"2021-02-18",5872,33086,29,140
"2021-02-19",5900,33255,28,169
"2021-02-20",5923,33341,23,86
"2021-02-21",5951,33411,28,70
"2021-02-22",5976,33539,25,128
"2021-02-23",5998,33701,22,162
"2021-02-24",6019,33846,21,145
"2021-02-25",6054,33993,35,147
"2021-02-26",6081,34135,27,142
"2021-02-27",6106,34212,25,77
"2021-02-28",6126,34284,20,72
"2021-03-01",6153,34417,27,133
"2021-03-02",6172,34570,19,153
"2021-03-03",6196,34708,24,138
"2021-03-04",6216,34853,20,145
"2021-03-05",6226,35023,10,170
"2021-03-06",6241,35123,15,100
"2021-03-07",6263,35190,22,67
"2021-03-08",6278,35343,15,153
"2021-03-09",6298,35506,20,163
"2021-03-10",6318,35659,20,153
"2021-03-11",6339,35802,21,143
"2021-03-12",6360,35966,21,164
"2021-03-13",6377,36064,17,98
"2021-03-14",6386,36129,9,65
"2021-03-15",6407,36289,21,160
"2021-03-16",6425,36447,18,158
"2021-03-17",6445,36596,20,149
"2021-03-18",6463,36759,18,163
"2021-03-19",6485,36925,22,166
"2021-03-20",6508,37021,23,96
"2021-03-21",6529,37120,21,99
"2021-03-22",6553,37325,24,205
"2021-03-23",6570,37523,17,198
"2021-03-24",6586,37713,16,190
"2021-03-25",6612,37901,26,188
"2021-03-26",6623,38101,11,200
"2021-03-27",6642,38233,19,132
"2021-03-28",6667,38339,25,106
"2021-03-29",6689,38541,22,202
"2021-03-30",6716,38755,27,214
"2021-03-31",6743,38943,27,188
"2021-04-01",6774,39159,31,216
"2021-04-02",6798,39354,24,195
"2021-04-03",6825,39485,27,131
"2021-04-04",6847,39591,22,106
"2021-04-05",6872,39716,25,125
"2021-04-06",6888,39904,16,188
"2021-04-07",6908,40121,20,217
"2021-04-08",6931,40343,23,222
"2021-04-09",6952,40581,21,238
"2021-04-10",6971,40714,19,133
"2021-04-11",6989,40842,18,128
"2021-04-12",7016,41052,27,210
"2021-04-13",7039,41264,23,212
"2021-04-14",7061,41471,22,207
"2021-04-15",7075,41646,14,175
"2021-04-16",7105,41859,30,213
"2021-04-17",7122,41990,17,131
"2021-04-18",7135,42078,13,88
"2021-04-19",7153,42297,18,219
"2021-04-20",7164,42513,11,216
"2021-04-21",7180,42699,16,186
"2021-04-22",7202,42917,22,218
"2021-04-23",7223,43181,21,264
"2021-04-24",7243,43327,20,146
"2021-04-25",7258,43445,15,118
"2021-04-26",7274,43662,16,217
"2021-04-27",7294,43817,20,155
"2021-04-28",7305,43998,11,181
"2021-04-29",7330,44197,25,199
"2021-04-30",7346,44442,16,245
"2021-05-01",7365,44604,19,162
"2021-05-02",7386,44734,21,130
"2021-05-03",7402,44951,16,217
"2021-05-04",7418,45210,16,259
"2021-05-05",7430,45360,12,150
"2021-05-06",7446,45530,16,170
"2021-05-07",7460,45759,14,229
"2021-05-08",7473,45906,13,147
"2021-05-09",7494,46018,21,112
"2021-05-10",7504,46220,10,202
"2021-05-11",7522,46428,18,208
"2021-05-12",7530,46655,8,227
"2021-05-13",7539,46767,9,112
"2021-05-14",7553,46979,14,212
"2021-05-15",7560,47108,7,129
"2021-05-16",7569,47186,9,78
"2021-05-17",7578,47358,9,172
"2021-05-18",7588,47554,10,196
"2021-05-19",7602,47715,14,161
"2021-05-20",7617,47855,15,140
"2021-05-21",7632,48007,15,152
"2021-05-22",7642,48103,10,96
"2021-05-23",7649,48175,7,72
"2021-05-24",7657,48253,8,78
"2021-05-25",7662,48373,5,120
"2021-05-26",7674,48508,12,135
"2021-05-27",7680,48613,6,105
"2021-05-28",7689,48738,9,125
"2021-05-29",7695,48809,6,71
"2021-05-30",7697,48856,2,47
"2021-05-31",7707,48943,10,87
"2021-06-01",7716,49034,9,91
"2021-06-02",7721,49117,5,83
"2021-06-03",7726,49180,5,63
"2021-06-04",7729,49248,3,68
"2021-06-05",7732,49288,3,40
"2021-06-06",7738,49317,6,29
"2021-06-07",7742,49374,4,57
"2021-06-08",7749,49440,7,66
"2021-06-09",7749,49495,0,55
"2021-06-10",7752,49530,3,35
"2021-06-11",7754,49558,2,28
"2021-06-12",7754,49559,0,1
