"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2028,9791,5,25
"2020-08-21",2029,9821,1,30
"2020-08-22",2031,9832,2,11
"2020-08-23",2032,9840,1,8
"2020-08-24",2033,9854,1,14
"2020-08-25",2036,9877,3,23
"2020-08-26",2038,9896,2,19
"2020-08-27",2038,9907,0,11
"2020-08-28",2041,9924,3,17
"2020-08-29",2042,9933,1,9
"2020-08-30",2043,9937,1,4
"2020-08-31",2044,9950,1,13
"2020-09-01",2044,9967,0,17
"2020-09-02",2045,9984,1,17
"2020-09-03",2046,9996,1,12
"2020-09-04",2046,10015,0,19
"2020-09-05",2046,10022,0,7
"2020-09-06",2049,10030,3,8
"2020-09-07",2049,10042,0,12
"2020-09-08",2050,10063,1,21
"2020-09-09",2051,10086,1,23
"2020-09-10",2054,10105,3,19
"2020-09-11",2054,10122,0,17
"2020-09-12",2055,10136,1,14
"2020-09-13",2055,10152,0,16
"2020-09-14",2059,10177,4,25
"2020-09-15",2060,10205,1,28
"2020-09-16",2062,10244,2,39
"2020-09-17",2066,10277,4,33
"2020-09-18",2066,10317,0,40
"2020-09-19",2068,10342,2,25
"2020-09-20",2072,10364,4,22
"2020-09-21",2077,10401,5,37
"2020-09-22",2082,10447,5,46
"2020-09-23",2085,10500,3,53
"2020-09-24",2088,10555,3,55
"2020-09-25",2092,10627,4,72
"2020-09-26",2097,10667,5,40
"2020-09-27",2103,10710,6,43
"2020-09-28",2108,10767,5,57
"2020-09-29",2119,10843,11,76
"2020-09-30",2126,10919,7,76
"2020-10-01",2131,11009,5,90
"2020-10-02",2140,11107,9,98
"2020-10-03",2148,11156,8,49
"2020-10-04",2156,11206,8,50
"2020-10-05",2164,11301,8,95
"2020-10-06",2172,11410,8,109
"2020-10-07",2179,11526,7,116
"2020-10-08",2189,11637,10,111
"2020-10-09",2195,11784,6,147
"2020-10-10",2204,11871,9,87
"2020-10-11",2213,11940,9,69
"2020-10-12",2233,12051,20,111
"2020-10-13",2250,12225,17,174
"2020-10-14",2266,12378,16,153
"2020-10-15",2277,12515,11,137
"2020-10-16",2297,12702,20,187
"2020-10-17",2312,12818,15,116
"2020-10-18",2336,12906,24,88
"2020-10-19",2356,13054,20,148
"2020-10-20",2377,13249,21,195
"2020-10-21",2401,13408,24,159
"2020-10-22",2429,13588,28,180
"2020-10-23",2464,13798,35,210
"2020-10-24",2484,13935,20,137
"2020-10-25",2519,14048,35,113
"2020-10-26",2545,14276,26,228
"2020-10-27",2575,14518,30,242
"2020-10-28",2601,14767,26,249
"2020-10-29",2622,14997,21,230
"2020-10-30",2657,15222,35,225
"2020-10-31",2686,15374,29,152
"2020-11-01",2725,15494,39,120
"2020-11-02",2752,15735,27,241
"2020-11-03",2785,15977,33,242
"2020-11-04",2814,16242,29,265
"2020-11-05",2842,16510,28,268
"2020-11-06",2874,16750,32,240
"2020-11-07",2909,16866,35,116
"2020-11-08",2943,16970,34,104
"2020-11-09",2969,17195,26,225
"2020-11-10",3005,17410,36,215
"2020-11-11",3030,17617,25,207
"2020-11-12",3062,17821,32,204
"2020-11-13",3086,18038,24,217
"2020-11-14",3115,18141,29,103
"2020-11-15",3131,18221,16,80
"2020-11-16",3152,18412,21,191
"2020-11-17",3169,18618,17,206
"2020-11-18",3194,18832,25,214
"2020-11-19",3216,19039,22,207
"2020-11-20",3239,19238,23,199
"2020-11-21",3266,19333,27,95
"2020-11-22",3280,19399,14,66
"2020-11-23",3294,19565,14,166
"2020-11-24",3316,19745,22,180
"2020-11-25",3337,19880,21,135
"2020-11-26",3359,20031,22,151
"2020-11-27",3383,20181,24,150
"2020-11-28",3401,20269,18,88
"2020-11-29",3422,20318,21,49
"2020-11-30",3442,20466,20,148
"2020-12-01",3457,20629,15,163
"2020-12-02",3478,20766,21,137
"2020-12-03",3503,20898,25,132
"2020-12-04",3529,21051,26,153
"2020-12-05",3544,21119,15,68
"2020-12-06",3570,21200,26,81
"2020-12-07",3591,21354,21,154
"2020-12-08",3609,21513,18,159
"2020-12-09",3625,21671,16,158
"2020-12-10",3652,21805,27,134
"2020-12-11",3668,21952,16,147
"2020-12-12",3696,22033,28,81
"2020-12-13",3721,22110,25,77
"2020-12-14",3749,22270,28,160
"2020-12-15",3770,22434,21,164
"2020-12-16",3799,22598,29,164
"2020-12-17",3830,22774,31,176
"2020-12-18",3849,23006,19,232
"2020-12-19",3884,23119,35,113
"2020-12-20",3922,23212,38,93
"2020-12-21",3945,23418,23,206
"2020-12-22",3978,23630,33,212
"2020-12-23",4019,23844,41,214
"2020-12-24",4055,24098,36,254
"2020-12-25",4084,24244,29,146
"2020-12-26",4119,24356,35,112
"2020-12-27",4161,24447,42,91
"2020-12-28",4204,24640,43,193
"2020-12-29",4243,24870,39,230
"2020-12-30",4283,25141,40,271
"2020-12-31",4329,25438,46,297
"2021-01-01",4361,25569,32,131
"2021-01-02",4404,25712,43,143
"2021-01-03",4448,25838,44,126
"2021-01-04",4499,26066,51,228
"2021-01-05",4541,26295,42,229
"2021-01-06",4587,26513,46,218
"2021-01-07",4621,26749,34,236
"2021-01-08",4660,27009,39,260
"2021-01-09",4693,27138,33,129
"2021-01-10",4733,27229,40,91
"2021-01-11",4760,27448,27,219
"2021-01-12",4799,27673,39,225
"2021-01-13",4829,27886,30,213
"2021-01-14",4862,28068,33,182
"2021-01-15",4901,28295,39,227
"2021-01-16",4947,28425,46,130
"2021-01-17",4968,28517,21,92
"2021-01-18",4996,28685,28,168
"2021-01-19",5039,28875,43,190
"2021-01-20",5069,29054,30,179
"2021-01-21",5108,29216,39,162
"2021-01-22",5140,29387,32,171
"2021-01-23",5170,29475,30,88
"2021-01-24",5200,29543,30,68
"2021-01-25",5223,29720,23,177
"2021-01-26",5256,29915,33,195
"2021-01-27",5286,30098,30,183
"2021-01-28",5313,30254,27,156
"2021-01-29",5333,30414,20,160
"2021-01-30",5357,30485,24,71
"2021-01-31",5391,30566,34,81
"2021-02-01",5418,30728,27,162
"2021-02-02",5442,30915,24,187
"2021-02-03",5470,31085,28,170
"2021-02-04",5501,31233,31,148
"2021-02-05",5533,31440,32,207
"2021-02-06",5560,31537,27,97
"2021-02-07",5584,31589,24,52
"2021-02-08",5614,31758,30,169
"2021-02-09",5636,31908,22,150
"2021-02-10",5661,32055,25,147
"2021-02-11",5690,32208,29,153
"2021-02-12",5717,32375,27,167
"2021-02-13",5741,32468,24,93
"2021-02-14",5771,32533,30,65
"2021-02-15",5793,32679,22,146
"2021-02-16",5819,32815,26,136
"2021-02-17",5845,32959,26,144
"2021-02-18",5874,33099,29,140
"2021-02-19",5902,33267,28,168
"2021-02-20",5925,33353,23,86
"2021-02-21",5953,33422,28,69
"2021-02-22",5978,33550,25,128
"2021-02-23",6000,33712,22,162
"2021-02-24",6021,33856,21,144
"2021-02-25",6056,34004,35,148
"2021-02-26",6083,34145,27,141
"2021-02-27",6108,34222,25,77
"2021-02-28",6128,34294,20,72
"2021-03-01",6155,34427,27,133
"2021-03-02",6174,34580,19,153
"2021-03-03",6198,34716,24,136
"2021-03-04",6218,34861,20,145
"2021-03-05",6227,35031,9,170
"2021-03-06",6242,35132,15,101
"2021-03-07",6265,35199,23,67
"2021-03-08",6280,35350,15,151
"2021-03-09",6300,35515,20,165
"2021-03-10",6320,35668,20,153
"2021-03-11",6341,35812,21,144
"2021-03-12",6362,35974,21,162
"2021-03-13",6379,36070,17,96
"2021-03-14",6388,36134,9,64
"2021-03-15",6408,36293,20,159
"2021-03-16",6426,36449,18,156
"2021-03-17",6446,36597,20,148
"2021-03-18",6464,36758,18,161
"2021-03-19",6486,36924,22,166
"2021-03-20",6509,37019,23,95
"2021-03-21",6530,37116,21,97
"2021-03-22",6554,37320,24,204
"2021-03-23",6571,37518,17,198
"2021-03-24",6587,37708,16,190
"2021-03-25",6613,37896,26,188
"2021-03-26",6624,38095,11,199
"2021-03-27",6643,38224,19,129
"2021-03-28",6668,38330,25,106
"2021-03-29",6689,38531,21,201
"2021-03-30",6716,38745,27,214
"2021-03-31",6744,38934,28,189
"2021-04-01",6775,39150,31,216
"2021-04-02",6799,39345,24,195
"2021-04-03",6826,39478,27,133
"2021-04-04",6848,39586,22,108
"2021-04-05",6873,39712,25,126
"2021-04-06",6889,39902,16,190
"2021-04-07",6909,40119,20,217
"2021-04-08",6932,40341,23,222
"2021-04-09",6954,40578,22,237
"2021-04-10",6973,40710,19,132
"2021-04-11",6991,40839,18,129
"2021-04-12",7019,41050,28,211
"2021-04-13",7042,41263,23,213
"2021-04-14",7065,41469,23,206
"2021-04-15",7079,41647,14,178
"2021-04-16",7110,41860,31,213
"2021-04-17",7127,41991,17,131
"2021-04-18",7140,42078,13,87
"2021-04-19",7158,42298,18,220
"2021-04-20",7169,42518,11,220
"2021-04-21",7185,42702,16,184
"2021-04-22",7206,42921,21,219
"2021-04-23",7227,43186,21,265
"2021-04-24",7247,43332,20,146
"2021-04-25",7263,43450,16,118
"2021-04-26",7280,43668,17,218
"2021-04-27",7300,43824,20,156
"2021-04-28",7312,44005,12,181
"2021-04-29",7337,44206,25,201
"2021-04-30",7353,44452,16,246
"2021-05-01",7372,44613,19,161
"2021-05-02",7393,44744,21,131
"2021-05-03",7409,44962,16,218
"2021-05-04",7425,45221,16,259
"2021-05-05",7437,45371,12,150
"2021-05-06",7453,45540,16,169
"2021-05-07",7466,45766,13,226
"2021-05-08",7479,45914,13,148
"2021-05-09",7500,46024,21,110
"2021-05-10",7510,46228,10,204
"2021-05-11",7528,46440,18,212
"2021-05-12",7536,46668,8,228
"2021-05-13",7545,46779,9,111
"2021-05-14",7559,46992,14,213
"2021-05-15",7567,47120,8,128
"2021-05-16",7576,47197,9,77
"2021-05-17",7585,47368,9,171
"2021-05-18",7595,47566,10,198
"2021-05-19",7609,47727,14,161
"2021-05-20",7624,47866,15,139
"2021-05-21",7639,48018,15,152
"2021-05-22",7649,48114,10,96
"2021-05-23",7656,48186,7,72
"2021-05-24",7665,48265,9,79
"2021-05-25",7672,48390,7,125
"2021-05-26",7684,48525,12,135
"2021-05-27",7690,48632,6,107
"2021-05-28",7698,48755,8,123
"2021-05-29",7706,48823,8,68
"2021-05-30",7708,48872,2,49
"2021-05-31",7718,48959,10,87
"2021-06-01",7726,49051,8,92
"2021-06-02",7730,49134,4,83
"2021-06-03",7735,49200,5,66
"2021-06-04",7739,49272,4,72
"2021-06-05",7742,49316,3,44
"2021-06-06",7749,49347,7,31
"2021-06-07",7756,49413,7,66
"2021-06-08",7763,49489,7,76
"2021-06-09",7763,49551,0,62
"2021-06-10",7766,49594,3,43
"2021-06-11",7770,49654,4,60
"2021-06-12",7773,49673,3,19
"2021-06-13",7777,49691,4,18
"2021-06-14",7777,49755,0,64
"2021-06-15",7778,49796,1,41
"2021-06-16",7781,49823,3,27
"2021-06-17",7781,49857,0,34
"2021-06-18",7781,49894,0,37
"2021-06-19",7785,49913,4,19
"2021-06-20",7786,49922,1,9
"2021-06-21",7786,49959,0,37
"2021-06-22",7787,49982,1,23
"2021-06-23",7789,50010,2,28
"2021-06-24",7789,50033,0,23
"2021-06-25",7789,50057,0,24
"2021-06-26",7789,50065,0,8
"2021-06-27",7791,50076,2,11
"2021-06-28",7791,50086,0,10
"2021-06-29",7794,50105,3,19
"2021-06-30",7796,50114,2,9
"2021-07-01",7797,50128,1,14
"2021-07-02",7797,50139,0,11
"2021-07-03",7797,50143,0,4
"2021-07-04",7797,50150,0,7
"2021-07-05",7797,50164,0,14
"2021-07-06",7799,50176,2,12
"2021-07-07",7800,50186,1,10
"2021-07-08",7801,50194,1,8
"2021-07-09",7801,50204,0,10
"2021-07-10",7801,50211,0,7
"2021-07-11",7801,50219,0,8
"2021-07-12",7802,50231,1,12
"2021-07-13",7802,50241,0,10
"2021-07-14",7802,50251,0,10
"2021-07-15",7802,50251,0,0
