"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2028,9791,5,25
"2020-08-21",2029,9821,1,30
"2020-08-22",2031,9832,2,11
"2020-08-23",2032,9840,1,8
"2020-08-24",2033,9854,1,14
"2020-08-25",2036,9877,3,23
"2020-08-26",2038,9896,2,19
"2020-08-27",2038,9907,0,11
"2020-08-28",2041,9924,3,17
"2020-08-29",2042,9933,1,9
"2020-08-30",2043,9937,1,4
"2020-08-31",2044,9950,1,13
"2020-09-01",2044,9967,0,17
"2020-09-02",2045,9985,1,18
"2020-09-03",2046,9997,1,12
"2020-09-04",2046,10015,0,18
"2020-09-05",2046,10022,0,7
"2020-09-06",2049,10030,3,8
"2020-09-07",2049,10042,0,12
"2020-09-08",2050,10063,1,21
"2020-09-09",2051,10086,1,23
"2020-09-10",2054,10105,3,19
"2020-09-11",2054,10122,0,17
"2020-09-12",2055,10136,1,14
"2020-09-13",2055,10152,0,16
"2020-09-14",2059,10177,4,25
"2020-09-15",2060,10205,1,28
"2020-09-16",2062,10244,2,39
"2020-09-17",2066,10277,4,33
"2020-09-18",2066,10316,0,39
"2020-09-19",2068,10341,2,25
"2020-09-20",2072,10363,4,22
"2020-09-21",2077,10400,5,37
"2020-09-22",2082,10446,5,46
"2020-09-23",2085,10499,3,53
"2020-09-24",2088,10554,3,55
"2020-09-25",2092,10626,4,72
"2020-09-26",2097,10666,5,40
"2020-09-27",2103,10709,6,43
"2020-09-28",2108,10766,5,57
"2020-09-29",2119,10842,11,76
"2020-09-30",2126,10918,7,76
"2020-10-01",2131,11008,5,90
"2020-10-02",2140,11106,9,98
"2020-10-03",2148,11154,8,48
"2020-10-04",2156,11204,8,50
"2020-10-05",2164,11299,8,95
"2020-10-06",2172,11408,8,109
"2020-10-07",2179,11524,7,116
"2020-10-08",2188,11635,9,111
"2020-10-09",2194,11782,6,147
"2020-10-10",2203,11869,9,87
"2020-10-11",2212,11938,9,69
"2020-10-12",2232,12049,20,111
"2020-10-13",2249,12223,17,174
"2020-10-14",2265,12376,16,153
"2020-10-15",2276,12512,11,136
"2020-10-16",2296,12699,20,187
"2020-10-17",2311,12815,15,116
"2020-10-18",2335,12902,24,87
"2020-10-19",2355,13050,20,148
"2020-10-20",2376,13245,21,195
"2020-10-21",2400,13404,24,159
"2020-10-22",2428,13584,28,180
"2020-10-23",2463,13793,35,209
"2020-10-24",2483,13930,20,137
"2020-10-25",2518,14043,35,113
"2020-10-26",2544,14271,26,228
"2020-10-27",2574,14511,30,240
"2020-10-28",2600,14760,26,249
"2020-10-29",2621,14990,21,230
"2020-10-30",2656,15215,35,225
"2020-10-31",2685,15367,29,152
"2020-11-01",2724,15486,39,119
"2020-11-02",2751,15727,27,241
"2020-11-03",2784,15969,33,242
"2020-11-04",2813,16234,29,265
"2020-11-05",2840,16502,27,268
"2020-11-06",2872,16742,32,240
"2020-11-07",2907,16858,35,116
"2020-11-08",2941,16962,34,104
"2020-11-09",2967,17186,26,224
"2020-11-10",3003,17400,36,214
"2020-11-11",3028,17607,25,207
"2020-11-12",3060,17811,32,204
"2020-11-13",3084,18028,24,217
"2020-11-14",3113,18131,29,103
"2020-11-15",3129,18211,16,80
"2020-11-16",3150,18402,21,191
"2020-11-17",3167,18608,17,206
"2020-11-18",3192,18822,25,214
"2020-11-19",3213,19029,21,207
"2020-11-20",3236,19228,23,199
"2020-11-21",3263,19323,27,95
"2020-11-22",3277,19388,14,65
"2020-11-23",3291,19553,14,165
"2020-11-24",3313,19733,22,180
"2020-11-25",3334,19868,21,135
"2020-11-26",3356,20019,22,151
"2020-11-27",3380,20169,24,150
"2020-11-28",3398,20257,18,88
"2020-11-29",3419,20306,21,49
"2020-11-30",3439,20455,20,149
"2020-12-01",3454,20618,15,163
"2020-12-02",3475,20756,21,138
"2020-12-03",3500,20888,25,132
"2020-12-04",3526,21040,26,152
"2020-12-05",3541,21110,15,70
"2020-12-06",3567,21191,26,81
"2020-12-07",3588,21345,21,154
"2020-12-08",3606,21504,18,159
"2020-12-09",3622,21662,16,158
"2020-12-10",3649,21796,27,134
"2020-12-11",3665,21943,16,147
"2020-12-12",3693,22024,28,81
"2020-12-13",3718,22101,25,77
"2020-12-14",3746,22261,28,160
"2020-12-15",3767,22425,21,164
"2020-12-16",3795,22586,28,161
"2020-12-17",3826,22762,31,176
"2020-12-18",3845,22994,19,232
"2020-12-19",3880,23107,35,113
"2020-12-20",3918,23200,38,93
"2020-12-21",3941,23406,23,206
"2020-12-22",3973,23617,32,211
"2020-12-23",4014,23831,41,214
"2020-12-24",4050,24083,36,252
"2020-12-25",4079,24230,29,147
"2020-12-26",4114,24341,35,111
"2020-12-27",4155,24432,41,91
"2020-12-28",4197,24620,42,188
"2020-12-29",4236,24848,39,228
"2020-12-30",4276,25118,40,270
"2020-12-31",4322,25415,46,297
"2021-01-01",4354,25546,32,131
"2021-01-02",4397,25689,43,143
"2021-01-03",4441,25815,44,126
"2021-01-04",4492,26042,51,227
"2021-01-05",4533,26271,41,229
"2021-01-06",4580,26488,47,217
"2021-01-07",4614,26723,34,235
"2021-01-08",4653,26981,39,258
"2021-01-09",4686,27111,33,130
"2021-01-10",4724,27202,38,91
"2021-01-11",4751,27421,27,219
"2021-01-12",4790,27646,39,225
"2021-01-13",4820,27859,30,213
"2021-01-14",4853,28041,33,182
"2021-01-15",4892,28267,39,226
"2021-01-16",4938,28396,46,129
"2021-01-17",4959,28488,21,92
"2021-01-18",4987,28656,28,168
"2021-01-19",5030,28846,43,190
"2021-01-20",5060,29024,30,178
"2021-01-21",5099,29187,39,163
"2021-01-22",5131,29359,32,172
"2021-01-23",5160,29447,29,88
"2021-01-24",5190,29516,30,69
"2021-01-25",5213,29693,23,177
"2021-01-26",5246,29888,33,195
"2021-01-27",5276,30071,30,183
"2021-01-28",5303,30226,27,155
"2021-01-29",5323,30386,20,160
"2021-01-30",5347,30457,24,71
"2021-01-31",5381,30538,34,81
"2021-02-01",5408,30700,27,162
"2021-02-02",5432,30887,24,187
"2021-02-03",5460,31057,28,170
"2021-02-04",5491,31203,31,146
"2021-02-05",5523,31410,32,207
"2021-02-06",5550,31507,27,97
"2021-02-07",5574,31559,24,52
"2021-02-08",5604,31728,30,169
"2021-02-09",5626,31878,22,150
"2021-02-10",5651,32025,25,147
"2021-02-11",5680,32178,29,153
"2021-02-12",5707,32344,27,166
"2021-02-13",5731,32435,24,91
"2021-02-14",5761,32500,30,65
"2021-02-15",5783,32646,22,146
"2021-02-16",5809,32782,26,136
"2021-02-17",5835,32926,26,144
"2021-02-18",5864,33066,29,140
"2021-02-19",5892,33233,28,167
"2021-02-20",5915,33319,23,86
"2021-02-21",5943,33389,28,70
"2021-02-22",5968,33517,25,128
"2021-02-23",5990,33680,22,163
"2021-02-24",6011,33824,21,144
"2021-02-25",6046,33970,35,146
"2021-02-26",6073,34111,27,141
"2021-02-27",6098,34188,25,77
"2021-02-28",6118,34260,20,72
"2021-03-01",6145,34394,27,134
"2021-03-02",6164,34546,19,152
"2021-03-03",6188,34682,24,136
"2021-03-04",6208,34827,20,145
"2021-03-05",6217,34996,9,169
"2021-03-06",6231,35097,14,101
"2021-03-07",6253,35164,22,67
"2021-03-08",6268,35316,15,152
"2021-03-09",6288,35479,20,163
"2021-03-10",6308,35631,20,152
"2021-03-11",6329,35773,21,142
"2021-03-12",6350,35936,21,163
"2021-03-13",6367,36032,17,96
"2021-03-14",6376,36095,9,63
"2021-03-15",6396,36255,20,160
"2021-03-16",6414,36413,18,158
"2021-03-17",6433,36562,19,149
"2021-03-18",6451,36725,18,163
"2021-03-19",6473,36892,22,167
"2021-03-20",6496,36987,23,95
"2021-03-21",6517,37084,21,97
"2021-03-22",6541,37286,24,202
"2021-03-23",6558,37483,17,197
"2021-03-24",6573,37673,15,190
"2021-03-25",6599,37862,26,189
"2021-03-26",6610,38059,11,197
"2021-03-27",6629,38188,19,129
"2021-03-28",6653,38293,24,105
"2021-03-29",6674,38493,21,200
"2021-03-30",6701,38705,27,212
"2021-03-31",6728,38891,27,186
"2021-04-01",6759,39107,31,216
"2021-04-02",6783,39302,24,195
"2021-04-03",6810,39432,27,130
"2021-04-04",6832,39538,22,106
"2021-04-05",6858,39661,26,123
"2021-04-06",6874,39849,16,188
"2021-04-07",6894,40068,20,219
"2021-04-08",6917,40291,23,223
"2021-04-09",6938,40528,21,237
"2021-04-10",6957,40659,19,131
"2021-04-11",6975,40787,18,128
"2021-04-12",7002,40997,27,210
"2021-04-13",7025,41209,23,212
"2021-04-14",7047,41409,22,200
"2021-04-15",7060,41581,13,172
"2021-04-16",7090,41792,30,211
"2021-04-17",7107,41922,17,130
"2021-04-18",7120,42009,13,87
"2021-04-19",7137,42226,17,217
"2021-04-20",7148,42439,11,213
"2021-04-21",7164,42622,16,183
"2021-04-22",7184,42836,20,214
"2021-04-23",7205,43096,21,260
"2021-04-24",7225,43240,20,144
"2021-04-25",7240,43359,15,119
"2021-04-26",7256,43575,16,216
"2021-04-27",7275,43726,19,151
"2021-04-28",7285,43905,10,179
"2021-04-29",7310,44098,25,193
"2021-04-30",7326,44341,16,243
"2021-05-01",7344,44501,18,160
"2021-05-02",7365,44630,21,129
"2021-05-03",7380,44843,15,213
"2021-05-04",7396,45094,16,251
"2021-05-05",7408,45239,12,145
"2021-05-06",7424,45405,16,166
"2021-05-07",7437,45627,13,222
"2021-05-08",7449,45772,12,145
"2021-05-09",7470,45882,21,110
"2021-05-10",7480,46077,10,195
"2021-05-11",7498,46283,18,206
"2021-05-12",7506,46510,8,227
"2021-05-13",7515,46615,9,105
"2021-05-14",7529,46813,14,198
"2021-05-15",7534,46939,5,126
"2021-05-16",7543,47011,9,72
"2021-05-17",7551,47167,8,156
"2021-05-18",7560,47348,9,181
"2021-05-19",7570,47473,10,125
"2021-05-20",7575,47485,5,12
