"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,1,5,129,113
1,6,14,338,171
2,25,23,217,110
3,16,25,219,111
4,26,19,192,85
5,17,20,207,69
6,15,25,226,76
7,18,21,221,85
8,12,19,212,81
9,23,22,215,59
10,13,19,187,75
11,10,22,142,71
12,12,25,161,62
13,13,15,141,69
14,12,15,150,75
15,10,7,96,75
16,10,17,96,52
17,8,9,79,60
18,3,10,68,75
19,5,14,63,77
20,1,5,53,60
21,3,10,55,51
22,5,10,50,46
23,9,4,48,41
24,4,13,42,49
25,6,12,54,37
26,3,8,53,38
27,4,9,36,28
28,5,4,44,26
29,5,5,42,30
30,6,7,48,17
31,3,7,47,16
32,4,5,40,17
33,4,4,31,14
34,1,8,36,13
35,5,3,30,18
36,1,6,30,16
37,3,2,29,14
38,2,7,37,8
39,0,7,29,5
40,3,10,24,11
41,3,3,29,4
42,4,5,39,8
43,4,2,31,11
44,4,3,18,5
45,1,5,18,4
46,2,3,23,3
47,2,2,21,4
48,3,3,23,3
49,3,0,14,3
50,2,1,21,4
51,1,0,12,4
52,1,0,12,4
53,1,3,15,2
54,2,1,10,2
55,1,3,14,1
56,2,2,9,3
57,3,2,6,1
58,1,1,7,2
59,0,1,7,0
60,0,NA,NA,NA
