"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,11,131,115
1,5,25,345,172
2,21,19,224,113
3,16,29,232,112
4,21,17,198,88
5,11,15,219,68
6,8,15,235,77
7,12,18,230,86
8,14,19,216,84
9,22,14,219,61
10,14,8,189,76
11,9,19,146,71
12,12,11,168,64
13,12,15,151,69
14,9,15,154,78
15,7,17,97,77
16,11,14,103,52
17,3,19,81,61
18,2,14,69,76
19,6,10,64,77
20,2,7,53,63
21,4,16,55,53
22,6,5,51,48
23,8,7,51,42
24,3,12,42,51
25,6,3,56,38
26,3,8,51,40
27,5,6,38,28
28,5,3,47,29
29,3,10,47,31
30,3,9,48,19
31,3,6,47,16
32,5,6,42,17
33,2,2,33,16
34,1,4,38,13
35,5,5,30,18
36,2,5,31,17
37,3,3,30,15
38,2,2,36,8
39,0,6,31,4
40,3,3,25,11
41,4,6,31,5
42,2,1,40,8
43,3,7,32,12
44,4,7,18,5
45,2,9,18,5
46,2,1,24,3
47,1,5,22,4
48,2,2,25,4
49,2,0,16,3
50,2,3,22,4
51,0,2,11,4
52,1,2,12,4
53,3,3,15,2
54,3,0,10,2
55,1,1,14,2
56,1,0,9,3
57,3,0,6,1
58,1,2,7,2
59,1,1,7,0
60,0,NA,NA,NA
