"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,1,3,130,113
1,5,13,339,171
2,25,13,217,111
3,16,19,219,111
4,27,24,193,87
5,16,18,208,68
6,18,13,227,76
7,19,24,221,86
8,13,20,212,82
9,24,18,215,60
10,12,21,187,75
11,11,17,142,72
12,13,20,161,63
13,16,23,141,69
14,12,15,150,75
15,10,15,96,76
16,10,7,97,52
17,8,17,79,60
18,4,7,68,75
19,5,10,63,77
20,1,14,53,60
21,3,5,55,52
22,6,7,50,46
23,9,10,48,41
24,4,4,42,50
25,6,12,54,37
26,3,12,53,38
27,4,8,36,28
28,5,9,44,26
29,5,4,42,30
30,6,5,48,18
31,3,7,47,16
32,4,6,40,17
33,4,5,31,15
34,1,3,36,13
35,5,8,30,18
36,1,3,30,17
37,3,6,29,14
38,2,1,37,8
39,0,7,30,5
40,2,7,24,11
41,3,10,29,4
42,5,2,39,8
43,4,5,31,12
44,5,2,18,5
45,2,0,18,4
46,3,4,23,3
47,2,3,21,4
48,3,2,23,3
49,3,2,14,3
50,2,0,21,4
51,1,1,12,4
52,1,0,12,4
53,1,0,15,2
54,2,3,10,2
55,1,1,14,1
56,2,3,9,3
57,3,2,6,1
58,1,2,7,2
59,0,1,7,0
60,0,NA,NA,NA
