"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,6,1,191,161
2,11,3,542,235
3,12,4,426,161
4,15,2,440,137
5,16,6,411,129
6,8,5,447,96
7,13,4,455,96
8,8,5,454,122
9,8,4,451,114
10,5,1,396,98
11,3,2,349,101
12,8,3,290,121
13,3,2,289,103
14,3,2,243,103
15,3,8,223,107
16,4,1,183,110
17,2,3,168,92
18,4,7,143,96
19,4,2,118,113
20,4,4,95,101
21,3,5,100,100
22,3,1,92,79
23,9,5,82,73
24,4,7,81,64
25,2,6,87,74
26,1,4,80,59
27,1,4,75,68
28,3,4,76,47
29,3,1,73,48
30,4,5,76,47
31,1,4,68,43
32,0,6,71,33
33,2,5,67,35
34,3,5,56,29
35,2,3,61,30
36,7,5,49,28
37,1,5,52,30
38,6,3,47,26
39,5,6,48,16
40,2,4,47,8
41,6,6,46,23
42,0,6,57,15
43,1,3,61,11
44,1,1,53,21
45,7,3,32,10
46,1,7,25,10
47,3,2,43,9
48,2,3,30,5
49,1,6,35,9
50,5,3,26,6
51,2,5,32,7
52,1,3,24,6
53,0,0,23,7
54,2,1,24,7
55,1,0,17,5
56,1,2,24,4
57,1,0,25,5
58,2,0,12,1
59,3,2,13,4
60,1,2,11,3
