"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,9,165,143
1,8,53,463,209
2,29,37,341,141
3,33,46,354,129
4,29,46,318,115
5,26,53,327,85
6,31,41,356,93
7,23,41,356,106
8,27,39,353,106
9,24,34,324,77
10,22,31,270,92
11,14,23,202,101
12,28,23,227,87
13,14,29,194,92
14,11,22,195,92
15,9,15,133,96
16,12,14,133,80
17,11,22,113,83
18,5,20,94,99
19,10,12,73,90
20,5,15,73,79
21,2,12,72,68
22,6,15,71,63
23,5,11,61,54
24,5,17,64,62
25,6,9,67,48
26,5,5,62,54
27,7,7,62,40
28,2,7,56,38
29,5,11,61,40
30,6,12,58,32
31,0,2,60,25
32,5,5,59,29
33,3,5,46,24
34,2,5,52,19
35,1,5,41,23
36,2,7,37,23
37,5,9,37,20
38,3,4,42,11
39,4,4,38,7
40,5,2,35,18
41,1,6,43,11
42,3,3,52,9
43,3,1,45,15
44,2,2,24,9
45,4,1,22,9
46,1,4,37,5
47,3,0,25,5
48,3,1,28,6
49,3,0,24,5
50,0,2,27,7
51,0,3,17,5
52,4,1,19,5
53,1,0,21,5
54,3,1,15,2
55,1,3,19,2
56,1,1,16,4
57,1,0,12,1
58,0,0,12,3
59,0,0,10,2
60,0,NA,NA,NA
