Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,Sample_size,Variant_cases
1,2021-07-09T13:06:48Z,2021-05-10,B.1.1.7+S:E484K,"",VOC,1644,4
1,2021-07-09T13:06:48Z,2021-05-10,B.1.351,Beta,VOC,1644,8
1,2021-07-09T13:06:48Z,2021-05-10,P.1,Gamma,VOC,1644,32
1,2021-07-09T13:06:48Z,2021-05-10,B.1.617.2,Delta,VOC,1644,10
1,2021-07-09T13:06:48Z,2021-05-10,B.1.525,Eta,VOI,1644,1
1,2021-07-09T13:06:48Z,2021-05-10,B.1.427/B.1.429,"",VOI,1644,0
1,2021-07-09T13:06:48Z,2021-05-10,P.3,"",VOI,1644,0
1,2021-07-09T13:06:48Z,2021-05-10,B.1.616,"",VOI,1644,0
1,2021-07-09T13:06:48Z,2021-05-10,B.1.617.1,Kappa,VOI,1644,0
1,2021-07-09T13:06:48Z,2021-05-10,B.1.620,"",VOI,1644,0
1,2021-07-09T13:06:48Z,2021-05-10,B.1.621,"",VOI,1644,3
1,2021-07-09T13:06:48Z,2021-05-10,C.37,Lambda,VUM,1644,0
1,2021-07-09T13:06:48Z,2021-05-10,B.1.526,Iota,VUM,1644,0
1,2021-07-09T13:06:48Z,2021-05-17,B.1.1.7,Alpha,VOC,1367,1314
1,2021-07-09T13:06:48Z,2021-05-17,B.1.1.7+S:E484K,"",VOC,1367,6
1,2021-07-09T13:06:48Z,2021-05-17,B.1.351,Beta,VOC,1367,3
1,2021-07-09T13:06:48Z,2021-05-17,P.1,Gamma,VOC,1367,33
1,2021-07-09T13:06:48Z,2021-05-17,B.1.617.2,Delta,VOC,1367,8
1,2021-07-09T13:06:48Z,2021-05-17,B.1.525,Eta,VOI,1367,0
1,2021-07-09T13:06:48Z,2021-05-17,B.1.427/B.1.429,"",VOI,1367,0
1,2021-07-09T13:06:48Z,2021-05-17,P.3,"",VOI,1367,0
1,2021-07-09T13:06:48Z,2021-05-17,B.1.616,"",VOI,1367,0
1,2021-07-09T13:06:48Z,2021-05-17,B.1.617.1,Kappa,VOI,1367,0
1,2021-07-09T13:06:48Z,2021-05-17,B.1.620,"",VOI,1367,0
1,2021-07-09T13:06:48Z,2021-05-17,B.1.621,"",VOI,1367,5
1,2021-07-09T13:06:48Z,2021-05-17,C.37,Lambda,VUM,1367,0
1,2021-07-09T13:06:48Z,2021-05-17,B.1.526,Iota,VUM,1367,0
1,2021-07-09T13:06:48Z,2021-05-24,B.1.1.7,Alpha,VOC,1303,1252
1,2021-07-09T13:06:48Z,2021-05-24,B.1.1.7+S:E484K,"",VOC,1303,3
1,2021-07-09T13:06:48Z,2021-05-24,B.1.351,Beta,VOC,1303,3
1,2021-07-09T13:06:48Z,2021-05-24,P.1,Gamma,VOC,1303,16
1,2021-07-09T13:06:48Z,2021-05-24,B.1.617.2,Delta,VOC,1303,22
1,2021-07-09T13:06:48Z,2021-05-24,B.1.525,Eta,VOI,1303,0
1,2021-07-09T13:06:48Z,2021-05-24,B.1.427/B.1.429,"",VOI,1303,0
1,2021-07-09T13:06:48Z,2021-05-24,P.3,"",VOI,1303,0
1,2021-07-09T13:06:48Z,2021-05-24,B.1.616,"",VOI,1303,0
1,2021-07-09T13:06:48Z,2021-05-24,B.1.617.1,Kappa,VOI,1303,0
1,2021-07-09T13:06:48Z,2021-05-24,B.1.620,"",VOI,1303,0
1,2021-07-09T13:06:48Z,2021-05-24,B.1.621,"",VOI,1303,0
1,2021-07-09T13:06:48Z,2021-05-24,C.37,Lambda,VUM,1303,1
1,2021-07-09T13:06:48Z,2021-05-24,B.1.526,Iota,VUM,1303,0
1,2021-07-09T13:06:48Z,2021-05-31,B.1.1.7,Alpha,VOC,1200,1118
1,2021-07-09T13:06:48Z,2021-05-31,B.1.1.7+S:E484K,"",VOC,1200,3
1,2021-07-09T13:06:48Z,2021-05-31,B.1.351,Beta,VOC,1200,0
1,2021-07-09T13:06:48Z,2021-05-31,P.1,Gamma,VOC,1200,21
1,2021-07-09T13:06:48Z,2021-05-31,B.1.617.2,Delta,VOC,1200,42
1,2021-07-09T13:06:48Z,2021-05-31,B.1.525,Eta,VOI,1200,1
1,2021-07-09T13:06:48Z,2021-05-31,B.1.427/B.1.429,"",VOI,1200,0
1,2021-07-09T13:06:48Z,2021-05-31,P.3,"",VOI,1200,0
1,2021-07-09T13:06:48Z,2021-05-31,B.1.616,"",VOI,1200,0
1,2021-07-09T13:06:48Z,2021-05-31,B.1.617.1,Kappa,VOI,1200,0
1,2021-07-09T13:06:48Z,2021-05-31,B.1.620,"",VOI,1200,0
1,2021-07-09T13:06:48Z,2021-05-31,B.1.621,"",VOI,1200,3
1,2021-07-09T13:06:48Z,2021-05-31,C.37,Lambda,VUM,1200,0
1,2021-07-09T13:06:48Z,2021-05-31,B.1.526,Iota,VUM,1200,0
1,2021-07-09T13:06:48Z,2021-06-07,B.1.1.7,Alpha,VOC,1054,927
1,2021-07-09T13:06:48Z,2021-06-07,B.1.1.7+S:E484K,"",VOC,1054,10
1,2021-07-09T13:06:48Z,2021-06-07,B.1.351,Beta,VOC,1054,0
1,2021-07-09T13:06:48Z,2021-06-07,P.1,Gamma,VOC,1054,14
1,2021-07-09T13:06:48Z,2021-06-07,B.1.617.2,Delta,VOC,1054,91
1,2021-07-09T13:06:48Z,2021-06-07,B.1.525,Eta,VOI,1054,1
1,2021-07-09T13:06:48Z,2021-06-07,B.1.427/B.1.429,"",VOI,1054,0
1,2021-07-09T13:06:48Z,2021-06-07,P.3,"",VOI,1054,0
1,2021-07-09T13:06:48Z,2021-06-07,B.1.616,"",VOI,1054,0
1,2021-07-09T13:06:48Z,2021-06-07,B.1.617.1,Kappa,VOI,1054,3
1,2021-07-09T13:06:48Z,2021-06-07,B.1.620,"",VOI,1054,0
1,2021-07-09T13:06:48Z,2021-06-07,B.1.621,"",VOI,1054,5
1,2021-07-09T13:06:48Z,2021-06-07,C.37,Lambda,VUM,1054,0
1,2021-07-09T13:06:48Z,2021-06-07,B.1.526,Iota,VUM,1054,0
1,2021-07-09T13:06:48Z,2021-06-14,B.1.1.7,Alpha,VOC,650,464
1,2021-07-09T13:06:48Z,2021-06-14,B.1.1.7+S:E484K,"",VOC,650,6
1,2021-07-09T13:06:48Z,2021-06-14,B.1.351,Beta,VOC,650,0
1,2021-07-09T13:06:48Z,2021-06-14,P.1,Gamma,VOC,650,12
1,2021-07-09T13:06:48Z,2021-06-14,B.1.617.2,Delta,VOC,650,143
1,2021-07-09T13:06:48Z,2021-06-14,B.1.525,Eta,VOI,650,2
1,2021-07-09T13:06:48Z,2021-06-14,B.1.427/B.1.429,"",VOI,650,0
1,2021-07-09T13:06:48Z,2021-06-14,P.3,"",VOI,650,0
1,2021-07-09T13:06:48Z,2021-06-14,B.1.616,"",VOI,650,0
1,2021-07-09T13:06:48Z,2021-06-14,B.1.617.1,Kappa,VOI,650,7
1,2021-07-09T13:06:48Z,2021-06-14,B.1.620,"",VOI,650,0
1,2021-07-09T13:06:48Z,2021-06-14,B.1.621,"",VOI,650,6
1,2021-07-09T13:06:48Z,2021-06-14,C.37,Lambda,VUM,650,0
1,2021-07-09T13:06:48Z,2021-06-14,B.1.526,Iota,VUM,650,0
1,2021-07-09T13:06:48Z,2021-06-21,B.1.1.7,Alpha,VOC,306,190
1,2021-07-09T13:06:48Z,2021-06-21,B.1.1.7+S:E484K,"",VOC,306,1
1,2021-07-09T13:06:48Z,2021-06-21,B.1.351,Beta,VOC,306,0
1,2021-07-09T13:06:48Z,2021-06-21,P.1,Gamma,VOC,306,3
1,2021-07-09T13:06:48Z,2021-06-21,B.1.617.2,Delta,VOC,306,109
1,2021-07-09T13:06:48Z,2021-06-21,B.1.525,Eta,VOI,306,0
1,2021-07-09T13:06:48Z,2021-06-21,B.1.427/B.1.429,"",VOI,306,0
1,2021-07-09T13:06:48Z,2021-06-21,P.3,"",VOI,306,0
1,2021-07-09T13:06:48Z,2021-06-21,B.1.616,"",VOI,306,0
1,2021-07-09T13:06:48Z,2021-06-21,B.1.617.1,Kappa,VOI,306,0
1,2021-07-09T13:06:48Z,2021-06-21,B.1.620,"",VOI,306,0
1,2021-07-09T13:06:48Z,2021-06-21,B.1.621,"",VOI,306,1
1,2021-07-09T13:06:48Z,2021-06-21,C.37,Lambda,VUM,306,1
1,2021-07-09T13:06:48Z,2021-06-21,B.1.526,Iota,VUM,306,0
